MANDT,EBELN,EBELP,MATNR,WERKS,LGORT,MATKL,INFNR,IDNLF,KTMNG,MENGE,MEINS,BPRME,BPUMZ,BPUMN,NETPR,PEINH,NETWR,BRTWR,BUGSZ,RETPO,WEPOS,WEUNB,REPOS,MWSKZ,ADRNR,PACKNO,FPLNR,BELNR,LOEKZ,BANFN,BNFPO,EBELN2,EBELP2
100,0200000820,00040,MZ-FG-M550,2000,1904,216395,,,,6,EA,EA,,,7032.27,1,"2186,63",2499,,,,,,V1,,,,,,,,,
100,0200000820,00050,MZ-TG-A27,4000,8455,127907,,,,4,EA,EA,,,6184.75,1,"1968,75",2250,,,X,,,V3,,,,,,,,,
100,0200000820,00060,MZ-TG-SR01,2001,9746,822461,,,,1,EA,EA,,,4200.0,1,4200,4800,,,,,,V3,,,,,,,,,
100,0200000821,00010,MZ-TG-E202,5000,0176,960418,,,,4,EA,EA,,,2720.4,1,"4024,13",4599,,,X,,,V3,,,,,,,,,
100,0200000822,00010,FG226,1002,1849,829128,,,,7,EA,EA,,,4453.9,1,"261,63",299,,,X,,,V1,,,,,,,,,
100,0200000822,00020,MZ-FG-M500,5001,9745,494804,,,,6,EA,EA,,,2806.49,1,"4811,63",5499,,,X,,,V2,,,,,,,,,
100,0200000822,00030,MZ-FG-E103,5001,4888,429785,,,,9,EA,EA,,,2497.79,1,"392,88",449,,,,,,,,,,,,,,,
100,0200000823,00010,MZ-FG-C990,1000,9574,093872,,,,2,EA,EA,,,8955.08,1,"630,88",721,,,X,,,V3,,,,,,,,,
100,0200000823,00020,MZ-FG-C990,4000,6161,941476,,,,2,EA,EA,,,3367.85,1,"630,88",721,,,X,,,,,,,,,,,,
100,0200000823,00030,MZ-FG-M550,2001,3261,314692,,,,3,EA,EA,,,7218.44,1,"2186,63",2499,,,,,,,,,,,,,,,
100,0200000823,00040,MZ-TG-A26,3001,3302,253189,,,,3,EA,EA,,,3819.39,1,"1662,5",1900,,,X,,,V2,,,,,,,,,
100,0200000823,00050,MZ-FG-R200,5001,3691,515954,,,,2,EA,EA,,,3179.83,1,"1311,63",1499,,,X,,,V1,,,,,,,,,
100,0200000825,00010,M1,2000,4739,733539,,,,5,EA,EA,,,200.2,1,1001,1144,,,X,,,V3,,,,,,,,,
100,0200000825,00020,M1,1001,7274,122047,,,,3,EA,EA,,,333.67,1,1001,1144,,,,,,V1,,,,,,,,,
100,0200000825,00030,MZ-TG-SR01,1000,9190,377849,,,,8,EA,EA,,,525.0,1,4200,4800,,,,,,,,,,,,,,,
100,0200000825,00040,FG226,5001,3834,984728,,,,10,EA,EA,,,3401.41,1,"261,63",299,,,,,,,,,,,,,,,
100,0200000827,00010,MZ-FG-M500,2000,0741,917169,,,,6,EA,EA,,,9367.93,1,"4811,63",5499,,,,,,V1,,,,,,,,,
100,0200000828,00010,MZ-FG-E16,5001,8747,026450,,,,5,EA,EA,,,516.59,1,"2186,63",2499,,,,,,,,,,,,,,,
100,0200000829,00010,MZ-TG-A25,1000,6812,592052,,,,9,EA,EA,,,5534.4,1,"1312,5",1500,,,,,,V2,,,,,,,,,
100,0200000829,00020,MZ-FG-E16,3001,5083,745074,,,,3,EA,EA,,,2309.65,1,"2186,63",2499,,,X,,,V1,,,,,,,,,
100,0200000829,00030,MZ-TG-A26,3001,5407,457346,,,,5,EA,EA,,,2720.09,1,"1662,5",1900,,,,,,V2,,,,,,,,,
100,0200000829,00040,MZ-FG-E102,3001,9556,929565,,,,9,EA,EA,,,7704.1,1,"349,13",399,,,X,,,V2,,,,,,,,,
100,0200000829,00050,MZ-FG-C900,5001,4996,939356,,,,8,EA,EA,,,8424.97,1,"459,38",525,,,,,,V3,,,,,,,,,
100,0200000830,00010,MZ-FG-E15,4000,2570,454510,,,,10,EA,EA,,,186.82,1,"3499,13",3999,,,X,,,V3,,,,,,,,,
100,0200000830,00020,MZ-FG-C990,2001,9297,705200,,,,9,EA,EA,,,5442.42,1,"630,88",721,,,X,,,,,,,,,,,,
100,0200000830,00030,MZ-FG-C10,4000,0310,043185,,,,2,EA,EA,,,525.0,1,1050,1200,,,X,,,,,,,,,,,,
100,0200000830,00040,MZ-FG-C21,3001,5750,275947,,,,5,EA,EA,,,3995.87,1,"567,88",649,,,X,,,V3,,,,,,,,,
100,0200000830,00050,MZ-FG-C990,3000,1786,377858,,,,7,EA,EA,,,3045.59,1,"630,88",721,,,,,,V2,,,,,,,,,
100,0200000831,00010,MZ-FG-C990,5000,5206,160844,,,,3,EA,EA,,,257.54,1,"630,88",721,,,X,,,V1,,,,,,,,,
100,0200000831,00020,MZ-FG-C20,3000,3816,791646,,,,9,EA,EA,,,8394.51,1,"1190,88",1361,,,,,,,,,,,,,,,
100,0200000831,00030,MZ-FG-R300,2001,9483,356773,,,,1,EA,EA,,,6315.76,1,"1093,75",1250,,,X,,,V1,,,,,,,,,
100,0200000831,00040,MZ-TG-A25,3000,8031,457388,,,,10,EA,EA,,,9606.01,1,"1312,5",1500,,,,,,V1,,,,,,,,,
100,0200000834,00010,MZ-FG-R200,5001,2872,296511,,,,9,EA,EA,,,3303.15,1,"1311,63",1499,,,X,,,V3,,,,,,,,,
100,0200000834,00020,MZ-TG-Y240,2001,1533,549539,,,,2,EA,EA,,,175.0,1,350,400,,,,,,V3,,,,,,,,,
100,0200000834,00030,MZ-FG-R200,1002,9228,113094,,,,1,EA,EA,,,3471.23,1,"1311,63",1499,,,,,,V2,,,,,,,,,
100,0200000834,00040,MZ-FG-E101,5001,2384,723113,,,,2,EA,EA,,,4908.86,1,"217,88",249,,,X,,,V3,,,,,,,,,
100,0200000834,00050,MZ-FG-M525,1000,7291,294194,,,,9,EA,EA,,,4155.12,1,"1749,13",1999,,,,,,V2,,,,,,,,,
100,0200000834,00060,MZ-FG-E16,4000,8914,441563,,,,4,EA,EA,,,591.2,1,"2186,63",2499,,,X,,,V2,,,,,,,,,
100,0200000835,00010,MZ-FG-E17,2001,3055,812882,,,,3,EA,EA,,,3529.09,1,"2186,63",2499,,,,,,V2,,,,,,,,,
100,0200000835,00020,MZ-TG-Y200,1000,1809,954857,,,,3,EA,EA,,,1523.76,1,"349,13",399,,,,,,V2,,,,,,,,,
100,0200000835,00030,MZ-FG-C10,1002,5503,338304,,,,4,EA,EA,,,262.5,1,1050,1200,,,X,,,V1,,,,,,,,,
100,0200000835,00040,MZ-TG-SR01,1000,5611,399401,,,,1,EA,EA,,,4200.0,1,4200,4800,,,,,,V2,,,,,,,,,
100,0200000835,00050,MZ-FG-E16,2001,3051,894509,,,,2,EA,EA,,,4217.1,1,"2186,63",2499,,,X,,,V2,,,,,,,,,
100,0200000836,00010,MZ-TG-Y120,1000,9521,037558,,,,1,EA,EA,,,2208.13,1,"6912,5",7900,,,X,,,,,,,,,,,,
100,0200000837,00010,MZ-TG-E202,3001,0808,076305,,,,1,EA,EA,,,482.56,1,"4024,13",4599,,,,,,V2,,,,,,,,,
100,0200000837,00020,MZ-FG-E103,1000,2047,698626,,,,4,EA,EA,,,7052.46,1,"392,88",449,,,X,,,V3,,,,,,,,,
100,0200000837,00030,TG11,1002,7248,267933,,,,9,EA,EA,,,291.67,1,2625,3000,,,,,,,,,,,,,,,
100,0200000837,00040,CM-FL-V00,2000,3686,328356,,,,5,EA,EA,,,953.31,1,"699,13",799,,,,,,,,,,,,,,,
100,0200000837,00050,MZ-FG-M550,4000,5574,130412,,,,1,EA,EA,,,7591.45,1,"2186,63",2499,,,X,,,V1,,,,,,,,,
100,0200000838,00010,MZ-FG-C10,5001,6184,809492,,,,5,EA,EA,,,210.0,1,1050,1200,,,,,,V2,,,,,,,,,
100,0200000838,00020,MZ-FG-E16,1000,0300,798656,,,,3,EA,EA,,,4806.12,1,"2186,63",2499,,,X,,,V1,,,,,,,,,
100,0200000840,00010,MZ-FG-E103,3001,8355,915575,,,,8,EA,EA,,,5632.67,1,"392,88",449,,,,,,V1,,,,,,,,,
100,0200000840,00020,MZ-FG-E101,2001,8776,173643,,,,8,EA,EA,,,9631.0,1,"217,88",249,,,X,,,V2,,,,,,,,,
100,0200000840,00030,MZ-FG-C10,3000,7178,199530,,,,2,EA,EA,,,525.0,1,1050,1200,,,X,,,V2,,,,,,,,,
100,0200000840,00040,MZ-FG-R200,5000,5221,054346,,,,5,EA,EA,,,1213.68,1,"1311,63",1499,,,,,,V2,,,,,,,,,
100,0200000840,00050,MZ-TG-SR01,1000,4709,878833,,,,9,EA,EA,,,466.67,1,4200,4800,,,X,,,V1,,,,,,,,,
100,0200000842,00010,MZ-TG-E202,3001,0727,004757,,,,4,EA,EA,,,6558.27,1,"4024,13",4599,,,X,,,,,,,,,,,,
100,0200000842,00020,MZ-FG-E102,2001,7348,546813,,,,7,EA,EA,,,973.62,1,"349,13",399,,,,,,V3,,,,,,,,,
100,0200000842,00030,MZ-TG-A20,2000,7735,349253,,,,5,EA,EA,,,645.05,1,"3499,13",3999,,,,,,V2,,,,,,,,,
100,0200000842,00040,MZ-FG-E17,4000,8364,336215,,,,10,EA,EA,,,4300.12,1,"2186,63",2499,,,,,,V3,,,,,,,,,
100,0200000842,00050,MZ-TG-A27,2001,1281,120613,,,,8,EA,EA,,,3572.17,1,"1968,75",2250,,,X,,,V3,,,,,,,,,
100,0200000843,00010,MZ-TG-Y240,4000,8264,122817,,,,2,EA,EA,,,175.0,1,350,400,,,X,,,V3,,,,,,,,,
100,0200000843,00020,MZ-FG-E102,5001,6592,437490,,,,2,EA,EA,,,6564.58,1,"349,13",399,,,,,,,,,,,,,,,
100,0200000843,00030,MZ-FG-C21,2001,9878,028707,,,,4,EA,EA,,,9939.23,1,"567,88",649,,,,,,V1,,,,,,,,,
100,0200000843,00040,MZ-TG-Y240,4000,4694,006900,,,,6,EA,EA,,,58.33,1,350,400,,,,,,,,,,,,,,,
100,0200000844,00010,MZ-TG-Y240,1000,3773,448165,,,,4,EA,EA,,,87.5,1,350,400,,,X,,,V3,,,,,,,,,
100,0200000844,00020,MZ-FG-E15,3000,1097,376283,,,,10,EA,EA,,,8022.36,1,"3499,13",3999,,,,,,,,,,,,,,,
100,0200000844,00030,MZ-FG-E103,2000,1261,740889,,,,3,EA,EA,,,1643.09,1,"392,88",449,,,X,,,V1,,,,,,,,,
100,0200000846,00010,MZ-FG-C990,2001,9056,396268,,,,3,EA,EA,,,8047.69,1,"630,88",721,,,X,,,V1,,,,,,,,,
100,0200000846,00020,MZ-TG-E202,3001,3492,775021,,,,10,EA,EA,,,725.19,1,"4024,13",4599,,,,,,V3,,,,,,,,,
100,0200000846,00030,MZ-FG-E103,1001,3254,191811,,,,9,EA,EA,,,1168.41,1,"392,88",449,,,X,,,V3,,,,,,,,,
100,0200000849,00010,MZ-TG-A25,5001,8247,687514,,,,10,EA,EA,,,8645.35,1,"1312,5",1500,,,,,,V3,,,,,,,,,
100,0200000849,00020,MZ-TG-A20,4000,0790,523190,,,,9,EA,EA,,,1065.48,1,"3499,13",3999,,,X,,,V2,,,,,,,,,
100,0200000849,00030,MZ-FG-E17,1000,3937,953805,,,,3,EA,EA,,,5531.65,1,"2186,63",2499,,,X,,,,,,,,,,,,
100,0200000849,00040,MZ-TG-A27,5001,4487,712723,,,,6,EA,EA,,,3347.88,1,"1968,75",2250,,,,,,V2,,,,,,,,,
100,0200000849,00050,MZ-FG-R200,3000,3408,009657,,,,1,EA,EA,,,8990.54,1,"1311,63",1499,,,,,,,,,,,,,,,
100,0200000849,00060,M-01,1002,9749,226305,,,,1,EA,EA,,,4853.79,1,"279,13",319,,,,,,,,,,,,,,,
100,0200000850,00010,MZ-FG-E16,4000,2350,114244,,,,6,EA,EA,,,3191.61,1,"2186,63",2499,,,X,,,V2,,,,,,,,,
100,0200000850,00020,CM-FL-V00,1002,5455,271341,,,,7,EA,EA,,,5184.58,1,"699,13",799,,,,,,,,,,,,,,,
100,0200000850,00030,MZ-TG-SR01,5000,8063,970446,,,,9,EA,EA,,,466.67,1,4200,4800,,,X,,,V3,,,,,,,,,
100,0200000850,00040,MZ-TG-A20,1001,6262,412229,,,,6,EA,EA,,,2979.98,1,"3499,13",3999,,,,,,V3,,,,,,,,,
100,0200000851,00010,TG11,1002,0859,234862,,,,3,EA,EA,,,875.0,1,2625,3000,,,,,,V1,,,,,,,,,
100,0200000851,00020,M1,3000,2942,343764,,,,10,EA,EA,,,100.1,1,1001,1144,,,,,,,,,,,,,,,
100,0200000851,00030,MZ-FG-M500,2001,9509,710268,,,,10,EA,EA,,,3389.69,1,"4811,63",5499,,,X,,,,,,,,,,,,
100,0200000851,00040,MZ-FG-C10,5001,0280,242357,,,,2,EA,EA,,,525.0,1,1050,1200,,,,,,,,,,,,,,,
100,0200000851,00050,CM-FL-V00,2000,8272,434070,,,,8,EA,EA,,,40.52,1,"699,13",799,,,,,,V1,,,,,,,,,
100,0200000853,00010,MZ-FG-C20,3000,6784,364050,,,,9,EA,EA,,,6356.78,1,"1190,88",1361,,,,,,V2,,,,,,,,,
100,0200000853,00020,MZ-TG-SR01,4000,0785,423082,,,,10,EA,EA,,,420.0,1,4200,4800,,,X,,,V1,,,,,,,,,
100,0200000853,00030,FG226,1001,0871,089766,,,,4,EA,EA,,,6126.84,1,"261,63",299,,,X,,,V2,,,,,,,,,
100,0200000853,00040,CM-FL-V00,1002,2443,160524,,,,1,EA,EA,,,2958.54,1,"699,13",799,,,,,,V3,,,,,,,,,
100,0200000853,00050,MZ-FG-E103,1000,7616,321532,,,,6,EA,EA,,,7295.2,1,"392,88",449,,,,,,V1,,,,,,,,,
100,0200000853,00060,MZ-FG-E15,4000,6996,268705,,,,1,EA,EA,,,4004.03,1,"3499,13",3999,,,,,,,,,,,,,,,
100,0200000854,00010,MZ-TG-A20,5001,9570,654285,,,,4,EA,EA,,,839.52,1,"3499,13",3999,,,,,,V3,,,,,,,,,
100,0200000854,00020,MZ-FG-C10,5000,2938,750367,,,,10,EA,EA,,,105.0,1,1050,1200,,,,,,,,,,,,,,,
100,0200000854,00030,MZ-TG-A20,1002,3839,696900,,,,8,EA,EA,,,3746.33,1,"3499,13",3999,,,X,,,V2,,,,,,,,,
100,0200000854,00040,MZ-FG-M550,5001,0108,887060,,,,6,EA,EA,,,7091.17,1,"2186,63",2499,,,,,,,,,,,,,,,
100,0200000854,00050,MZ-FG-E15,3000,2301,928270,,,,6,EA,EA,,,9992.55,1,"3499,13",3999,,,,,,V1,,,,,,,,,
100,0200000855,00010,MZ-TG-E202,4000,7045,638223,,,,7,EA,EA,,,166.66,1,"4024,13",4599,,,X,,,,,,,,,,,,
100,0200000855,00020,MZ-FG-E103,5000,1024,391015,,,,2,EA,EA,,,8617.66,1,"392,88",449,,,,,,V1,,,,,,,,,
100,0200000855,00030,MZ-FG-P010,2000,6586,776611,,,,10,EA,EA,,,6863.33,1,"1049,13",1199,,,X,,,V1,,,,,,,,,
100,0200000855,00040,MZ-FG-E15,3001,2651,816943,,,,1,EA,EA,,,1377.53,1,"3499,13",3999,,,,,,V1,,,,,,,,,
100,0200000855,00050,M-01,3000,0993,412836,,,,5,EA,EA,,,8512.01,1,"279,13",319,,,X,,,,,,,,,,,,
100,0200000855,00060,MZ-FG-P010,1002,6257,232657,,,,8,EA,EA,,,9522.93,1,"1049,13",1199,,,X,,,V1,,,,,,,,,
100,0200000856,00010,MZ-FG-C990,3000,1590,819166,,,,8,EA,EA,,,4470.31,1,"630,88",721,,,X,,,V2,,,,,,,,,
100,0200000856,00020,CM-FL-V00,3000,4539,334638,,,,3,EA,EA,,,3159.2,1,"699,13",799,,,,,,V1,,,,,,,,,
100,0200000857,00010,MZ-FG-E101,2000,4123,647834,,,,8,EA,EA,,,3780.7,1,"217,88",249,,,,,,V3,,,,,,,,,
100,0200000857,00020,CM-FL-V00,2000,9068,203067,,,,1,EA,EA,,,8938.05,1,"699,13",799,,,X,,,V1,,,,,,,,,
100,0200000857,00030,MZ-FG-R300,2001,8811,687209,,,,2,EA,EA,,,4401.6,1,"1093,75",1250,,,X,,,,,,,,,,,,
100,0200000857,00040,MZ-FG-C21,4000,5816,475680,,,,10,EA,EA,,,7797.88,1,"567,88",649,,,,,,V3,,,,,,,,,
100,0200000858,00010,MZ-FG-R300,2000,9593,921143,,,,9,EA,EA,,,6373.04,1,"1093,75",1250,,,X,,,V3,,,,,,,,,
100,0200000858,00020,TG11,1001,2237,404057,,,,9,EA,EA,,,291.67,1,2625,3000,,,X,,,V2,,,,,,,,,
100,0200000858,00030,MZ-FG-E103,5001,8109,910863,,,,8,EA,EA,,,8300.16,1,"392,88",449,,,X,,,,,,,,,,,,
100,0200000859,00010,MZ-TG-Y240,1001,4235,870111,,,,5,EA,EA,,,70.0,1,350,400,,,X,,,,,,,,,,,,
100,0200000859,00020,MZ-TG-A27,5000,4233,680655,,,,4,EA,EA,,,4253.3,1,"1968,75",2250,,,X,,,,,,,,,,,,
100,0200000859,00030,MZ-FG-E108,2001,1223,422096,,,,1,EA,EA,,,2363.07,1,"1136,63",1299,,,X,,,V2,,,,,,,,,
100,0200000859,00040,MZ-FG-E101,3001,4445,206953,,,,6,EA,EA,,,966.6,1,"217,88",249,,,,,,V3,,,,,,,,,
100,0200000859,00050,MZ-TG-A27,3000,7916,202440,,,,6,EA,EA,,,3811.32,1,"1968,75",2250,,,X,,,V1,,,,,,,,,
100,0200000859,00060,MZ-TG-E202,1002,3343,677748,,,,7,EA,EA,,,2756.55,1,"4024,13",4599,,,X,,,,,,,,,,,,
100,0200000860,00010,MZ-FG-M525,3000,7059,052319,,,,2,EA,EA,,,7609.03,1,"1749,13",1999,,,X,,,,,,,,,,,,
100,0200000861,00010,FG226,2001,8719,421567,,,,6,EA,EA,,,6413.11,1,"261,63",299,,,,,,,,,,,,,,,
100,0200000861,00020,MZ-FG-E101,1001,3334,200976,,,,8,EA,EA,,,1212.68,1,"217,88",249,,,,,,V2,,,,,,,,,
100,0200000861,00030,M1,5001,2764,048436,,,,7,EA,EA,,,143.0,1,1001,1144,,,X,,,V1,,,,,,,,,
100,0200000862,00010,MZ-FG-P010,4000,6016,831898,,,,9,EA,EA,,,4507.03,1,"1049,13",1199,,,,,,V3,,,,,,,,,
100,0200000864,00010,MZ-FG-M500,5001,8160,454641,,,,2,EA,EA,,,267.86,1,"4811,63",5499,,,,,,V1,,,,,,,,,
100,0200000864,00020,MZ-FG-C20,3001,8777,578724,,,,8,EA,EA,,,1838.15,1,"1190,88",1361,,,,,,,,,,,,,,,
100,0200000864,00030,MZ-FG-C20,5001,6019,889773,,,,10,EA,EA,,,432.15,1,"1190,88",1361,,,,,,,,,,,,,,,
100,0200000864,00040,MZ-FG-R100,1002,9752,551043,,,,6,EA,EA,,,3580.25,1,"4374,13",4999,,,X,,,V2,,,,,,,,,
100,0200000865,00010,MZ-TG-A20,5000,8858,130156,,,,3,EA,EA,,,4424.02,1,"3499,13",3999,,,X,,,V2,,,,,,,,,
100,0200000865,00020,MZ-FG-R200,1001,2442,369798,,,,2,EA,EA,,,2269.9,1,"1311,63",1499,,,,,,V3,,,,,,,,,
100,0200000865,00030,MZ-FG-C10,5000,1701,028895,,,,5,EA,EA,,,210.0,1,1050,1200,,,X,,,V3,,,,,,,,,
100,0200000865,00040,MZ-TG-A27,4000,2220,863770,,,,6,EA,EA,,,8063.97,1,"1968,75",2250,,,X,,,V2,,,,,,,,,
100,0200000865,00050,MZ-TG-A25,2001,2851,267968,,,,3,EA,EA,,,9662.23,1,"1312,5",1500,,,,,,V2,,,,,,,,,
100,0200000866,00010,MZ-FG-R100,3001,9746,821514,,,,6,EA,EA,,,916.85,1,"4374,13",4999,,,,,,V2,,,,,,,,,
100,0200000867,00010,MZ-FG-E15,3000,0415,061801,,,,6,EA,EA,,,5995.52,1,"3499,13",3999,,,,,,V3,,,,,,,,,
100,0200000867,00020,MZ-FG-M500,1000,5373,265988,,,,9,EA,EA,,,7161.78,1,"4811,63",5499,,,,,,V3,,,,,,,,,
100,0200000867,00030,M-01,3000,5993,123274,,,,6,EA,EA,,,822.61,1,"279,13",319,,,X,,,,,,,,,,,,
100,0200000867,00040,MZ-FG-E108,3000,8069,176725,,,,2,EA,EA,,,8210.53,1,"1136,63",1299,,,,,,V1,,,,,,,,,
100,0200000867,00050,MZ-FG-E15,1001,3782,716644,,,,5,EA,EA,,,8605.92,1,"3499,13",3999,,,,,,V2,,,,,,,,,
100,0200000868,00010,M-01,2000,3425,608442,,,,10,EA,EA,,,7867.64,1,"279,13",319,,,X,,,V1,,,,,,,,,
100,0200000868,00020,MZ-FG-R200,1001,1559,089902,,,,7,EA,EA,,,6912.5,1,"1311,63",1499,,,X,,,V3,,,,,,,,,
100,0200000868,00030,MZ-FG-R200,1002,6670,144270,,,,9,EA,EA,,,4935.45,1,"1311,63",1499,,,X,,,V1,,,,,,,,,
100,0200000868,00040,MZ-FG-C950,5000,0040,600437,,,,3,EA,EA,,,8485.67,1,"602,88",689,,,,,,,,,,,,,,,
100,0200000868,00050,MZ-TG-E202,5000,6618,431556,,,,6,EA,EA,,,211.22,1,"4024,13",4599,,,,,,V3,,,,,,,,,
100,0200000868,00060,MZ-FG-E16,3001,2557,172255,,,,3,EA,EA,,,6250.49,1,"2186,63",2499,,,X,,,,,,,,,,,,
100,0200000870,00010,MZ-FG-M525,2000,4737,318677,,,,3,EA,EA,,,9397.46,1,"1749,13",1999,,,,,,,,,,,,,,,
100,0200000870,00020,MZ-FG-P010,1001,2068,420021,,,,1,EA,EA,,,821.32,1,"1049,13",1199,,,,,,V2,,,,,,,,,
100,0200000870,00030,MZ-FG-E15,4000,9488,545821,,,,4,EA,EA,,,8467.79,1,"3499,13",3999,,,X,,,V3,,,,,,,,,
100,0200000872,00010,MZ-TG-E202,1001,6014,544718,,,,5,EA,EA,,,7536.44,1,"4024,13",4599,,,X,,,,,,,,,,,,
100,0200000872,00020,MZ-FG-C950,5000,7206,653649,,,,8,EA,EA,,,1081.48,1,"602,88",689,,,X,,,,,,,,,,,,
100,0200000872,00030,MZ-FG-R200,1000,0829,627692,,,,3,EA,EA,,,5582.02,1,"1311,63",1499,,,X,,,V3,,,,,,,,,
100,0200000872,00040,MZ-FG-C950,1001,9914,285103,,,,1,EA,EA,,,6120.2,1,"602,88",689,,,X,,,V2,,,,,,,,,
100,0200000872,00050,MZ-FG-C10,5001,9088,795282,,,,7,EA,EA,,,150.0,1,1050,1200,,,,,,V2,,,,,,,,,
100,0200000872,00060,FG226,1000,7744,276073,,,,1,EA,EA,,,3800.91,1,"261,63",299,,,X,,,V1,,,,,,,,,
100,0200000873,00010,M-01,2001,6598,679377,,,,6,EA,EA,,,4109.33,1,"279,13",319,,,X,,,V1,,,,,,,,,
100,0200000873,00020,MZ-FG-E101,4000,6237,752509,,,,3,EA,EA,,,1697.64,1,"217,88",249,,,X,,,V3,,,,,,,,,
100,0200000874,00010,MZ-FG-R100,1001,8492,850938,,,,4,EA,EA,,,2462.44,1,"4374,13",4999,,,X,,,V2,,,,,,,,,
100,0200000874,00020,MZ-FG-C990,5001,3598,296653,,,,3,EA,EA,,,6301.99,1,"630,88",721,,,X,,,,,,,,,,,,
100,0200000874,00030,MZ-FG-E103,5000,6066,836158,,,,1,EA,EA,,,6990.9,1,"392,88",449,,,,,,V2,,,,,,,,,
100,0200000876,00010,MZ-FG-E102,5001,5984,534923,,,,6,EA,EA,,,2356.61,1,"349,13",399,,,X,,,,,,,,,,,,
100,0200000876,00020,MZ-FG-R300,5000,9554,438358,,,,5,EA,EA,,,311.44,1,"1093,75",1250,,,X,,,V1,,,,,,,,,
100,0200000877,00010,MZ-FG-M500,5001,2927,714239,,,,9,EA,EA,,,7478.63,1,"4811,63",5499,,,X,,,V2,,,,,,,,,
100,0200000878,00010,MZ-FG-E101,4000,3128,694994,,,,4,EA,EA,,,2400.29,1,"217,88",249,,,,,,V3,,,,,,,,,
100,0200000878,00020,MZ-TG-SR01,2001,5049,016328,,,,3,EA,EA,,,1400.0,1,4200,4800,,,X,,,V3,,,,,,,,,
100,0200000878,00030,MZ-FG-E103,3001,8194,034588,,,,6,EA,EA,,,8803.23,1,"392,88",449,,,,,,V2,,,,,,,,,
100,0200000879,00010,TG11,5001,6008,151039,,,,1,EA,EA,,,2625.0,1,2625,3000,,,X,,,V3,,,,,,,,,
100,0200000879,00020,CM-FL-V00,4000,2934,148480,,,,1,EA,EA,,,5625.25,1,"699,13",799,,,,,,V1,,,,,,,,,
100,0200000879,00030,MZ-FG-C990,4000,1885,131007,,,,9,EA,EA,,,3948.99,1,"630,88",721,,,X,,,,,,,,,,,,
100,0200000879,00040,MZ-FG-E16,5001,6753,355705,,,,8,EA,EA,,,8340.55,1,"2186,63",2499,,,X,,,,,,,,,,,,
100,0200000881,00010,MZ-FG-C20,1001,5226,007894,,,,2,EA,EA,,,6907.33,1,"1190,88",1361,,,X,,,V3,,,,,,,,,
100,0200000881,00020,MZ-FG-E101,2001,4804,250475,,,,9,EA,EA,,,7462.37,1,"217,88",249,,,,,,,,,,,,,,,
100,0200000881,00030,MZ-TG-A26,1000,2162,887732,,,,2,EA,EA,,,1607.32,1,"1662,5",1900,,,,,,V2,,,,,,,,,
100,0200000881,00040,CM-FL-V00,1002,7373,702635,,,,4,EA,EA,,,1733.48,1,"699,13",799,,,,,,V3,,,,,,,,,
100,0200000881,00050,TG11,1001,7924,976225,,,,7,EA,EA,,,375.0,1,2625,3000,,,X,,,V2,,,,,,,,,
100,0200000882,00010,MZ-FG-C900,5001,0775,822119,,,,9,EA,EA,,,4079.96,1,"459,38",525,,,,,,,,,,,,,,,
100,0200000882,00020,MZ-FG-M500,4000,2881,156069,,,,4,EA,EA,,,5883.86,1,"4811,63",5499,,,,,,V3,,,,,,,,,
100,0200000882,00030,MZ-FG-C20,1002,0661,291973,,,,2,EA,EA,,,5195.59,1,"1190,88",1361,,,X,,,V3,,,,,,,,,
100,0200000882,00040,MZ-FG-E17,1000,5163,300920,,,,5,EA,EA,,,5973.08,1,"2186,63",2499,,,X,,,V2,,,,,,,,,
100,0200000884,00010,MZ-FG-C10,1002,5071,292937,,,,10,EA,EA,,,105.0,1,1050,1200,,,,,,,,,,,,,,,
100,0200000884,00020,MZ-FG-E108,5001,2193,174328,,,,7,EA,EA,,,9279.17,1,"1136,63",1299,,,X,,,,,,,,,,,,
100,0200000884,00030,MZ-FG-E103,1002,5923,459179,,,,6,EA,EA,,,6386.25,1,"392,88",449,,,X,,,V3,,,,,,,,,
100,0200000886,00010,MZ-FG-C990,5001,5362,913205,,,,7,EA,EA,,,2584.31,1,"630,88",721,,,,,,V3,,,,,,,,,
100,0200000886,00020,MZ-FG-C20,3001,3289,253306,,,,1,EA,EA,,,143.31,1,"1190,88",1361,,,X,,,V1,,,,,,,,,
100,0200000886,00030,MZ-FG-R200,1000,6688,372467,,,,5,EA,EA,,,3944.22,1,"1311,63",1499,,,,,,V2,,,,,,,,,
100,0200000886,00040,MZ-FG-E16,2001,3307,951108,,,,9,EA,EA,,,6195.49,1,"2186,63",2499,,,X,,,V1,,,,,,,,,
100,0200000886,00050,MZ-TG-Y200,5001,8048,471131,,,,8,EA,EA,,,8273.92,1,"349,13",399,,,,,,V3,,,,,,,,,
100,0200000886,00060,MZ-FG-R100,5001,0818,679681,,,,10,EA,EA,,,3241.72,1,"4374,13",4999,,,X,,,V1,,,,,,,,,
100,0200000889,00010,TG11,5001,8006,140424,,,,10,EA,EA,,,262.5,1,2625,3000,,,,,,,,,,,,,,,
100,0200000889,00020,MZ-FG-C21,5000,3077,012050,,,,8,EA,EA,,,9162.78,1,"567,88",649,,,X,,,V2,,,,,,,,,
100,0200000889,00030,MZ-FG-R300,1001,6775,342804,,,,6,EA,EA,,,679.63,1,"1093,75",1250,,,X,,,V1,,,,,,,,,
