MANDT,LIFNR,EKORG,WERKS,SPERM,LOEVM,PLIFZ,MNGLG,MNGKO,MNGZE,UEBTO,UNTTO,UGBTO
100,0000001024,3000,5000,,,17,,,,15.6,8.8,
100,0000001466,2000,4000,,,8,,,,10.9,2.4,
100,0000000312,1000,1002,,,30,,,,0.1,2.5,
100,0000000984,3000,1001,,,21,,,,3.9,8.1,
100,0000001092,2000,5000,,,2,,,,19.4,4.8,
100,0000001783,4000,2001,,,24,,,,6.9,0.9,
100,0000001864,5000,5000,,,14,,,,9.0,3.8,
100,0000000207,5000,2001,,,9,,,,10.9,8.2,
100,0000001797,2000,1002,,,2,,,,19.9,9.4,
100,0000000600,4000,4000,,,23,,,,2.8,4.3,
100,0000000851,3000,1000,,,17,,,,12.9,5.4,
100,0000000907,1000,3000,,,16,,,,6.3,6.3,
100,0000001288,5000,3000,,,9,,,,2.4,6.3,
100,0000001748,3000,1000,,,23,,,,16.5,0.2,
100,0000001248,2000,3001,,,25,,,,4.6,8.1,
100,0000001795,2000,3000,,,28,,,,3.2,7.6,
100,0000001849,1000,2000,,,18,,,,9.2,9.2,
100,0000000595,3000,4000,,,8,,,,6.6,8.9,
100,0000001561,3000,2000,,,26,,,,16.7,7.5,
100,0000000453,4000,2000,,,8,,,,17.5,4.1,
100,0000001781,4000,4000,,,21,,,,14.4,4.5,
100,0000000795,4000,3001,,,17,,,,5.6,3.5,
100,0000001214,2000,1002,,,6,,,,19.9,8.6,
100,0000001093,2000,5000,,,13,,,,2.9,9.1,
100,0000000457,3000,5000,,,5,,,,11.2,1.0,
100,0000000937,2000,5001,,,6,,,,3.9,5.6,
100,0000000166,4000,1001,,,3,,,,10.1,6.9,
100,0000000833,3000,2001,,,6,,,,1.1,4.1,
100,0000000764,1000,3001,,,15,,,,11.3,3.4,
100,0000001338,1000,5000,,,2,,,,19.4,0.8,
100,0000001608,5000,3001,,,6,,,,7.4,6.0,
100,0000001398,4000,2001,,,15,,,,2.1,9.0,
200,0000000630,3000,1001,,,2,,,,18.6,4.4,
100,0000000731,3000,1002,,,3,,,,9.3,1.2,
100,0000001995,3000,5000,,,28,,,,9.1,6.9,
200,0000001084,4000,1002,,,13,,,,6.0,9.9,
100,0000000290,2000,3000,,,23,,,,11.8,9.5,
100,0000000321,2000,1000,,,9,,,,16.4,4.6,
100,0000000018,2000,3001,,,15,,,,8.3,8.5,
100,0000000720,2000,2001,,,26,,,,3.0,5.0,
100,0000001692,1000,1002,,,15,,,,2.3,4.0,
100,0000000693,4000,3000,,,18,,,,16.4,5.1,
100,0000000058,2000,4000,,,3,,,,14.4,1.6,
100,0000000545,2000,3001,,,26,,,,4.9,9.7,
200,0000000932,1000,3001,,,22,,,,13.2,3.3,
100,0000000194,1000,1001,,,13,,,,16.0,4.7,
100,0000001609,2000,3001,,,1,,,,8.6,6.3,
100,0000001010,4000,4000,,,27,,,,9.8,9.3,
100,0000000038,3000,2000,,,22,,,,2.5,9.0,
100,0000000638,5000,2001,,,9,,,,2.4,3.9,
100,0000000322,5000,5000,,,23,,,,1.8,3.7,
100,0000001789,3000,2001,,,30,,,,14.2,7.0,
100,0000000122,3000,3000,,,12,,,,0.1,3.8,
100,0000001480,2000,2000,,,28,,,,3.0,5.5,
100,0000000616,5000,5000,,,16,,,,17.6,5.2,
100,0000000539,1000,3000,,,6,,,,6.0,5.5,
100,0000001744,1000,2001,,,4,,,,10.1,2.7,
100,0000001674,2000,1000,,,24,,,,8.1,4.5,
100,0000001675,3000,2000,,,27,,,,14.2,3.7,
100,0000001690,2000,1002,,,23,,,,12.8,1.1,
100,0000001806,2000,5001,,,13,,,,6.7,2.6,
100,0000000303,1000,3000,,,13,,,,10.0,0.4,
100,0000001413,2000,2001,,,22,,,,8.4,3.2,
100,0000000997,2000,5000,,,27,,,,13.7,3.4,
100,0000001118,4000,4000,,,20,,,,14.4,7.2,
100,0000000791,2000,3000,,,14,,,,14.2,8.8,
100,0000000080,1000,2001,,,28,,,,3.5,2.3,
100,0000000320,1000,3001,,,21,,,,3.5,3.1,
100,0000001081,2000,1000,,,6,,,,9.1,6.2,
100,0000000185,2000,2001,,,6,,,,8.5,2.3,
100,0000001931,4000,1002,,,2,,,,10.0,5.2,
100,0000000027,3000,2001,,,21,,,,13.7,4.7,
100,0000000309,4000,4000,,,16,,,,3.1,3.8,
100,0000000363,4000,4000,,,26,,,,18.6,10.0,
100,0000001493,1000,2001,,,21,,,,12.4,6.3,
100,0000001970,3000,5001,,,12,,,,9.2,2.9,
100,0000001056,3000,5000,,,7,,,,17.1,9.1,
100,0000000723,4000,5000,,,1,,,,8.3,9.2,
100,0000001243,4000,5000,,,8,,,,13.8,3.3,
100,0000000337,3000,1002,,,19,,,,18.1,6.4,
100,0000001981,5000,4000,,,22,,,,19.5,1.0,
100,0000000738,4000,1000,,,17,,,,12.3,7.9,
100,0000001517,1000,1000,,,10,,,,11.7,0.7,
100,0000001972,2000,3001,,,15,,,,8.7,0.7,
100,0000001197,4000,3000,,,23,,,,5.4,4.1,
100,0000000016,2000,3001,,,23,,,,16.2,3.6,
100,0000001548,3000,1002,,,5,,,,14.5,9.6,
100,0000000656,1000,5001,,,14,,,,13.3,8.6,
100,0000000099,2000,3001,,,21,,,,7.2,1.4,
100,0000001624,2000,1000,,,18,,,,16.6,7.3,
100,0000000187,5000,3001,,,19,,,,18.6,9.3,
100,0000000179,2000,3001,,,29,,,,7.6,3.2,
100,0000001942,2000,5000,,,8,,,,15.1,6.5,
100,0000001828,5000,3001,,,19,,,,12.9,6.6,
100,0000001728,4000,1000,,,5,,,,14.7,4.4,
100,0000001795,5000,4000,,,5,,,,12.1,6.6,
100,0000001839,2000,2000,,,5,,,,10.9,4.6,
100,0000001754,1000,4000,,,22,,,,17.9,1.7,
100,0000001357,3000,1000,,,29,,,,1.6,5.2,
100,0000001610,2000,5000,,,1,,,,16.1,7.4,
100,0000001981,4000,1000,,,4,,,,8.5,1.2,
100,0000001673,4000,1000,,,22,,,,15.8,5.9,
100,0000000409,5000,1002,,,18,,,,17.6,5.9,
100,0000001740,1000,1002,,,23,,,,3.6,4.6,
100,0000001175,3000,4000,,,27,,,,10.8,8.1,
100,0000000801,3000,3000,,,11,,,,5.8,2.2,
100,0000000183,3000,1001,,,12,,,,18.8,5.0,
100,0000000398,5000,5001,,,8,,,,10.6,4.1,
100,0000001530,2000,2001,,,18,,,,9.1,1.9,
100,0000001591,3000,1002,,,27,,,,19.5,5.5,
100,0000000188,4000,1002,,,3,,,,15.0,2.0,
100,0000000776,1000,5001,,,18,,,,9.4,5.1,
100,0000000405,2000,2001,,,17,,,,13.7,0.4,
100,0000001048,2000,3000,,,1,,,,6.6,7.3,
100,0000001921,4000,2001,,,23,,,,15.1,3.2,
100,0000000102,2000,5001,,,28,,,,2.5,0.5,
100,0000001687,2000,1000,,,27,,,,17.6,9.2,
100,0000000835,2000,1000,,,2,,,,12.8,3.4,
100,0000000328,5000,1001,,,6,,,,6.4,9.5,
100,0000001176,5000,3001,,,2,,,,6.3,4.1,
100,0000001128,1000,4000,,,1,,,,12.1,2.7,
100,0000001162,5000,1001,,,13,,,,14.2,2.6,
100,0000001563,5000,3000,,,3,,,,8.2,5.8,
100,0000000416,3000,4000,,,22,,,,3.6,5.4,
100,0000001573,4000,1001,,,20,,,,1.3,8.3,
100,0000000402,4000,2001,,,19,,,,13.3,6.7,
100,0000001775,1000,3001,,,9,,,,12.9,2.6,
100,0000001089,4000,3000,,,16,,,,10.5,2.5,
100,0000001524,3000,1002,,,17,,,,9.6,8.1,
100,0000000543,3000,1000,,,30,,,,12.9,1.5,
100,0000001226,4000,1001,,,11,,,,1.4,9.0,
100,0000000083,2000,5000,,,19,,,,8.7,9.7,
100,0000000454,3000,1001,,,16,,,,2.9,2.9,
100,0000000307,1000,3000,,,29,,,,13.1,3.9,
100,0000000115,4000,3000,,,29,,,,19.1,3.4,
100,0000000397,5000,1000,,,30,,,,8.2,2.7,
100,0000001171,4000,3001,,,11,,,,5.5,2.2,
100,0000000871,4000,5000,,,22,,,,16.0,1.7,
100,0000000518,1000,5001,,,8,,,,18.5,1.9,
100,0000001931,3000,1002,,,14,,,,9.0,4.5,
100,0000001565,5000,5001,,,26,,,,6.7,3.1,
100,0000000984,2000,1000,,,18,,,,19.8,5.3,
100,0000000223,2000,4000,,,29,,,,2.8,7.5,
100,0000001980,5000,3001,,,15,,,,12.9,3.4,
100,0000001732,2000,2000,,,24,,,,16.4,2.8,
100,0000001248,4000,1001,,,28,,,,3.7,1.8,
100,0000000754,4000,1002,,,23,,,,8.4,0.7,
100,0000000170,3000,2001,,,1,,,,1.1,3.4,
100,0000000663,2000,5000,,,7,,,,1.7,5.9,
100,0000000953,5000,2001,,,24,,,,19.5,5.6,
100,0000001627,2000,1000,,,27,,,,2.2,8.1,
100,0000001642,3000,5001,,,23,,,,9.1,3.0,
100,0000001928,4000,1001,,,8,,,,13.1,7.8,
100,0000001788,4000,1002,,,16,,,,1.5,7.5,
100,0000000432,1000,1000,,,26,,,,16.5,2.1,
100,0000001093,1000,5001,,,7,,,,9.2,3.6,
100,0000001933,5000,2001,,,2,,,,6.8,8.2,
100,0000000195,5000,5000,,,6,,,,8.7,2.0,
100,0000000998,2000,2001,,,18,,,,15.9,4.4,
100,0000000653,2000,2001,,,19,,,,18.2,6.1,
100,0000000820,5000,3000,,,8,,,,2.1,6.2,
100,0000001399,1000,3000,,,14,,,,14.7,4.8,
100,0000000433,1000,1001,,,26,,,,2.7,1.1,
100,0000000510,5000,3001,,,16,,,,19.4,2.6,
100,0000001544,1000,1001,,,20,,,,10.0,6.8,
100,0000000198,4000,3000,,,1,,,,9.2,8.4,
100,0000000813,5000,1000,,,23,,,,18.3,4.8,
100,0000001451,5000,5000,,,6,,,,11.9,9.5,
100,0000001535,5000,1002,,,30,,,,1.0,6.2,
100,0000000327,3000,3001,,,28,,,,9.6,6.0,
100,0000001253,5000,1000,,,24,,,,7.3,7.3,
100,0000001338,4000,3000,,,14,,,,5.9,1.3,
100,0000001911,1000,5001,,,25,,,,5.5,7.1,
100,0000000482,5000,1002,,,9,,,,3.7,2.3,
100,0000000959,4000,5000,,,11,,,,14.8,3.4,
100,0000001425,3000,5001,,,15,,,,8.2,2.5,
100,0000000894,3000,1002,,,11,,,,2.8,5.1,
100,0000001901,1000,1002,,,10,,,,2.8,5.5,
100,0000000196,2000,1000,,,20,,,,5.4,0.5,
100,0000000959,2000,3001,,,7,,,,9.6,9.1,
100,0000001240,4000,3000,,,16,,,,1.2,0.2,
100,0000000122,4000,1002,,,16,,,,13.1,7.6,
100,0000001787,1000,1001,,,15,,,,14.7,5.5,
100,0000001489,4000,3001,,,12,,,,1.7,2.7,
100,0000001845,5000,2000,,,25,,,,6.2,7.7,
100,0000000257,2000,1001,,,26,,,,4.9,0.9,
100,0000000304,5000,1001,,,15,,,,2.7,0.7,
100,0000001950,1000,5000,,,8,,,,4.8,1.7,
100,0000001114,4000,2000,,,28,,,,6.6,4.6,
100,0000001667,2000,1000,,,15,,,,6.0,9.8,
100,0000000232,1000,3001,,,27,,,,16.4,2.6,
100,0000001060,1000,2001,,,22,,,,18.3,5.2,
100,0000000893,5000,5000,,,3,,,,1.4,0.0,
100,0000000358,2000,4000,,,7,,,,4.2,4.4,
100,0000000522,4000,2000,,,15,,,,1.9,2.8,
100,0000001352,5000,1002,,,20,,,,5.0,6.2,
100,0000000179,2000,4000,,,26,,,,10.6,3.9,
100,0000000546,3000,4000,,,2,,,,11.6,8.1,
100,0000000333,1000,3001,,,7,,,,16.9,6.9,
100,0000000832,2000,2001,,,4,,,,13.5,4.8,
100,0000000216,4000,4000,,,14,,,,11.4,6.5,
100,0000000867,4000,1002,,,16,,,,1.4,2.6,
100,0000000946,2000,2001,,,14,,,,15.3,2.5,
100,0000001474,3000,5001,,,10,,,,18.1,8.2,
100,0000001380,4000,3000,,,7,,,,13.5,6.8,
100,0000000604,3000,2000,,,28,,,,12.3,5.5,
100,0000000354,5000,3001,,,12,,,,18.7,9.0,
100,0000001146,1000,5000,,,6,,,,9.3,3.5,
100,0000000946,3000,3001,,,3,,,,9.6,10.0,
100,0000001268,5000,5000,,,1,,,,13.6,3.3,
100,0000001132,1000,1000,,,22,,,,4.1,5.6,
100,0000001091,2000,3001,,,7,,,,8.5,0.5,
100,0000001040,1000,2001,,,18,,,,5.4,5.3,
100,0000001740,5000,3000,,,16,,,,8.1,9.1,
100,0000000944,3000,5001,,,22,,,,6.4,8.2,
100,0000000474,5000,5001,,,29,,,,8.9,6.5,
100,0000001180,2000,1000,,,19,,,,17.6,2.2,
100,0000000522,2000,4000,,,27,,,,3.1,8.1,
100,0000000723,2000,3001,,,3,,,,17.7,0.3,
100,0000000060,2000,5001,,,11,,,,13.5,4.3,
100,0000001081,4000,4000,,,15,,,,16.7,3.4,
100,0000000229,2000,5000,,,13,,,,6.4,6.8,
100,0000000447,5000,3000,,,7,,,,4.1,2.2,
100,0000000993,2000,1002,,,14,,,,4.4,1.9,
100,0000000525,1000,4000,,,7,,,,9.7,6.7,
100,0000001773,2000,5000,,,28,,,,16.5,6.7,
100,0000000371,3000,1000,,,14,,,,18.4,2.6,
100,0000000637,5000,1000,,,14,,,,10.9,9.6,
100,0000000765,2000,2001,,,24,,,,10.1,1.3,
100,0000000496,3000,5001,,,8,,,,19.4,0.5,
100,0000001405,2000,3000,,,16,,,,1.9,3.0,
100,0000000779,3000,4000,,,10,,,,4.6,2.7,
100,0000000445,4000,4000,,,28,,,,4.0,7.6,
100,0000001785,2000,3000,,,11,,,,10.9,4.3,
100,0000001585,4000,3000,,,14,,,,18.3,4.7,
100,0000001163,2000,5000,,,15,,,,7.6,3.3,
100,0000000971,1000,3001,,,3,,,,15.6,8.3,
100,0000000633,2000,4000,,,13,,,,3.7,0.0,
100,0000001034,2000,2000,,,15,,,,3.1,3.7,
100,0000001623,4000,4000,,,12,,,,4.3,2.1,
100,0000000595,2000,5001,,,4,,,,0.7,9.6,
100,0000001279,5000,1000,,,22,,,,0.3,1.3,
200,0000001671,3000,2000,,,26,,,,18.8,3.1,
100,0000000098,4000,1000,,,5,,,,14.2,6.2,
100,0000000362,2000,1001,,,26,,,,1.3,6.4,
100,0000001724,1000,3001,,,1,,,,17.6,5.7,
100,0000000291,1000,1002,,,20,,,,5.7,4.1,
100,0000001340,4000,2000,,,24,,,,16.7,9.9,
100,0000001562,3000,1000,,,11,,,,16.6,0.5,
100,0000001079,3000,5000,,,15,,,,18.1,9.4,
100,0000001592,3000,3001,,,3,,,,6.4,5.7,
100,0000001008,2000,2001,,,1,,,,3.4,5.4,
100,0000001539,2000,1000,,,26,,,,14.4,7.1,
100,0000000321,2000,4000,,,7,,,,19.7,1.7,
100,0000001331,5000,4000,,,10,,,,11.4,2.2,
100,0000001978,3000,3000,,,19,,,,17.9,8.6,
100,0000000685,1000,1002,,,14,,,,9.5,8.2,
100,0000001086,2000,1001,,,24,,,,15.3,6.6,
100,0000000541,2000,5000,,,30,,,,4.5,7.6,
100,0000000522,4000,1001,,,9,,,,0.8,3.9,
100,0000000209,5000,4000,,,29,,,,4.1,2.6,
100,0000000179,1000,1000,,,24,,,,6.3,7.0,
100,0000001921,2000,3001,,,15,,,,7.1,2.6,
100,0000000684,1000,3001,,,5,,,,18.9,5.4,
100,0000001445,4000,2001,,,16,,,,13.0,0.6,
100,0000001613,3000,1002,,,7,,,,0.8,5.7,
100,0000000241,3000,4000,,,15,,,,3.9,4.6,
100,0000001158,5000,5000,,,30,,,,1.5,3.3,
100,0000001554,1000,3001,,,30,,,,0.2,8.4,
100,0000000945,5000,3000,,,13,,,,6.2,0.4,
100,0000000152,4000,1000,,,12,,,,19.7,3.6,
100,0000001092,1000,3001,,,13,,,,16.8,8.2,
100,0000001056,5000,1000,,,6,,,,6.6,6.0,
100,0000001465,2000,5001,,,4,,,,13.1,8.7,
100,0000001429,3000,3000,,,6,,,,19.8,1.8,
100,0000001298,3000,3001,,,14,,,,3.7,5.8,
100,0000000289,2000,1002,,,18,,,,8.2,9.6,
100,0000000290,4000,5001,,,28,,,,8.2,7.3,
100,0000000696,2000,1000,,,16,,,,7.2,0.1,
100,0000001843,4000,3000,,,9,,,,2.9,2.2,
100,0000000427,1000,3000,,,17,,,,5.4,0.2,
100,0000001474,1000,2001,,,3,,,,9.3,3.1,
100,0000001475,3000,3000,,,20,,,,14.9,2.8,
100,0000000672,2000,3000,,,27,,,,12.0,2.8,
100,0000001111,1000,5001,,,8,,,,12.8,4.9,
100,0000001816,3000,2000,,,29,,,,18.9,0.0,
100,0000000403,3000,5000,,,11,,,,7.3,1.0,
100,0000001329,2000,5000,,,18,,,,18.9,5.3,
100,0000000361,4000,3000,,,16,,,,4.0,3.5,
100,0000000542,2000,5001,,,21,,,,14.8,8.7,
100,0000001566,1000,4000,,,27,,,,6.5,8.4,
100,0000000890,1000,1002,,,7,,,,2.0,2.4,
100,0000001175,1000,1000,,,2,,,,13.8,3.0,
100,0000001417,2000,1000,,,16,,,,16.4,3.4,
100,0000001459,1000,1001,,,28,,,,0.3,3.0,
100,0000000644,5000,5000,,,26,,,,16.9,5.0,
100,0000001816,5000,2000,,,8,,,,4.5,0.0,
100,0000001676,3000,1002,,,12,,,,15.4,5.0,
100,0000000851,2000,3000,,,23,,,,9.2,2.1,
100,0000000660,5000,1002,,,26,,,,14.0,8.6,
100,0000001058,4000,3000,,,23,,,,19.1,5.2,
100,0000001833,3000,1000,,,28,,,,11.7,2.3,
100,0000000274,2000,2000,,,1,,,,0.3,5.0,
100,0000001803,2000,5000,,,24,,,,11.5,6.1,
100,0000000243,2000,5001,,,10,,,,15.4,9.3,
100,0000001100,5000,3000,,,23,,,,18.0,3.7,
100,0000001455,1000,2001,,,23,,,,9.1,8.8,
100,0000000268,5000,1001,,,22,,,,3.2,1.8,
100,0000001480,5000,1001,,,26,,,,0.7,7.3,
100,0000000725,3000,2000,,,11,,,,5.2,1.1,
100,0000001253,3000,1000,,,24,,,,17.1,9.0,
100,0000000568,1000,1001,,,14,,,,0.3,0.2,
100,0000000189,5000,5001,,,3,,,,5.6,9.1,
100,0000001574,4000,5001,,,13,,,,17.4,6.0,
100,0000000163,3000,2001,,,29,,,,3.9,0.3,
100,0000000914,4000,1002,,,24,,,,15.0,5.7,
100,0000000313,2000,5001,,,23,,,,19.0,6.0,
100,0000001780,1000,1001,,,6,,,,17.0,7.2,
100,0000001206,4000,1000,,,9,,,,19.7,1.5,
100,0000001342,3000,3000,,,30,,,,18.7,7.5,
100,0000001261,4000,1001,,,14,,,,2.1,9.1,
100,0000000875,3000,1001,,,22,,,,14.4,0.4,
100,0000000017,2000,5001,,,20,,,,16.0,6.4,
100,0000000970,2000,2001,,,16,,,,14.8,7.0,
100,0000001394,5000,5001,,,4,,,,2.3,0.9,
100,0000001519,2000,2000,,,26,,,,10.0,8.9,
100,0000000198,1000,2000,,,27,,,,13.4,0.4,
100,0000000492,1000,2000,,,25,,,,16.8,0.2,
100,0000001108,3000,4000,,,7,,,,2.9,4.1,
100,0000001919,2000,1001,,,14,,,,14.7,3.0,
100,0000001059,2000,1001,,,6,,,,8.8,5.2,
100,0000001612,3000,1001,,,9,,,,17.9,8.2,
100,0000001361,3000,2001,,,11,,,,13.8,2.1,
100,0000000004,2000,4000,,,28,,,,17.5,6.7,
100,0000000959,3000,3000,,,8,,,,9.3,2.0,
100,0000000284,3000,5001,,,30,,,,15.1,9.8,
100,0000000513,1000,5000,,,29,,,,3.6,1.3,
100,0000000466,1000,3001,,,1,,,,4.9,9.7,
100,0000000331,1000,1000,,,27,,,,3.5,8.3,
100,0000001824,1000,1000,,,1,,,,17.1,1.1,
100,0000001934,5000,1000,,,12,,,,13.9,4.7,
100,0000000761,5000,3001,,,15,,,,2.4,1.3,
100,0000001330,3000,2000,,,7,,,,0.4,3.5,
100,0000001868,5000,1000,,,17,,,,7.7,7.9,
100,0000001021,2000,3000,,,10,,,,7.6,0.4,
100,0000000660,2000,2000,,,17,,,,5.0,4.6,
100,0000000620,2000,3001,,,28,,,,15.1,6.9,
100,0000001707,3000,5000,,,22,,,,8.4,5.5,
100,0000000671,4000,2001,,,14,,,,3.6,3.7,
100,0000001429,5000,5001,,,20,,,,14.8,4.1,
100,0000000244,1000,5001,,,2,,,,5.9,5.5,
100,0000001085,2000,1000,,,8,,,,6.0,4.6,
100,0000001244,1000,1001,,,30,,,,3.7,5.6,
100,0000000396,4000,4000,,,6,,,,12.4,7.7,
100,0000001361,2000,2000,,,1,,,,1.2,0.0,
100,0000001780,1000,5000,,,18,,,,12.1,4.5,
100,0000000234,2000,3000,,,22,,,,18.1,5.1,
100,0000001944,5000,2001,,,28,,,,9.2,6.4,
100,0000001202,2000,2000,,,8,,,,10.4,1.6,
100,0000000508,4000,2000,,,23,,,,3.2,4.3,
100,0000000394,5000,4000,,,11,,,,18.8,2.1,
100,0000000832,4000,1001,,,27,,,,5.8,1.9,
100,0000000302,4000,4000,,,2,,,,11.0,6.9,
100,0000000528,1000,3001,,,21,,,,18.5,0.9,
100,0000001508,1000,3001,,,11,,,,2.8,6.7,
100,0000001840,3000,1000,,,30,,,,10.9,9.4,
100,0000001592,2000,1000,,,28,,,,15.9,6.0,
100,0000000757,4000,3001,,,17,,,,10.7,6.5,
100,0000000297,3000,1002,,,9,,,,1.5,3.7,
100,0000000311,2000,3001,,,19,,,,12.1,5.2,
100,0000001116,2000,5000,,,6,,,,15.8,0.5,
100,0000001849,5000,3000,,,7,,,,13.5,9.5,
100,0000000035,3000,3001,,,11,,,,10.0,2.2,
100,0000001800,5000,5000,,,8,,,,16.9,2.0,
100,0000001244,3000,4000,,,10,,,,19.1,5.2,
100,0000001465,3000,5001,,,8,,,,16.5,9.0,
100,0000001429,1000,2000,,,28,,,,1.5,2.8,
100,0000001097,2000,5000,,,7,,,,2.2,2.9,
100,0000001623,4000,5001,,,26,,,,13.3,2.2,
100,0000000448,5000,2000,,,23,,,,15.9,5.6,
100,0000001846,1000,1001,,,27,,,,14.1,3.7,
100,0000001453,5000,5000,,,18,,,,10.5,6.3,
100,0000000057,5000,5000,,,24,,,,1.7,2.0,
100,0000001445,2000,1001,,,13,,,,0.8,3.4,
100,0000001163,5000,1001,,,23,,,,9.1,0.6,
100,0000001699,3000,2000,,,4,,,,18.1,8.9,
100,0000001789,3000,4000,,,15,,,,9.0,5.2,
100,0000001448,3000,3000,,,29,,,,12.2,7.8,
100,0000001034,1000,2000,,,10,,,,8.7,6.5,
100,0000000420,2000,1002,,,13,,,,8.3,5.3,
100,0000001497,3000,1000,,,19,,,,7.0,3.3,
100,0000000544,1000,2000,,,25,,,,0.4,5.1,
100,0000000707,1000,1000,,,23,,,,19.6,3.5,
100,0000001001,3000,3001,,,14,,,,19.6,0.8,
100,0000001018,1000,1001,,,15,,,,19.3,4.7,
100,0000001566,4000,1000,,,23,,,,3.7,5.8,
100,0000001323,3000,1000,,,9,,,,10.5,0.6,
100,0000000676,2000,2001,,,4,,,,16.1,9.5,
100,0000000110,3000,2001,,,17,,,,4.1,8.4,
100,0000001519,1000,5001,,,7,,,,2.6,8.0,
100,0000000956,1000,5001,,,22,,,,3.9,7.0,
100,0000000308,1000,3001,,,1,,,,2.0,1.8,
100,0000001211,1000,1002,,,1,,,,6.5,9.1,
100,0000001744,2000,2001,,,5,,,,14.2,7.3,
100,0000001671,3000,1001,,,6,,,,13.0,8.9,
100,0000000464,1000,3001,,,22,,,,15.1,2.4,
100,0000000574,2000,3000,,,20,,,,18.1,2.4,
100,0000000101,5000,2001,,,12,,,,1.9,3.2,
100,0000001165,1000,2001,,,9,,,,6.2,9.1,
100,0000001089,3000,2000,,,30,,,,7.8,9.4,
100,0000001505,2000,3001,,,14,,,,18.2,8.1,
100,0000001151,1000,1000,,,4,,,,6.4,0.9,
100,0000000375,3000,2001,,,24,,,,15.6,2.7,
100,0000001873,5000,3001,,,24,,,,12.7,1.2,
100,0000001830,3000,5000,,,9,,,,2.0,7.1,
100,0000000401,1000,1000,,,7,,,,4.9,4.2,
100,0000001620,5000,2001,,,21,,,,15.1,5.9,
100,0000000823,5000,3000,,,17,,,,16.0,5.3,
100,0000001948,4000,1002,,,6,,,,5.9,2.3,
100,0000001675,4000,5000,,,2,,,,3.4,0.4,
100,0000001599,5000,5001,,,12,,,,1.9,0.3,
100,0000001813,5000,3001,,,24,,,,10.8,1.1,
100,0000000224,1000,5000,,,18,,,,10.4,4.2,
100,0000001815,4000,1002,,,7,,,,11.7,0.2,
100,0000000379,4000,5001,,,16,,,,2.8,9.4,
100,0000001529,4000,4000,,,23,,,,4.8,9.9,
100,0000001033,3000,5000,,,5,,,,16.1,10.0,
100,0000000204,1000,3000,,,24,,,,10.7,1.8,
100,0000000861,3000,2001,,,3,,,,3.6,5.7,
100,0000001136,5000,4000,,,6,,,,10.7,7.2,
100,0000000883,1000,1001,,,10,,,,15.6,1.2,
100,0000001763,1000,1002,,,28,,,,9.9,1.1,
100,0000000759,1000,3001,,,22,,,,1.6,2.9,
100,0000000101,1000,1001,,,25,,,,6.8,5.7,
100,0000000190,2000,2000,,,1,,,,0.2,1.8,
100,0000001311,5000,1002,,,19,,,,3.5,4.3,
100,0000001932,5000,5000,,,2,,,,1.3,6.3,
100,0000000597,5000,2000,,,17,,,,2.5,8.4,
100,0000001059,2000,4000,,,26,,,,7.7,9.9,
100,0000000307,2000,2001,,,6,,,,12.3,1.7,
100,0000001172,1000,3001,,,19,,,,4.6,9.7,
100,0000000356,4000,4000,,,15,,,,9.7,3.4,
100,0000000125,5000,1002,,,6,,,,7.5,5.8,
100,0000001815,1000,5001,,,20,,,,14.7,7.6,
100,0000000111,3000,5000,,,26,,,,14.5,7.2,
100,0000001772,5000,2000,,,9,,,,10.8,2.8,
100,0000001919,5000,2001,,,28,,,,12.8,1.4,
100,0000000086,2000,3001,,,22,,,,11.7,6.9,
100,0000001964,2000,1000,,,23,,,,13.2,8.0,
200,0000001707,5000,3000,,,11,,,,10.4,1.2,
100,0000000295,5000,5001,,,25,,,,18.6,1.2,
100,0000001187,3000,5000,,,5,,,,6.1,9.0,
100,0000000669,5000,1002,,,11,,,,5.3,5.5,
100,0000000293,2000,3001,,,18,,,,8.1,3.9,
100,0000000885,4000,3000,,,6,,,,2.1,1.9,
100,0000001615,1000,4000,,,26,,,,9.3,0.2,
100,0000001910,4000,2000,,,6,,,,12.1,0.7,
100,0000001346,5000,4000,,,12,,,,8.2,3.6,
100,0000000252,5000,1002,,,20,,,,14.3,5.2,
100,0000001093,1000,3001,,,17,,,,14.7,0.4,
100,0000000217,5000,4000,,,10,,,,15.6,1.4,
100,0000000464,4000,3000,,,19,,,,14.5,7.0,
100,0000001246,3000,1000,,,14,,,,1.3,7.8,
100,0000000430,5000,3001,,,22,,,,16.7,0.2,
100,0000000288,5000,4000,,,30,,,,6.6,3.9,
100,0000001523,4000,4000,,,18,,,,11.4,6.7,
100,0000000104,3000,5001,,,10,,,,0.7,5.4,
100,0000000165,2000,5000,,,20,,,,0.6,9.0,
100,0000001064,4000,5000,,,1,,,,9.6,1.6,
100,0000000170,3000,3000,,,16,,,,4.6,2.6,
100,0000001562,2000,2001,,,29,,,,9.0,1.4,
100,0000001706,3000,3001,,,9,,,,14.6,9.0,
100,0000000655,3000,3000,,,18,,,,10.5,3.3,
100,0000001773,1000,1000,,,4,,,,17.7,4.2,
100,0000001787,5000,2000,,,16,,,,19.4,3.7,
100,0000000246,1000,4000,,,30,,,,2.0,6.9,
100,0000000137,2000,3000,,,5,,,,0.9,5.1,
100,0000000235,1000,1002,,,16,,,,2.7,8.7,
100,0000001170,2000,1002,,,6,,,,19.7,5.6,
100,0000000114,5000,4000,,,5,,,,0.3,0.6,
