MANDT,EBELN,BUKRS,BSART,LIFNR,EKORG,EKGRP,WAERS,WKURS,KUFIX,BEDAT,KDATB,KDATE,KDATV,ABGRU,AUTLF,WEAKT,MEMORY,KZABS,RLWRT,ZTERM,ZBD1T,ZBD2T,ZBD3T,ZBD1P,ZBD2P,MWSKZ,IHREZ,VERKF,EXNUM,UNSEZ,INCO1,INCO2,KONNR,KTPNR,ABTYP,WGLIF,KNUMV
100,0200001588,3000,NB,0000000477,1000,970,USD,0.52948,,20210903,,20230824,,,X,X,,,,0003,24,13,36,0.3,1.8,,,,,,CIP,,,,,,9658208306
100,0200001590,2000,NB,0000001265,1000,640,USD,0.60646,,20210907,,20260124,,,X,X,,,,NT60,27,44,27,0.9,0.9,V1,,,,,DAT,,,,,,6369757057
100,0200001591,3000,NB,0000001396,2000,960,USD,1.48899,,20210910,,20250804,,,X,X,,,,0002,7,0,13,0.7,1.2,V2,,,,,CIP,,,,,,6849097080
100,0200001591,4000,UB,0000001023,2000,333,USD,1.70679,,20210910,,20220309,,,,,,,,NT90,14,42,30,0.8,1.0,V2,,,,,FOB,,,,,,6687239751
100,0200001592,4000,ZB,0000001566,2000,637,USD,1.59084,,20210910,,20211003,,,,,,,,2/10NET30,30,35,62,0.8,0.8,V3,,,,,CIF,,,,,,5170067042
100,0200001592,2000,NB,0000000078,2000,512,USD,0.64605,,20210910,,20240809,,,X,,,,,0002,26,39,84,0.1,1.1,,,,,,EXW,,,,,,8818844423
100,0200001594,4000,NB,0000001012,3000,538,USD,1.42948,,20210911,,20240321,,,X,,,,,2/10NET30,3,0,29,2.1,0.9,V3,,,,,CIF,,,,,,3071432139
100,0200001595,4000,FO,0000001431,2000,340,USD,0.92327,,20210913,,20260325,,,,X,,,,0003,10,34,54,0.6,1.2,V1,,,,,CIP,,,,,,0457053766
100,0200001595,4000,FO,0000000938,2000,768,USD,1.67048,,20210913,,20220524,,,X,X,,,,0001,14,12,10,0.4,1.8,,,,,,DAP,,,,,,9590655718
100,0200001595,5000,UB,0000000699,2000,964,USD,1.602,,20210913,,20220706,,,X,X,,,,NT60,24,11,34,0.2,0.2,V2,,,,,EXW,,,,,,3726428149
100,0200001596,4000,ZB,0000001719,3000,522,USD,1.33114,,20210916,,20240327,,,X,X,,,,0003,3,15,18,2.7,0.7,V1,,,,,CIP,,,,,,0225885428
100,0200001596,2000,FO,0000001903,3000,264,USD,0.51261,,20210916,,20230114,,,X,X,,,,2/10NET30,27,17,90,2.1,0.1,V1,,,,,FCA,,,,,,4764272156
100,0200001597,5000,FO,0000000668,3000,500,USD,1.79377,,20210918,,20230908,,,X,,,,,0001,5,22,33,1.8,0.5,,,,,,CIF,,,,,,8189416466
100,0200001597,4000,FO,0000001086,3000,437,USD,1.98947,,20210918,,20251109,,,X,X,,,,0003,4,50,84,1.7,1.8,,,,,,DAT,,,,,,1609535267
100,0200001598,1000,FO,0000000285,1000,371,USD,1.59015,,20210920,,20230205,,,X,,,,,0002,7,60,79,1.8,0.7,V2,,,,,CFR,,,,,,0792501699
100,0200001600,1000,UB,0000000682,2000,407,USD,1.06191,,20210922,,20221210,,,,X,,,,2/10NET30,18,47,82,0.3,0.8,V1,,,,,DDP,,,,,,0174204210
100,0200001600,5000,NB,0000000073,2000,466,USD,0.96962,,20210922,,20211218,,,,,,,,0003,23,48,0,1.6,1.3,V2,,,,,FCA,,,,,,0075964119
100,0200001601,5000,ZB,0000000931,3000,176,USD,0.77102,,20210923,,20230808,,,X,X,,,,0002,1,60,1,0.8,0.5,V1,,,,,FCA,,,,,,9614602091
100,0200001601,4000,UB,0000000465,3000,179,USD,1.76518,,20210923,,20250403,,,X,,,,,0002,2,17,57,0.8,0.3,V3,,,,,CIF,,,,,,4393974763
100,0200001602,5000,UB,0000001793,1000,589,USD,0.69021,,20210926,,20231215,,,X,,,,,0001,16,28,33,0.1,0.7,V2,,,,,FCA,,,,,,5462546360
100,0200001603,4000,ZB,0000000652,2000,975,USD,1.17173,,20210928,,20230908,,,,,,,,NT30,24,53,36,2.2,1.0,V3,,,,,CPT,,,,,,3679745497
100,0200001605,3000,NB,0000001153,3000,836,USD,0.93727,,20211001,,20230911,,,X,X,,,,NT90,4,23,87,1.8,1.6,,,,,,CIF,,,,,,1246107738
100,0200001606,4000,NB,0000000591,2000,654,USD,1.22818,,20211004,,20250325,,,,X,,,,NT30,5,8,31,0.6,1.5,V1,,,,,DDP,,,,,,1544494627
100,0200001606,5000,FO,0000001042,2000,807,USD,1.11695,,20211004,,20220725,,,X,X,,,,0002,9,57,71,2.2,1.3,V3,,,,,DDP,,,,,,1298829264
100,0200001608,2000,NB,0000000714,2000,116,USD,0.7589,,20211006,,20221011,,,X,,,,,2/10NET30,6,39,81,0.7,0.2,V3,,,,,DAP,,,,,,4721911716
100,0200001608,5000,NB,0000001020,2000,430,USD,1.28154,,20211006,,20221124,,,X,X,,,,NT60,30,35,83,1.1,1.8,V3,,,,,FOB,,,,,,1335269174
100,0200001609,3000,FO,9999999999,1000,890,USD,0.86386,,20211008,,20220409,,,X,X,,,,2/10NET30,5,36,57,2.8,0.4,V3,,,,,FOB,,,,,,4572024419
100,0200001610,5000,FO,0000001438,1000,374,USD,1.77625,,20211010,,20220715,,,X,,,,,0002,26,43,45,0.8,1.8,,,,,,CIF,,,,,,4889468576
100,0200001611,5000,UB,9999999999,2000,880,USD,1.13736,,20211010,,20251027,,,,,,,,0003,0,49,51,0.9,1.9,,,,,,CPT,,,,,,2410497699
100,0200001612,1000,NB,0000001661,2000,065,USD,1.32753,,20211010,,20260422,,,X,,,,,0001,3,40,50,2.0,0.6,,,,,,CPT,,,,,,3953873875
100,0200001612,4000,FO,0000001173,2000,400,USD,0.73701,,20211010,,20230904,,,X,,,,,NT30,0,10,26,2.0,1.7,V1,,,,,CFR,,,,,,8178353014
100,0200001612,2000,FO,0000000195,2000,050,USD,0.99776,,20211010,,20210718,,,,X,,,,2/10NET30,13,60,29,1.2,0.9,,,,,,FCA,,,,,,7377093330
100,0200001613,3000,UB,0000001451,1000,047,USD,1.67039,,20211012,,20250831,,,X,X,,,,NT60,14,0,64,2.5,0.9,V1,,,,,FCA,,,,,,0476352682
100,0200001613,5000,ZB,0000000046,1000,506,USD,0.5368,,20211012,,20260409,,,X,X,,,,NT60,29,38,44,1.8,2.0,V1,,,,,CIP,,,,,,7193506829
100,0200001614,3000,UB,0000000163,2000,750,USD,1.53676,,20211015,,20251004,,,X,X,,,,0003,25,0,17,1.3,1.5,,,,,,DDP,,,,,,5475058355
100,0200001615,4000,ZB,0000001136,2000,090,USD,1.09958,,20211016,,20250127,,,,X,,,,0003,22,6,10,0.3,1.3,V3,,,,,CIF,,,,,,5317955595
100,0200001615,5000,ZB,0000000550,2000,780,USD,1.09508,,20211016,,20230204,,,X,,,,,0001,3,45,1,3.0,1.8,V2,,,,,DAT,,,,,,2380345752
100,0200001615,1000,NB,0000000037,2000,621,USD,0.62505,,20211016,,20260422,,,,X,,,,2/10NET30,24,19,64,2.5,0.4,,,,,,DAT,,,,,,6833166024
100,0200001616,4000,UB,0000001460,2000,387,USD,1.88337,,20211016,,20211209,,,,X,,,,0001,21,14,21,2.3,1.2,,,,,,FCA,,,,,,7947958525
100,0200001617,2000,NB,0000000683,1000,294,USD,0.8998,,20211019,,20250116,,,X,,,,,0003,28,21,58,2.8,0.7,,,,,,CPT,,,,,,2405288294
100,0200001617,4000,FO,0000001801,1000,228,USD,0.61947,,20211019,,20220523,,,X,X,,,,NT90,30,29,12,0.1,1.3,V1,,,,,CFR,,,,,,4619089047
100,0200001618,2000,UB,0000001247,2000,104,USD,1.00253,,20211019,,20230816,,,,,,,,2/10NET30,7,17,36,0.6,1.4,V3,,,,,CIF,,,,,,9535545408
100,0200001618,4000,UB,0000000465,2000,533,USD,1.56713,,20211019,,20230823,,,,,,,,NT60,16,7,89,2.9,1.5,,,,,,CFR,,,,,,9337733906
100,0200001619,2000,UB,0000000427,2000,557,USD,1.75305,,20211021,,20250412,,,X,,,,,0001,15,5,56,2.9,0.3,V2,,,,,CIP,,,,,,9674767141
100,0200001621,5000,FO,0000001218,2000,899,USD,0.93519,,20211025,,20210719,,,,,,,,0002,15,45,18,2.4,0.4,V2,,,,,DAP,,,,,,9189916164
100,0200001621,1000,UB,0000000329,2000,814,USD,0.56631,,20211025,,20231005,,,,X,,,,0003,28,2,26,1.6,0.1,V2,,,,,CIF,,,,,,7868781381
100,0200001621,1000,NB,0000000601,2000,570,USD,1.9424,,20211025,,20230410,,,X,X,,,,NT90,24,5,60,2.6,1.0,V2,,,,,EXW,,,,,,5719799744
100,0200001623,3000,NB,0000001200,3000,764,USD,0.8076,,20211029,,20210928,,,,X,,,,2/10NET30,20,53,60,1.0,1.1,V2,,,,,CFR,,,,,,0572392337
100,0200001625,3000,ZB,0000001774,2000,249,USD,1.80203,,20211101,,20240513,,,X,X,,,,2/10NET30,30,20,85,0.5,1.2,V2,,,,,DAP,,,,,,2352706403
100,0200001627,2000,UB,0000000200,2000,811,USD,1.40984,,20211104,,20240511,,,X,,,,,NT60,21,41,71,1.7,0.8,,,,,,DAP,,,,,,2796538585
100,0200001628,4000,UB,0000001551,3000,287,USD,1.66621,,20211107,,20250825,,,X,X,,,,2/10NET30,22,38,73,3.0,1.1,V1,,,,,CIF,,,,,,0036030837
100,0200001628,5000,NB,0000000908,3000,119,USD,0.88432,,20211107,,20230304,,,X,,,,,NT30,5,57,30,0.5,1.8,V2,,,,,CFR,,,,,,6597740104
100,0200001629,3000,FO,0000000270,1000,537,USD,1.97431,,20211107,,20220617,,,X,X,,,,NT60,10,26,58,1.2,1.8,V1,,,,,CFR,,,,,,1518220916
100,0200001630,2000,NB,0000001291,3000,424,USD,1.67138,,20211108,,20220110,,,X,,,,,NT30,9,50,36,1.9,1.6,V2,,,,,FOB,,,,,,9966262751
100,0200001631,4000,FO,0000000231,1000,467,USD,1.52315,,20211109,,20211017,,,X,X,,,,NT30,18,30,60,0.7,0.6,V2,,,,,DDP,,,,,,0853802559
100,0200001632,4000,NB,0000000133,2000,604,USD,0.85675,,20211112,,20211212,,,X,,,,,0003,2,5,69,0.3,0.4,V1,,,,,FOB,,,,,,6462113704
100,0200001633,5000,NB,0000001510,1000,349,USD,1.06965,,20211112,,20231112,,,,,,,,0001,30,53,85,1.7,0.3,V2,,,,,DAP,,,,,,2566375171
100,0200001634,3000,FO,0000001622,3000,684,USD,0.82086,,20211115,,20240518,,,,,,,,NT30,1,36,71,2.6,0.5,V3,,,,,CIP,,,,,,3592919057
100,0200001634,4000,ZB,0000000858,3000,966,USD,1.37777,,20211115,,20240202,,,,X,,,,2/10NET30,9,11,81,0.8,1.0,V2,,,,,DAT,,,,,,7931989108
100,0200001636,3000,NB,0000001931,2000,803,USD,1.33159,,20211118,,20240804,,,X,X,,,,0001,14,4,76,2.3,0.6,V1,,,,,DDP,,,,,,7029709383
100,0200001637,3000,ZB,0000000291,2000,888,USD,0.58507,,20211120,,20231006,,,X,X,,,,0003,21,34,55,1.9,1.2,,,,,,DAT,,,,,,8716614951
100,0200001637,3000,FO,0000001894,2000,563,USD,1.40674,,20211120,,20240524,,,,X,,,,NT30,16,30,4,2.3,0.5,V2,,,,,FOB,,,,,,1859756995
100,0200001637,2000,FO,0000000319,2000,728,USD,0.90884,,20211120,,20210719,,,,X,,,,0002,29,56,59,0.9,1.2,,,,,,DAP,,,,,,2008031267
100,0200001639,1000,FO,0000001897,2000,327,USD,1.04518,,20211123,,20220605,,,X,X,,,,0002,8,13,12,0.8,0.5,,,,,,CIF,,,,,,2328707789
100,0200001639,1000,NB,0000001736,2000,307,USD,1.23909,,20211123,,20220724,,,X,X,,,,2/10NET30,18,35,46,0.5,1.4,,,,,,DAT,,,,,,8612993559
100,0200001641,4000,ZB,0000001960,1000,349,USD,1.74999,,20211125,,20210814,,,X,,,,,0001,14,56,86,1.6,2.0,,,,,,DDP,,,,,,3017717314
100,0200001642,2000,UB,0000000538,2000,833,USD,1.85432,,20211128,,20220419,,,X,X,,,,NT90,18,16,64,2.1,0.1,V3,,,,,CPT,,,,,,2343696548
100,0200001642,5000,NB,0000000573,2000,937,USD,1.61456,,20211128,,20230817,,,,X,,,,NT30,11,53,73,2.2,0.9,,,,,,DDP,,,,,,4584312677
100,0200001643,1000,ZB,0000001434,3000,336,USD,1.42435,,20211128,,20250512,,,X,,,,,NT90,10,34,36,0.1,1.1,V3,,,,,EXW,,,,,,6005140945
100,0200001644,2000,NB,0000000940,1000,616,USD,0.87648,,20211201,,20260220,,,X,,,,,0003,30,47,58,0.4,0.7,V2,,,,,CPT,,,,,,5204686891
100,0200001646,1000,FO,0000001493,2000,192,USD,0.79048,,20211207,,20230521,,,X,,,,,0002,28,30,90,2.2,1.3,,,,,,DAP,,,,,,0895448478
100,0200001647,2000,UB,0000001385,2000,983,USD,0.5606,,20211209,,20240630,,,X,,,,,0001,23,19,85,0.3,0.9,V1,,,,,FOB,,,,,,8606370937
100,0200001648,4000,FO,0000001141,1000,289,USD,0.57783,,20211210,,20230406,,,X,X,,,,NT30,25,15,9,1.7,0.6,V3,,,,,FCA,,,,,,6078635550
100,0200001650,5000,FO,0000001379,3000,197,USD,1.62452,,20211211,,20250516,,,,,,,,NT30,25,27,65,2.5,0.2,,,,,,EXW,,,,,,9545354366
100,0200001652,1000,UB,0000001805,2000,971,USD,1.77789,,20211213,,20240618,,,,X,,,,NT90,13,12,1,0.0,1.1,V1,,,,,CFR,,,,,,2831429895
100,0200001653,5000,NB,0000000373,2000,972,USD,1.21923,,20211216,,20241222,,,X,,,,,NT30,7,28,72,0.4,1.4,V1,,,,,CIF,,,,,,1994193156
100,0200001653,4000,UB,0000001296,2000,176,USD,0.86468,,20211216,,20260418,,,,,,,,NT90,27,24,7,0.5,1.4,,,,,,DAT,,,,,,7557406135
100,0200001654,3000,UB,0000001763,2000,664,USD,0.83898,,20211216,,20231026,,,X,X,,,,0002,12,27,61,0.8,0.6,V3,,,,,FOB,,,,,,0309206276
100,0200001655,1000,FO,0000000130,1000,420,USD,0.9274,,20211217,,20250304,,,X,X,,,,0001,26,7,7,0.1,0.3,,,,,,DAP,,,,,,9043565028
100,0200001655,4000,FO,0000000860,1000,106,USD,1.78495,,20211217,,20240219,,,,,,,,NT60,16,26,59,2.4,1.6,V3,,,,,CPT,,,,,,6376150882
100,0200001655,2000,ZB,0000000645,1000,154,USD,1.56031,,20211217,,20251021,,,,,,,,0003,8,40,80,1.7,0.5,V1,,,,,FOB,,,,,,5203787526
100,0200001656,5000,FO,0000001016,2000,835,USD,0.60332,,20211218,,20240502,,,,X,,,,NT90,3,39,24,0.4,0.7,V1,,,,,EXW,,,,,,2569550612
100,0200001658,5000,ZB,0000000451,3000,982,USD,0.59361,,20211224,,20250502,,,,X,,,,NT30,4,47,28,0.7,1.3,V3,,,,,CIP,,,,,,7225653875
100,0200001659,2000,UB,0000001031,2000,176,USD,1.66936,,20211224,,20221221,,,X,,,,,2/10NET30,11,26,81,0.5,1.5,V2,,,,,DAP,,,,,,7466364304
100,0200001659,5000,ZB,0000000852,2000,857,USD,1.79904,,20211224,,20221112,,,X,X,,,,2/10NET30,15,4,4,0.3,2.0,,,,,,EXW,,,,,,6951820083
100,0200001660,3000,UB,0000000107,2000,121,USD,1.77938,,20211227,,20250729,,,,,,,,2/10NET30,5,57,23,0.6,0.5,V1,,,,,DDP,,,,,,2332468725
100,0200001661,3000,UB,0000001084,3000,552,USD,1.35667,,20211227,,20251212,,,,X,,,,NT60,5,60,80,1.4,1.2,V3,,,,,CIF,,,,,,4007653383
100,0200001662,4000,UB,0000000114,2000,079,USD,1.58689,,20211229,,20231023,,,X,X,,,,0001,1,28,48,2.5,0.5,,,,,,EXW,,,,,,1885003508
100,0200001664,4000,NB,0000001359,3000,797,USD,1.85217,,20220103,,20251113,,,,X,,,,2/10NET30,8,27,5,1.8,0.4,V2,,,,,FOB,,,,,,8511115459
100,0200001665,4000,UB,0000000104,3000,836,USD,1.8752,,20220106,,20230925,,,X,,,,,2/10NET30,4,39,88,2.6,1.7,V1,,,,,EXW,,,,,,0972819604
100,0200001666,3000,FO,0000001602,2000,292,USD,0.62146,,20220107,,20220513,,,X,X,,,,NT90,24,35,20,2.4,1.4,,,,,,DAP,,,,,,5287255158
100,0200001668,1000,UB,0000000133,2000,688,USD,1.71456,,20220113,,20250105,,,,X,,,,NT30,15,33,62,2.0,1.6,V1,,,,,CFR,,,,,,4512897546
100,0200001668,1000,UB,0000000078,2000,610,USD,1.12936,,20220113,,20220803,,,X,X,,,,0002,5,34,19,2.2,1.1,,,,,,CIP,,,,,,6339020459
100,0200001669,4000,ZB,0000001311,1000,245,USD,1.04275,,20220115,,20251120,,,,X,,,,NT90,21,12,46,2.2,1.5,V3,,,,,DAT,,,,,,5900354479
100,0200001669,2000,NB,0000000086,1000,420,USD,0.7469,,20220115,,20220716,,,X,X,,,,0001,9,0,36,0.7,1.3,V3,,,,,FCA,,,,,,0824329845
100,0200001670,5000,NB,0000001290,1000,575,USD,1.18758,,20220115,,20210906,,,,,,,,0003,1,4,1,1.0,1.1,,,,,,CFR,,,,,,4459389303
100,0200001670,3000,ZB,0000001606,1000,861,USD,0.74515,,20220115,,20211130,,,X,X,,,,0003,20,20,14,2.9,0.4,V2,,,,,DDP,,,,,,4515030773
100,0200001671,1000,FO,0000000790,2000,660,USD,1.21599,,20220118,,20260506,,,X,,,,,0003,19,18,57,0.6,1.7,V3,,,,,FOB,,,,,,8247874424
100,0200001672,1000,UB,0000001116,3000,531,USD,1.00115,,20220120,,20260326,,,,,,,,NT60,26,8,28,1.9,0.8,V1,,,,,DDP,,,,,,6254223708
100,0200001674,4000,ZB,0000000212,1000,406,USD,0.64097,,20220125,,20211224,,,,X,,,,NT60,2,30,17,2.7,0.8,V2,,,,,FOB,,,,,,9792564653
100,0200001675,4000,UB,0000000833,3000,469,USD,0.79969,,20220127,,20250621,,,X,,,,,NT60,4,2,44,1.2,1.7,V3,,,,,CPT,,,,,,7403946991
100,0200001677,4000,ZB,0000001180,2000,894,USD,1.38667,,20220131,,20260110,,,X,,,,,0001,30,4,31,1.9,0.0,V2,,,,,FCA,,,,,,1645539410
100,0200001677,2000,NB,0000001342,2000,656,USD,1.17819,,20220131,,20260112,,,,X,,,,NT60,1,23,58,2.8,0.4,V3,,,,,CFR,,,,,,6369857844
100,0200001680,5000,FO,0000001221,2000,396,USD,1.23747,,20220206,,20240807,,,,X,,,,0001,7,1,77,1.3,1.9,,,,,,EXW,,,,,,8928010833
100,0200001680,3000,UB,0000001364,2000,831,USD,1.08914,,20220206,,20211208,,,X,,,,,NT60,12,27,74,0.3,0.9,,,,,,FCA,,,,,,1217496532
100,0200001681,3000,UB,0000001356,2000,802,USD,0.96306,,20220209,,20241012,,,X,,,,,0003,2,18,25,1.9,1.5,V2,,,,,EXW,,,,,,3210304535
100,0200001681,2000,UB,0000000389,2000,488,USD,0.86301,,20220209,,20250225,,,,,,,,NT30,17,36,34,0.3,0.1,,,,,,DDP,,,,,,6027135413
100,0200001682,2000,FO,0000001927,2000,156,USD,0.71423,,20220209,,20260101,,,X,X,,,,0002,25,28,25,2.6,1.9,V3,,,,,FCA,,,,,,6950249045
100,0200001683,3000,ZB,0000001396,1000,854,USD,0.82462,,20220209,,20260427,,,,X,,,,NT90,0,37,29,2.2,1.0,V1,,,,,CFR,,,,,,6894649614
100,0200001685,3000,FO,0000001449,1000,477,USD,1.46995,,20220210,,20260617,,,X,,,,,NT60,13,56,60,1.5,1.6,V1,,,,,DAP,,,,,,2078678515
100,0200001685,1000,NB,0000000212,1000,969,USD,1.49302,,20220210,,20211026,,,,,,,,0002,9,49,85,1.9,0.3,V1,,,,,CPT,,,,,,6175699627
100,0200001686,4000,ZB,0000000954,2000,928,USD,0.80645,,20220211,,20221006,,,,,,,,0002,21,16,34,1.1,0.1,V1,,,,,CIP,,,,,,3910767659
100,0200001686,1000,UB,0000001848,2000,967,USD,0.7913,,20220211,,20251209,,,X,,,,,0003,29,13,71,1.6,0.5,V2,,,,,FCA,,,,,,9837146810
100,0200001687,2000,FO,0000000276,1000,972,USD,1.383,,20220212,,20230801,,,,X,,,,2/10NET30,8,17,0,0.1,0.4,V1,,,,,EXW,,,,,,3588211386
100,0200001688,3000,FO,0000000909,2000,101,USD,1.58003,,20220214,,20241105,,,,,,,,0003,15,47,11,1.4,1.9,,,,,,FCA,,,,,,5191530083
100,0200001689,2000,NB,0000000817,2000,790,USD,0.73752,,20220214,,20240326,,,,,,,,NT90,6,29,36,2.2,0.6,V2,,,,,CFR,,,,,,2157126531
100,0200001689,5000,UB,0000000160,2000,668,USD,1.94156,,20220214,,20230506,,,,X,,,,NT90,28,42,6,1.5,1.0,V2,,,,,DAT,,,,,,4509028351
100,0200001690,4000,FO,0000001615,1000,423,USD,1.06628,,20220214,,20251002,,,X,X,,,,0003,4,52,42,1.8,0.6,V1,,,,,CIP,,,,,,8667294627
100,0200001690,1000,NB,0000000741,1000,439,USD,0.92954,,20220214,,20240117,,,,,,,,NT30,14,25,87,1.1,0.9,V1,,,,,EXW,,,,,,8794923980
100,0200001690,2000,ZB,0000000681,1000,094,USD,1.84393,,20220214,,20250607,,,,X,,,,2/10NET30,29,57,26,2.8,1.6,V1,,,,,CPT,,,,,,6375332004
100,0200001692,4000,NB,0000000062,2000,370,USD,1.6697,,20220218,,20240602,,,X,X,,,,0002,28,26,56,2.5,0.1,,,,,,CFR,,,,,,8246682686
100,0200001692,5000,FO,0000000831,2000,094,USD,0.56772,,20220218,,20240618,,,,X,,,,0001,14,34,3,0.8,1.3,V1,,,,,EXW,,,,,,1724152317
100,0200001693,5000,NB,0000000631,1000,069,USD,0.8399,,20220221,,20250804,,,X,,,,,NT90,24,42,48,0.8,1.8,V1,,,,,DAP,,,,,,4470831819
100,0200001694,5000,NB,0000001963,3000,959,USD,0.89574,,20220224,,20211023,,,,X,,,,0001,30,35,58,1.1,1.4,V3,,,,,FCA,,,,,,0872902411
100,0200001695,4000,NB,0000000873,2000,203,USD,1.46939,,20220226,,20210910,,,X,X,,,,NT30,14,55,4,0.5,0.8,V1,,,,,CPT,,,,,,8763616200
100,0200001695,1000,FO,0000000982,2000,159,USD,0.9768,,20220226,,20240317,,,,X,,,,NT60,13,10,16,2.3,0.4,V2,,,,,CIF,,,,,,6797060522
100,0200001697,2000,NB,0000000924,2000,244,USD,1.80608,,20220227,,20251004,,,,,,,,0003,27,3,27,0.7,2.0,,,,,,DDP,,,,,,5330701864
100,0200001698,1000,UB,0000001743,2000,106,USD,0.85908,,20220227,,20210812,,,,,,,,0002,23,40,43,0.9,0.6,V3,,,,,FCA,,,,,,4327583224
100,0200001699,5000,NB,0000001598,2000,623,USD,1.14076,,20220227,,20230620,,,X,X,,,,NT30,4,30,14,2.5,0.2,,,,,,CIP,,,,,,5517872858
100,0200001699,2000,NB,0000000014,2000,437,USD,1.06336,,20220227,,20221229,,,X,,,,,NT30,14,3,77,0.4,0.6,V2,,,,,FOB,,,,,,5836137418
100,0200001700,4000,ZB,0000000027,1000,094,USD,0.83374,,20220228,,20231010,,,X,X,,,,NT30,6,6,6,2.6,1.4,V1,,,,,CPT,,,,,,5052506418
100,0200001700,1000,ZB,0000000064,1000,572,USD,1.4694,,20220228,,20240717,,,,,,,,NT90,7,29,56,0.6,0.8,V1,,,,,DAT,,,,,,1434364359
100,0200001701,5000,ZB,0000000844,1000,054,USD,0.61547,,20220301,,20230406,,,X,X,,,,NT30,3,9,8,0.6,1.2,V2,,,,,DAT,,,,,,9758149288
100,0200001702,1000,ZB,0000000557,3000,401,USD,1.22294,,20220301,,20241111,,,,X,,,,NT30,23,17,39,0.6,0.9,V3,,,,,FCA,,,,,,0107487609
100,0200001703,5000,UB,0000001348,2000,344,USD,0.55235,,20220301,,20211020,,,,,,,,0003,16,51,8,3.0,2.0,,,,,,FOB,,,,,,8351522728
100,0200001704,4000,UB,0000000172,1000,551,USD,1.49133,,20220301,,20251210,,,X,,,,,NT60,0,43,69,1.6,1.8,V3,,,,,DAT,,,,,,7917153550
100,0200001704,3000,FO,0000001025,1000,338,USD,1.37716,,20220301,,20230727,,,,,,,,0001,14,1,10,1.7,1.4,,,,,,DAP,,,,,,4466367206
100,0200001706,4000,UB,0000000219,3000,390,USD,1.73403,,20220305,,20221022,,,X,X,,,,NT90,13,18,26,0.8,0.6,V3,,,,,DAP,,,,,,8344183560
100,0200001706,1000,UB,0000001039,3000,142,USD,1.47614,,20220305,,20251018,,,,X,,,,NT30,21,25,41,1.3,1.1,V2,,,,,FCA,,,,,,5078531005
100,0200001708,3000,ZB,0000001761,1000,627,USD,0.87499,,20220305,,20210912,,,,,,,,2/10NET30,19,20,69,0.1,0.0,V1,,,,,CPT,,,,,,6140130369
100,0200001709,2000,FO,0000000446,2000,769,USD,1.16325,,20220306,,20250203,,,,X,,,,0001,30,25,42,2.1,1.3,V3,,,,,DAT,,,,,,2863412077
100,0200001709,2000,UB,0000000378,2000,726,USD,1.83808,,20220306,,20231122,,,,,,,,NT60,29,7,54,1.5,0.4,,,,,,DDP,,,,,,0654942497
100,0200001710,4000,FO,0000000226,2000,996,USD,0.52672,,20220307,,20240319,,,,,,,,NT90,16,33,82,0.3,0.8,V3,,,,,DDP,,,,,,6529471593
100,0200001712,3000,NB,0000001699,2000,862,USD,1.49855,,20220309,,20220511,,,X,,,,,2/10NET30,1,18,58,1.0,1.3,V1,,,,,FCA,,,,,,9637962923
100,0200001713,4000,UB,0000000619,3000,548,USD,1.46848,,20220311,,20251013,,,,X,,,,0001,20,42,4,1.7,0.3,V1,,,,,FCA,,,,,,5125909640
100,0200001713,2000,NB,0000001335,3000,283,USD,1.15306,,20220311,,20241115,,,,X,,,,0002,15,3,57,0.7,1.8,V1,,,,,FOB,,,,,,7018839620
100,0200001714,5000,FO,0000000712,2000,801,USD,0.66437,,20220311,,20260104,,,X,X,,,,0003,26,44,47,0.4,0.8,V3,,,,,DAT,,,,,,1912211292
100,0200001716,2000,FO,0000000273,2000,226,USD,1.79281,,20220316,,20220827,,,X,X,,,,2/10NET30,9,42,29,1.0,0.4,,,,,,CPT,,,,,,9021714266
100,0200001717,4000,ZB,0000001282,1000,319,USD,0.77351,,20220317,,20240124,,,,X,,,,0001,18,27,40,0.0,1.8,V1,,,,,CPT,,,,,,3271190954
100,0200001718,2000,UB,0000001033,3000,552,USD,0.70052,,20220319,,20260214,,,,,,,,0003,5,23,4,1.3,0.6,V2,,,,,DAT,,,,,,1414736664
100,0200001718,3000,FO,0000001909,3000,188,USD,0.57235,,20220319,,20230818,,,,,,,,0002,14,48,72,0.8,0.0,V3,,,,,DAP,,,,,,3071849173
100,0200001720,1000,ZB,0000001483,2000,629,USD,1.43228,,20220323,,20221007,,,,X,,,,0003,18,52,42,0.2,0.1,,,,,,DAT,,,,,,4187961604
100,0200001721,3000,ZB,0000001756,1000,759,USD,1.42151,,20220326,,20250211,,,,X,,,,2/10NET30,20,29,78,2.8,1.8,V1,,,,,DAT,,,,,,4156644790
100,0200001722,2000,UB,0000001681,2000,739,USD,1.64009,,20220327,,20230222,,,,,,,,NT90,28,36,77,0.8,0.5,V2,,,,,CIP,,,,,,4812259716
100,0200001725,1000,UB,0000000498,3000,601,USD,1.97905,,20220403,,20221018,,,,X,,,,0001,22,53,12,3.0,1.3,V1,,,,,CIF,,,,,,1218291749
100,0200001726,5000,FO,0000001899,2000,113,USD,0.66291,,20220405,,20250525,,,,,,,,NT60,15,1,38,2.8,1.9,V1,,,,,EXW,,,,,,2237557270
100,0200001726,2000,NB,0000000345,2000,009,USD,1.97609,,20220405,,20240312,,,,X,,,,NT90,23,55,71,0.1,0.1,V3,,,,,FCA,,,,,,5868410362
