MANDT,MATNR,WERKS,PSTAT,LVORM,BWTTY,XCHAR,MMSTA,MMSTD,MAABC,KZKRI,EKGRP,DISMM,DISPO,DISLS,BERID,BSTMI,MINBE,EISBE,MABST,STRGR,LGPRO,LGFSB,HERKL,INSMK,SSQSS,MTVFP,KZAUS,AUSDT,NFMAT,MFLHN,KZBED,LGPBE,LGOBE,INSMK2
100,MAT0001855,2001,,,,,,,C,,140,VB,JBt,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001163,3000,,,,,,,B,,891,MRP,VSb,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000789,3001,,,,,,,A,,280,PD,PFi,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001853,3000,,,,,,,,,843,PD,Lug,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000151,1001,,,,,,,A,,095,,YJh,,,,,,,,,,,,,,,,,,,,,
100,MAT0001821,4000,,,,,,,,,348,MRP,xyN,,,,,,,,,,,,,,,,,,,,,
100,MAT0000451,5001,,,,,,,A,,547,VB,Pfw,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001525,1001,,,,,,,B,,570,VB,sYQ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000040,2001,,,,,,,A,,765,MRP,Nqh,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000246,1002,,,,,,,C,,115,MRP,NZw,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001471,1002,,,,,,,,,162,MRP,Qye,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000032,2000,,,,,,,A,,812,MRP,Dav,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000089,1002,,,,,,,,,170,,ygS,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001179,3000,,,,,,,B,,314,,DZJ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001852,4000,,,,,,,C,,891,,SYC,,,,,,,,,,,,,,,,,,,,,
100,MAT0000108,2000,,,,,,,A,,373,VB,Lvo,,,,,,,,,,,,,,,,,,,,,
100,MAT0000105,5000,,,,,,,C,,404,PD,OMY,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000893,1001,,,,,,,B,,976,,oyh,,,,,,,,,,,,,,,,,,,,,
100,MAT0000880,1001,,,,,,,,,097,MRP,MQX,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000718,3000,,,,,,,C,,505,VB,YmV,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001658,4000,,,,,,,B,,960,MRP,Xbh,,,,,,,,,,,,,,,,,,,,,
100,MAT0001734,5001,,,,,,,B,,771,PD,McH,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000828,1000,,,,,,,,,924,,rAS,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000460,2001,,,,,,,,,714,PD,stp,,,,,,,,,,,,,,,,,,,,,
100,MAT0000130,3001,,,,,,,,,258,MRP,jSE,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001264,4000,,,,,,,C,,128,VB,Nwr,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000745,5000,,,,,,,C,,253,MRP,Ryl,,,,,,,,,,,,,,,,,,,,,
100,MAT0000779,4000,,,,,,,A,,514,,JUO,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000248,5000,,,,,,,A,,046,,Tdw,,,,,,,,,,,,,,,,,,,,,
100,MAT0001291,5001,,,,,,,A,,608,VB,dwU,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001828,3001,,,,,,,C,,016,MRP,cCh,,,,,,,,,,,,,,,,,,,,,
100,MAT0001428,1001,,,,,,,B,,193,,mDO,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001362,4000,,,,,,,,,086,MRP,nuq,,,,,,,,,,,,,,,,,,,,,
100,MAT0000769,5001,,,,,,,A,,847,VB,RaJ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000401,3000,,,,,,,A,,792,MRP,KRJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000361,3001,,,,,,,B,,795,VB,pvV,,,,,,,,,,,,,,,,,,,,,
100,MAT0000775,4000,,,,,,,B,,749,VB,NtU,,,,,,,,,,,,,,,,,,,,,
100,MAT0001283,5001,,,,,,,,,155,,TSe,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001765,3000,,,,,,,B,,342,VB,hoe,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000348,1002,,,,,,,B,,260,PD,WtC,,,,,,,,,,,,,,,,,,,,,
100,MAT0000768,5000,,,,,,,,,663,PD,MMz,,,,,,,,,,,,,,,,,,,,,
100,MAT0001221,1002,,,,,,,,,667,,Twa,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000550,4000,,,,,,,,,825,VB,xlh,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000175,4000,,,,,,,,,418,MRP,omj,,,,,,,,,,,,,,,,,,,,,
100,MAT0000679,1002,,,,,,,C,,081,,mNV,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000558,1001,,,,,,,A,,074,MRP,pTf,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000732,3000,,,,,,,B,,129,PD,bBM,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001183,2000,,,,,,,B,,636,VB,rAw,,,,,,,,,,,,,,,,,,,,,
100,MAT0000151,3001,,,,,,,B,,695,MRP,BOm,,,,,,,,,,,,,,,,,,,,,
100,MAT0000931,2001,,,,,,,B,,887,MRP,VfF,,,,,,,,,,,,,,,,,,,,,
100,MAT0000932,2000,,,,,,,,,560,MRP,Qlv,,,,,,,,,,,,,,,,,,,,,
100,MAT0001135,4000,,,,,,,,,815,PD,aTl,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000954,5001,,,,,,,A,,924,PD,pCx,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001126,4000,,,,,,,C,,551,PD,GDp,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000281,5001,,,,,,,,,610,,RLI,,,,,,,,,,,,,,,,,,,,,
100,MAT0001951,2001,,,,,,,B,,825,,GLS,,,,,,,,,,,,,,,,,,,,,
100,MAT0000645,1001,,,,,,,,,295,VB,Rpm,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001152,5000,,,,,,,,,238,PD,pqy,,,,,,,,,,,,,,,,,,,,,
100,MAT0000468,1000,,,,,,,C,,387,VB,gnA,,,,,,,,,,,,,,,,,,,,,
100,MAT0001040,2000,,,,,,,A,,217,,pHe,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000199,1002,,,,,,,C,,944,VB,rsq,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000700,5000,,,,,,,C,,131,,gyM,,,,,,,,,,,,,,,,,,,,,
100,MAT0000578,2000,,,,,,,A,,920,VB,yxb,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001791,1002,,,,,,,A,,890,,bJM,,,,,,,,,,,,,,,,,,,,,
100,MAT0001830,1001,,,,,,,,,994,PD,mqk,,,,,,,,,,,,,,,,,,,,,
100,MAT0000422,5001,,,,,,,,,963,VB,LIA,,,,,,,,,,,,,,,,,,,,,
100,MAT0001023,2001,,,,,,,B,,821,PD,rEK,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001737,5000,,,,,,,C,,011,PD,sGI,,,,,,,,,,,,,,,,,,,,,
100,MAT0001577,1000,,,,,,,B,,319,VB,TIO,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001710,2000,,,,,,,C,,909,MRP,YGJ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000116,1002,,,,,,,,,315,,XtH,,,,,,,,,,,,,,,,,,,,,
100,MAT0001740,3001,,,,,,,B,,041,,HIf,,,,,,,,,,,,,,,,,,,,,
100,MAT0001441,5000,,,,,,,C,,065,VB,WRx,,,,,,,,,,,,,,,,,,,,,
100,MAT0001050,4000,,,,,,,B,,857,VB,wPy,,,,,,,,,,,,,,,,,,,,,
100,MAT0000772,5000,,,,,,,B,,802,VB,sqP,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000975,5000,,,,,,,A,,989,PD,xtV,,,,,,,,,,,,,,,,,,,,,
100,MAT0001867,3001,,,,,,,B,,852,,rdX,,,,,,,,,,,,,,,,,,,,,
100,MAT0000166,1001,,,,,,,A,,478,MRP,geU,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001230,3001,,,,,,,C,,194,,NJb,,,,,,,,,,,,,,,,,,,,,
100,MAT0001689,2000,,,,,,,A,,004,VB,tMN,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001715,5001,,,,,,,B,,933,VB,RcY,,,,,,,,,,,,,,,,,,,,,
100,MAT0001584,4000,,,,,,,C,,643,,PMZ,,,,,,,,,,,,,,,,,,,,,
100,MZ-TG-A25,3001,,,,,,,C,,176,MRP,abV,,,,,,,,,,,,,,,,,,,,,
100,MAT0001341,1002,,,,,,,,,472,,nju,,,,,,,,,,,,,,,,,,,,,
100,MAT0000223,5001,,,,,,,A,,345,PD,LKZ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000462,3000,,,,,,,A,,603,MRP,ffP,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001403,3000,,,,,,,,,817,VB,InV,,,,,,,,,,,,,,,,,,,,,
100,MAT0000061,3001,,,,,,,C,,714,,bIN,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000446,1002,,,,,,,A,,857,PD,qje,,,,,,,,,,,,,,,,,,,,,
100,MAT0001118,2001,,,,,,,A,,481,VB,YTW,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001359,2001,,,,,,,B,,630,MRP,Fgm,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001232,5001,,,,,,,A,,861,PD,GPg,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001579,2001,,,,,,,B,,225,PD,Iti,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000759,1001,,,,,,,B,,854,MRP,TsM,,,,,,,,,,,,,,,,,,,,,
100,MAT0000436,1001,,,,,,,,,449,PD,rFD,,,,,,,,,,,,,,,,,,,,,
100,MAT0001943,1002,,,,,,,C,,282,,Qpw,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000889,5000,,,,,,,B,,613,VB,rUG,,,,,,,,,,,,,,,,,,,,,
100,MAT0000113,2001,,,,,,,C,,835,MRP,ijQ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000622,3001,,,,,,,B,,572,PD,OHD,,,,,,,,,,,,,,,,,,,,,
100,MAT0000772,2001,,,,,,,B,,648,VB,YCm,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001639,5000,,,,,,,C,,017,PD,Vad,,,,,,,,,,,,,,,,,,,,,
100,MAT0001892,1002,,,,,,,,,324,PD,DEi,,,,,,,,,,,,,,,,,,,,,
100,MAT0000974,1001,,,,,,,,,653,,DGR,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000480,2001,,,,,,,C,,512,,beh,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000143,1001,,,,,,,,,773,PD,hnV,,,,,,,,,,,,,,,,,,,,,
100,MAT0001529,1000,,,,,,,A,,735,VB,bVf,,,,,,,,,,,,,,,,,,,,,
100,MAT0001866,2000,,,,,,,A,,119,PD,zvO,,,,,,,,,,,,,,,,,,,,,
100,MAT0001916,2001,,,,,,,,,083,MRP,SPi,,,,,,,,,,,,,,,,,,,,,
100,MAT0001183,3001,,,,,,,C,,094,PD,vNk,,,,,,,,,,,,,,,,,,,,,
100,MAT0001061,2000,,,,,,,C,,962,PD,HXJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0001383,1002,,,,,,,A,,632,,wbV,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000249,1002,,,,,,,B,,945,,qsf,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000683,3000,,,,,,,,,243,VB,fIg,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000419,1000,,,,,,,C,,845,VB,Fzl,,,,,,,,,,,,,,,,,,,,,
100,MAT0001076,1001,,,,,,,A,,515,MRP,gVb,,,,,,,,,,,,,,,,,,,,,
100,MAT0001933,1001,,,,,,,B,,233,VB,aTo,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000795,5001,,,,,,,,,966,VB,eKk,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001359,5000,,,,,,,A,,832,PD,yix,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000794,4000,,,,,,,,,582,MRP,YHt,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001549,5001,,,,,,,,,499,PD,jaQ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000956,5001,,,,,,,A,,983,,CeA,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001069,1000,,,,,,,A,,999,,Czt,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000196,3000,,,,,,,C,,499,MRP,pwA,,,,,,,,,,,,,,,,,,,,,
100,MAT0000014,2000,,,,,,,A,,187,PD,tGe,,,,,,,,,,,,,,,,,,,,,
100,MAT0001827,2001,,,,,,,B,,750,VB,ocU,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000798,1001,,,,,,,A,,102,PD,mRA,,,,,,,,,,,,,,,,,,,,,
100,MAT0000209,2000,,,,,,,B,,443,PD,jiF,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000592,5000,,,,,,,C,,442,MRP,siE,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000176,3001,,,,,,,A,,829,MRP,ieS,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001728,5000,,,,,,,A,,462,MRP,WWy,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001229,2000,,,,,,,C,,168,,xAp,,,,,,,,,,,,,,,,,,,,,
100,MAT0001398,2001,,,,,,,A,,913,PD,FzG,,,,,,,,,,,,,,,,,,,,,
100,MAT0001616,4000,,,,,,,A,,613,VB,xYp,,,,,,,,,,,,,,,,,,,,,
100,MAT0000628,2000,,,,,,,B,,439,,QIr,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001027,5001,,,,,,,,,654,,SGY,,,,,,,,,,,X,,,,,,,,,,
100,MZ-FG-C20,4000,,,,,,,B,,866,VB,eor,,,,,,,,,,,,,,,,,,,,,
100,MAT0000931,1001,,,,,,,B,,538,,KTa,,,,,,,,,,,,,,,,,,,,,
100,MAT0001315,2001,,,,,,,B,,466,MRP,MhP,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001172,1000,,,,,,,,,018,MRP,ISF,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001162,3001,,,,,,,A,,112,MRP,XQY,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000604,1001,,,,,,,C,,825,MRP,BSJ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000907,5000,,,,,,,A,,504,,IcH,,,,,,,,,,,,,,,,,,,,,
100,MAT0001131,3001,,,,,,,C,,332,VB,AFU,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001282,3000,,,,,,,B,,318,PD,Qst,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001279,1000,,,,,,,C,,298,VB,lNN,,,,,,,,,,,,,,,,,,,,,
100,MAT0000832,3000,,,,,,,B,,052,,JrE,,,,,,,,,,,,,,,,,,,,,
100,MAT0001585,2000,,,,,,,A,,302,VB,AGZ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000285,2001,,,,,,,A,,381,VB,vPS,,,,,,,,,,,,,,,,,,,,,
100,MAT0001015,1002,,,,,,,B,,224,PD,wjp,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000700,5000,,,,,,,B,,422,VB,XeU,,,,,,,,,,,,,,,,,,,,,
100,MAT0000215,1000,,,,,,,,,713,VB,XRc,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001338,5001,,,,,,,A,,215,MRP,HKh,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001921,3001,,,,,,,,,546,,Qyc,,,,,,,,,,,,,,,,,,,,,
100,MAT0000430,1001,,,,,,,B,,256,,Btr,,,,,,,,,,,,,,,,,,,,,
100,MAT0000914,1002,,,,,,,C,,111,,JjQ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001213,5000,,,,,,,C,,696,VB,vRl,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000514,5001,,,,,,,B,,554,VB,vjW,,,,,,,,,,,,,,,,,,,,,
100,MAT0001119,2000,,,,,,,C,,307,,Yrl,,,,,,,,,,,,,,,,,,,,,
100,MAT0000071,2000,,,,,,,,,805,MRP,Yyj,,,,,,,,,,,,,,,,,,,,,
100,MAT0001144,2000,,,,,,,A,,654,PD,kbv,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000979,1002,,,,,,,B,,300,,bkP,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000858,4000,,,,,,,B,,792,MRP,hgw,,,,,,,,,,,,,,,,,,,,,
200,MAT0001562,3001,,,,,,,,,530,PD,FYM,,,,,,,,,,,,,,,,,,,,,
100,MAT0000379,3000,,,,,,,A,,026,MRP,Kdq,,,,,,,,,,,,,,,,,,,,,
100,MAT0001285,1001,,,,,,,C,,683,MRP,iDh,,,,,,,,,,,,,,,,,,,,,
100,MAT0001729,2000,,,,,,,,,123,MRP,ByD,,,,,,,,,,,,,,,,,,,,,
100,MAT0000734,5001,,,,,,,C,,628,MRP,pLD,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001277,2000,,,,,,,A,,559,,izs,,,,,,,,,,,,,,,,,,,,,
100,MAT0001592,2000,,,,,,,C,,131,MRP,IWS,,,,,,,,,,,,,,,,,,,,,
100,MAT0000511,1001,,,,,,,C,,305,PD,MWj,,,,,,,,,,,,,,,,,,,,,
100,MAT0000954,2000,,,,,,,A,,912,MRP,KBG,,,,,,,,,,,,,,,,,,,,,
100,MAT0001630,1002,,,,,,,B,,646,VB,iqi,,,,,,,,,,,,,,,,,,,,,
100,MAT0001404,2000,,,,,,,C,,390,MRP,zDP,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001120,5001,,,,,,,B,,118,PD,FfA,,,,,,,,,,,,,,,,,,,,,
100,MAT0000004,1000,,,,,,,A,,791,PD,siG,,,,,,,,,,,,,,,,,,,,,
100,MAT0000133,1002,,,,,,,C,,148,PD,OHd,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001629,5000,,,,,,,A,,130,,Dgc,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001540,5000,,,,,,,B,,652,MRP,dzO,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000549,4000,,,,,,,,,883,VB,bPd,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000586,2001,,,,,,,A,,415,MRP,FLs,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000006,2000,,,,,,,B,,693,,oXM,,,,,,,,,,,X,,,,,,,,,,
100,MZ-FG-E103,1000,,,,,,,A,,512,VB,Cmg,,,,,,,,,,,,,,,,,,,,,
100,MAT0001518,1002,,,,,,,C,,661,MRP,Sss,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001674,5000,,,,,,,B,,988,VB,Aby,,,,,,,,,,,,,,,,,,,,,
100,MAT0001673,5000,,,,,,,,,799,VB,Jwu,,,,,,,,,,,,,,,,,,,,,
100,MAT0001395,3000,,,,,,,A,,645,PD,lwe,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001315,5000,,,,,,,A,,784,,tGc,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001657,1000,,,,,,,C,,480,VB,qEs,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000552,1000,,,,,,,C,,899,,ynw,,,,,,,,,,,,,,,,,,,,,
100,MAT0000889,4000,,,,,,,C,,067,,okH,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000278,4000,,,,,,,,,893,MRP,wFI,,,,,,,,,,,,,,,,,,,,,
100,MAT0000934,2000,,,,,,,A,,280,,MCG,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001638,1002,,,,,,,B,,980,MRP,XKy,,,,,,,,,,,,,,,,,,,,,
100,MAT0001195,2001,,,,,,,C,,987,VB,Ixa,,,,,,,,,,,,,,,,,,,,,
100,MAT0001263,3000,,,,,,,C,,040,,LqJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000697,4000,,,,,,,C,,423,PD,pjS,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000356,1002,,,,,,,,,252,PD,nEA,,,,,,,,,,,,,,,,,,,,,
100,MAT0001696,5001,,,,,,,C,,856,,EIn,,,,,,,,,,,,,,,,,,,,,
100,MAT0000626,2001,,,,,,,C,,067,PD,eEy,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000869,2000,,,,,,,B,,109,PD,cVN,,,,,,,,,,,,,,,,,,,,,
100,MAT0001704,5001,,,,,,,B,,212,VB,NLH,,,,,,,,,,,,,,,,,,,,,
100,MAT0001647,1000,,,,,,,,,053,PD,Lyc,,,,,,,,,,,,,,,,,,,,,
100,MAT0001651,4000,,,,,,,B,,299,PD,zUZ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000358,4000,,,,,,,,,970,,hQQ,,,,,,,,,,,,,,,,,,,,,
100,MAT0001476,1001,,,,,,,B,,528,,VcO,,,,,,,,,,,,,,,,,,,,,
100,MAT0001049,5000,,,,,,,B,,534,PD,eUL,,,,,,,,,,,,,,,,,,,,,
100,MAT0001238,1000,,,,,,,C,,698,VB,sAJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000710,1001,,,,,,,B,,944,,NbM,,,,,,,,,,,,,,,,,,,,,
100,MAT0000234,5001,,,,,,,B,,831,PD,VcC,,,,,,,,,,,,,,,,,,,,,
100,MAT0000701,3000,,,,,,,A,,703,,XED,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001337,3001,,,,,,,B,,202,PD,OdR,,,,,,,,,,,,,,,,,,,,,
100,MAT0000530,3001,,,,,,,A,,680,PD,Tgy,,,,,,,,,,,,,,,,,,,,,
100,MAT0000681,1002,,,,,,,C,,267,,CuP,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000239,1002,,,,,,,A,,717,MRP,yxE,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001496,1000,,,,,,,C,,286,VB,ZLs,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001007,5001,,,,,,,C,,804,MRP,IGh,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000966,5001,,,,,,,,,778,VB,Ghs,,,,,,,,,,,,,,,,,,,,,
100,MAT0001742,5001,,,,,,,A,,772,PD,xgx,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000689,2000,,,,,,,C,,486,PD,rlW,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001427,3001,,,,,,,,,259,,DoY,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000038,1000,,,,,,,,,708,VB,qze,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001543,1001,,,,,,,,,979,VB,gez,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000091,3001,,,,,,,B,,837,PD,KRA,,,,,,,,,,,,,,,,,,,,,
100,MAT0001656,5000,,,,,,,,,297,PD,fut,,,,,,,,,,,,,,,,,,,,,
100,MAT0001418,5000,,,,,,,C,,495,VB,YzJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000139,1001,,,,,,,,,566,,fLM,,,,,,,,,,,,,,,,,,,,,
100,MAT0000003,5000,,,,,,,C,,879,VB,Sgn,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000481,2001,,,,,,,B,,029,MRP,zaS,,,,,,,,,,,,,,,,,,,,,
100,MAT0001218,3000,,,,,,,,,761,PD,Klc,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000409,5000,,,,,,,C,,539,PD,swS,,,,,,,,,,,,,,,,,,,,,
100,MAT0001088,5001,,,,,,,C,,578,,ffP,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001130,1000,,,,,,,A,,311,,DGE,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001301,3001,,,,,,,,,472,MRP,bYU,,,,,,,,,,,,,,,,,,,,,
100,MAT0001889,1002,,,,,,,,,376,MRP,XTa,,,,,,,,,,,,,,,,,,,,,
100,MAT0000749,1000,,,,,,,A,,589,PD,ais,,,,,,,,,,,,,,,,,,,,,
100,MAT0001785,1000,,,,,,,B,,358,,OPK,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001892,4000,,,,,,,,,882,VB,ysh,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000510,2000,,,,,,,,,932,VB,TfI,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001493,2000,,,,,,,C,,527,,DBF,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001293,5001,,,,,,,C,,480,,esr,,,,,,,,,,,,,,,,,,,,,
100,MAT0001511,1002,,,,,,,,,683,,WXo,,,,,,,,,,,,,,,,,,,,,
100,MAT0001407,2001,,,,,,,A,,309,PD,qik,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001790,4000,,,,,,,C,,796,VB,YyW,,,,,,,,,,,,,,,,,,,,,
100,MAT0001294,3000,,,,,,,A,,483,MRP,HTJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0001849,1002,,,,,,,B,,854,VB,RkY,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000329,1001,,,,,,,B,,586,PD,ynJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000259,4000,,,,,,,B,,590,MRP,Vat,,,,,,,,,,,,,,,,,,,,,
100,MAT0000726,1001,,,,,,,,,498,,mbi,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001604,1002,,,,,,,B,,512,,Fhe,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000827,1002,,,,,,,C,,997,VB,qiL,,,,,,,,,,,,,,,,,,,,,
100,MAT0000471,3000,,,,,,,,,312,,uJW,,,,,,,,,,,,,,,,,,,,,
200,MAT0000387,1002,,,,,,,,,629,VB,nVZ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001676,1000,,,,,,,C,,243,MRP,WTO,,,,,,,,,,,,,,,,,,,,,
100,MAT0000488,5001,,,,,,,B,,290,PD,oXR,,,,,,,,,,,,,,,,,,,,,
100,MAT0001029,3000,,,,,,,,,260,VB,KEf,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000898,1000,,,,,,,,,792,,ThP,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001350,2000,,,,,,,C,,585,,bUZ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000889,1000,,,,,,,,,588,PD,SDX,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000243,1001,,,,,,,C,,695,,VnP,,,,,,,,,,,,,,,,,,,,,
100,MAT0001568,2001,,,,,,,C,,089,PD,Mlx,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000356,5000,,,,,,,,,341,VB,kMI,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000523,5000,,,,,,,B,,519,VB,EVe,,,,,,,,,,,,,,,,,,,,,
100,MAT0000704,1000,,,,,,,C,,204,VB,hxS,,,,,,,,,,,,,,,,,,,,,
100,MAT0000895,5000,,,,,,,B,,709,,gcl,,,,,,,,,,,,,,,,,,,,,
100,MAT0000499,2001,,,,,,,,,475,,Tcq,,,,,,,,,,,,,,,,,,,,,
100,MAT0000623,4000,,,,,,,B,,453,VB,HNW,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001145,1001,,,,,,,A,,716,MRP,jWS,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000887,1001,,,,,,,,,368,PD,pwx,,,,,,,,,,,,,,,,,,,,,
100,MAT0001419,1002,,,,,,,,,897,PD,jnd,,,,,,,,,,,,,,,,,,,,,
100,MAT0001570,3000,,,,,,,A,,555,,Zge,,,,,,,,,,,X,,,,,,,,,,
