MANDT,KUNNR,LAND1,NAME1,NAME2,NAME3,NAME4,ORT01,ORT02,PSTLZ,REGIO,SORTL,STRAS,TELF1,TELF2,TELFX,TELTX,XCPDK,STCD1,STCD2,STKZU,ERDAT,ERNAM,KTOKD,SPRAS,ANRED,MCOD1,MCOD2,MCOD3,LOEVM,SPERR
100,0000000475,AT,Daniels-Brown,Inc,,,Meiningen,Goncalves,IV9 0GG,WV,DANIELS-BR,"85, rue de Perrin",+33 (0)3 59 42 2,,+1-808-945-0272x,,,1831963065,,,20230310,sousamaria-l,0001,E,Firma,DANIELS-BROWN,,,X,
100,0000000476,MX,"Fisher, Santana and Williams",N/A,,,Göttingen,Neustrelitz,72470,MA,"FISHER, SA",Distrito Casa Grande,396.203.8202x234   ,,+33 1 88 42 54 2,,,4259441276,,X,07.11.2018,souzaluiza,D001,P,Ms.,"FISHER, SANTANA AND WILLI",,,,
100,0000000477,JP,Laporte Durand S.A.S.,Ltda.,,,Schleiz   ,Nogueira,91379,RR,LAPORTE DU,"Ladeira Barros, 522",654-676-0858x346,,+33 1 81 93 20 3,,,3111531346,,X,20150118,langelambert,D001,E,Firma,LAPORTE DURAND S.A.S.,,,,
100,0000000478,DE,Martinez Ltd,,N/A,,四街道市,品川区,89282,MI,MARTINEZ L   ,Ivan-Oestrovsky-Platz 48-63,+33 3 54 03 74 4,+49(0)9774 39588,31 3968 1181,,,7822235352,,X,10.11.2021,glefort,D001,F,Firma,MARTINEZ LTD,,,,
100,0000000479,SE,"Gomez, Cain and Brown   ",and Sons,,,Ueckermünde,Porto das Pedras,13866,OK,"GOMEZ, CAI","7, boulevard Maillard",080-5822-4250   ,,+44(0)292018798,,,2512754884,,X,20230206,mouralavinia,D001,J,Firma,"GOMEZ, CAIN AND BROWN   ",,,,
100,0000000480,JP,日本電気株式会社,GbR,,,New Stevenmouth,品川区,363-5281,GO,日本電気株式会社   ,"Jardim Leão, 32",+44(0)115 496 03,,,,,0592764148,,X,20250118,dbanks,D001,J,Ms.,日本電気株式会社,,,,
100,0000000481,NL,Marques,and Sons,N/A,,川崎市多摩区,N/A,60110,PA,MARQUES,Seidelstraße 7188,(03991) 56134,,,,,3395959916,,X,03.04.2013,wesleymitche,DEBI,J,,MARQUES,,,,
100,0000000482,BR,Lambert LLC,Group,,,South Marc,N/A,96973,AZ,LAMBERT LL,Scholtzallee 78/60,0534599106,,,,,,,,25.10.2011,nakajimaakem,D001,F,Frau,LAMBERT LLC,,,,
100,0000000483,GB,Bachmann e.G.,AG,,,Viana do Amparo,Leeview,58714,ES,BACHMANN E,Berit-Klapp-Weg 9/4,(0306) 999 0039   ,11 8714-9748,,,,9647114719,,X,27.04.2023,astaude,DEBI,D,Ms.,BACHMANN E.G.   ,,,,
100,0000000484,DE,日本電気株式会社,N/A,N/A,,Loiseau-les-Bains,,84970615,AK,日本電気株式会社,01652 Joseph Cove Apt. 085,37-3441-3599,,,,,7867565836,,X,15.06.2022,laurencerous,0001,D,Frau,日本電気株式会社,,,,
100,0000000485,MX,Calderon LLC,N/A,,,Cunha do Campo,West Anthony,E0 4UL,PI,CALDERON L   ,"217, chemin Julie Poirier",08337493158,39-4602-8526,,,,8478751091,,,20220110,waltraud40,0001,P,Firma,CALDERON LLC   ,,,,
100,0000000486,AT,Cavalcante - EI,,N/A,,横浜市栄区,Vargas,N38 8FR,SE,CAVALCANTE   ,6251 Sean Fork Apt. 016,01 40 47 75 83,0632829765,,,,5868286584,,,20131103,omoura,DEBI,P,Mr.,CAVALCANTE - EI,,,,
100,0000000487,BE,Société Générale,Inc,,,Gomes,,86118554,MA,SOCIÉTÉ GÉ,49 Winter Locks,01794207374,,0011199532,,,9716345879,,X,24.08.2017,franz00,D001,J,,SOCIÉTÉ GÉNÉRALE   ,,,,
100,0000000488,FR,"O'Connor, Gray and Rose",N/A,N/A,,Feuchtwangen,Annmouth,04827,TO,"O'CONNOR, ","Ladeira Clara da Paz, 91",+49(0)2606 47592   ,,0927304075,,,0977559334,,X,20131003,christinasot,0001,E,Frau,"O'CONNOR, GRAY AND ROSE",,,,
100,0000000489,JP,Roussel S.A.S.,OHG mbH,,,八街市,,80558-695,GA,ROUSSEL S.,"7, avenue Loiseau",+49(0)3228 48520   ,,00594 70454,,,4422840075,,X,20200504,donald10,D001,J,Ms.,ROUSSEL S.A.S.,,,,
100,0000000490,SE,Evrard,AG,,,Lebrun,,KT5H 2FD,NE,EVRARD   ,1 Dunn Island,01 76 60 03 74,,,,,8640286880,,X,20110625,cbecker,DEBI,F,,EVRARD,,,,
100,0000000491,IN,有限会社小川保険   ,S.A.,N/A,,Moraes de Minas,N/A,06494,IN,有限会社小川保険,1191 Paula Valley,+441214960253,+55 (081) 1388 0,,,,9547932682,,,22.04.2023,madeline65,D001,F,Firma,有限会社小川保険,,,,
100,0000000492,BR,da Rocha,,,,Vechta,N/A,19891,MH,DA ROCHA,29498 Kathy Haven Apt. 313,(0306)9990566,,,,,8714378680,,,29.06.2017,barthelemycl,0001,J,Herr,DA ROCHA,,,,
100,0000000493,PL,da Conceição   ,PLC,,,Port Frederickborough   ,Oberviechtach,HA35 1AF,AL,DA CONCEIÇ,888 Glenn Falls,(05337) 731725,,+1-278-414-5403x,,,8810965595,,,20250409,dorotheelebl,0001,D,Frau,DA CONCEIÇÃO,,,,
100,0000000494,US,"Chaney, Arnold and Logan",N/A,,,Rochenec,West Pamela,TQ0 8NY,PE,"CHANEY, AR   ","6, boulevard Grenier",06059125847,,,,,,,,21.10.2020,anton83,0001,J,Ms.,"CHANEY, ARNOLD AND LOGAN   ",,,,
100,0000000495,CA,有限会社小川印刷,Ltd,,,Port Tanyafort,N/A,59691125,AL,有限会社小川印刷,0961 Olivia Gardens,920.794.1328,,31 6026-8513,,,6913953395,,,20181024,pietracarval,DEBI,D,Mr.,有限会社小川印刷,,,,
100,0000000496,PL,有限会社山田ガス   ,et Fils,,,Mittweida   ,,40291,MS,有限会社山田ガス,64876 Debra Mission,486.335.5124x892,,,,,7156141618,,,11.08.2021,levirocha,DEBI,P,Ms.,有限会社山田ガス,,,,
100,0000000497,AT,株式会社鈴木水産,PLC,,,練馬区   ,,28834,RJ,株式会社鈴木水産,019 伊藤 Street   ,070-8074-3117,,,,,1790539233,,,20240518,eric37,0001,E,Ms.,株式会社鈴木水産,,,,
100,0000000498,CH,Palmer-Pope,and Sons,,,East Matthew   ,N/A,55113,PR,PALMER-POP,Travessa Yan Borges   ,833.535.1337,,090-5570-3205,,,,,X,20250103,sarah83,D001,E,Frau,PALMER-POPE   ,,,,
100,0000000499,GB,有限会社遠藤電気,Group,,,Salazarhaven,大島町,DH4 1YY,AM,有限会社遠藤電気,52 Smith Center,+33 (0)4 73 02 2,,,,,,,,20201006,slange,0001,E,Frau,有限会社遠藤電気,,,,
100,0000000500,QQ,Blümel Finke GmbH,LLC,N/A,,Berthelot,Porto de Garcia,153-8143,RJ,BLÜMEL FIN,"Flat 1
Lee Street",+55 71 6256 3811,,,,,,,X,20120326,ukade,0001,F,Firma,BLÜMEL FINKE GMBH,,,,
100,0000000501,CN,Noack   ,SARL,,,North Erica,,592-0500,PW,NOACK   ,8 Paula Ridges,983.347.4904x623,,+33 2 46 58 05 4,,,9041695293,,,20220603,osamu04,DEBI,E,Firma,NOACK,,,,
100,0000000502,ES,Bouchet SARL,Ltd,,,Smithbury,Mühlhausen,974-0357,ND,BOUCHET SA,315 Jensen Centers,(0141)4960651   ,,,,,3624967264,,,06.07.2023,ottoswantje,0001,F,Ms.,BOUCHET SARL   ,,,,
100,0000000503,CH,Wright-Smith,SARL,,,Rios   ,N/A,82271-302,AL,WRIGHT-SMI,"Flat 13d
Reynolds Street   ",+33 3 67 17 80 9   ,,001-589-861-0641,,,3886681995,,,20141031,bjesus,0001,F,Herr,WRIGHT-SMITH,,,,
100,0000000504,MX,Santos   ,S.A.,,,Nascimento da Prata,East Sheila,71313,PB,SANTOS,"Flat 7
Hancock Common",(011) 9377-2055,0386246513,,,,1220230221,,X,10.12.2025,michelthibau,D001,J,Mr.,SANTOS,,,,
100,0000000505,AT,Brown and Sons,KG,N/A,,New Carlafort,富里市,647-6889,MS,BROWN AND ,Bozena-Geißler-Straße 80/29,+49(0)3184 48851   ,+441614960570,,,,7145779410,,X,20190530,cirinomaysa,DEBI,D,Frau,BROWN AND SONS,,,,
100,0000000506,NL,Döhn GmbH & Co. KG,PLC,,,Diaz,,30307-924,PA,DÖHN GMBH ,37055 Michael Mission   ,24-6204-5571,,,,,1535513969,,,20220922,ghall,D001,F,Mr.,DÖHN GMBH & CO. KG,,,,
100,0000000507,BE,Zhang LLC,Inc,,,大網白里市,Sarahton,90221,NY,ZHANG LLC,"Studio 64
Gail Throughway",+49(0)8888819063,,+33 (0)3 76 87 7,,,9856294770,,,05.06.2024,yasuhiroishi,DEBI,D,Ms.,ZHANG LLC,,,,
100,0000000508,IN,Hofmann Stiftung & Co. KG,N/A,N/A,,Gillesdan,Lake Hayleyside,44589,MA,HOFMANN ST,5479 Christopher Pass,+33 (0)2 23 97 3   ,,,,,7685358504,,,05.06.2022,colettecohen,DEBI,P,Firma,HOFMANN STIFTUNG & CO. KG,,,,
100,0000000509,FR,小林情報合同会社,,,,Duderstadt,Simmonsstad,08176-418,RS,小林情報合同会社,"Fazenda Bella Silva, 99",71 5043 4524,,,,,8106631820,,X,15.09.2023,ade-oliveira,DEBI,D,Frau,小林情報合同会社,,,,
100,0000000510,QQ,Société Générale,N/A,,,Rostock,Seguindan,828-8774,NJ,SOCIÉTÉ GÉ,386 岡本 Street   ,(0115) 496 0214,+55 21 8185 3496,070-6376-6176,,,2391312666,,,09.02.2012,xnunes,0001,J,Ms.,SOCIÉTÉ GÉNÉRALE,,,,
100,0000000511,CA,Duarte   ,Inc,,,Nunes de Correia,Schwarzenberg,76419,AZ,DUARTE,"Morro Luna Moraes, 83   ",249-552-5962x523,,,,,3724377957,,,20240306,da-cruzhadas,DEBI,F,Herr,DUARTE,,,,
100,0000000512,NL,"Greenwood, Evans and Jordan",Inc,,,Dias de da Luz   ,Costa,S7S 2NG,GO,"GREENWOOD,",6 Cox Manor   ,080-9953-9698,,+1-907-396-8856,,,7877504760,,X,20210620,brian36,DEBI,E,Mr.,"GREENWOOD, EVANS AND JORD",,,,
100,0000000513,GB,Dias S.A.R.L.   ,e Filhos,,,長生郡長生村,N/A,10754,ES,DIAS S.A.R,610 遠藤 Street,11 9732 8314,,,,,7975781206,,X,19.11.2013,michaelflemi,0001,E,Frau,DIAS S.A.R.L.   ,,,,
100,0000000514,KR,"Brown, Brady and Collins",N/A,,,Marchal-les-Bains,Richardtown,31576,MG,"BROWN, BRA","Vila Ravi Brito, 21",+44(0)191 496039,,,,,,,,18.02.2022,trogge,D001,D,Herr,"BROWN, BRADY AND COLLINS",,,,
100,0000000515,IT,山下食品合同会社   ,,,,Worbis,,83954,MT,山下食品合同会社,38822 Donald Brooks,+33 (0)2 97 29 7,+49(0)3780 69661,07 64 72 95 26,,,3500330459,,X,20231022,xtanaka,D001,D,Ms.,山下食品合同会社   ,,,,
100,0000000516,JP,Roht Rosemann AG,PLC,N/A,,da Luz de Minas,Saint Margot,31872,AZ,ROHT ROSEM   ,"Estrada Souza, 68",+44(0)161 496 04,,,,,N/A,,,20160122,lais72,0001,J,Herr,ROHT ROSEMANN AG,,,,
100,0000000517,KR,Williamson-Hunt   ,Ltda.,,,Hannoversch Münden   ,,99312332,UT,WILLIAMSON,Campo Thales Fonseca,(01632)960895   ,,,,,1761644859,,,03.03.2017,stolldelia,0001,D,Ms.,WILLIAMSON-HUNT,,,,
100,0000000518,CA,Noël Dias SA,N/A,,,Weißwasser,New David,60434,AS,NOËL DIAS ,"Flat 41
Jane Summit",+55 71 0347 5578,,+44(0)9098790165,,,9675761654,,,16.09.2020,martinpaul,DEBI,J,Firma,NOËL DIAS SA   ,,,,
100,0000000519,BR,Henry and Sons,S.A.R.L.,,,Belzig,Williamshaven,680-8540,RI,HENRY AND ,"27, rue Ledoux   ",+1-661-303-5502x,,,,,4079067106,,X,20130813,boutinoceane,DEBI,J,Frau,HENRY AND SONS,,,,
100,0000000520,FR,شركة أرامكو السعودية,et Fils,N/A,,North Abbie,Erfurt,63694,OH,شركة أرامك,601 Brown Brooks   ,04549 898325,,+49(0)8946 45286,,,5859644673,,X,20231214,jclarke,D001,P,Mr.,شركة أرامكو السعودية,,,,
100,0000000521,SE,井上情報合同会社,- EI,,,Bad Liebenwerda,N/A,45874,CE,井上情報合同会社,"94, avenue de Laine",0500-712-4398,+441144960190,(376)974-8711,,,5693716364,,,20220615,brian01,D001,D,Ms.,井上情報合同会社,,,,
100,0000000522,JP,شركة أرامكو السعودية,N/A,N/A,,Gunzenhausen,横浜市戸塚区,15830,AS,شركة أرامك,boulevard de Poirier   ,080-4337-4935   ,+55 21 2504 8683,+1-620-725-3090x,,,8416017202,,X,19.09.2013,fergusonnata,0001,P,Frau,شركة أرامكو السعودية,,,,
100,0000000523,CH,Smith-Smith,PLC,,,Joannafurt   ,Marques,74071-159,GU,SMITH-SMIT   ,"Flat 58
Denis Tunnel",070-9269-1825,,,,,6821177096,,X,17.11.2015,swenloechel,DEBI,E,Mr.,SMITH-SMITH,,,,
100,0000000524,CH,Vieira,PLC,,,Auerbach,Nathanland,NG1N 3QU,CE,VIEIRA   ,"Viela Fernando da Rocha, 57",(0116) 496 0768,,,,,,,X,20191113,kimronald,D001,E,Frau,VIEIRA,,,,
100,0000000525,PL,合同会社遠藤ガス,Group,,,Lopes,N/A,TW01 7XW,CT,合同会社遠藤ガス,876 田中 Street   ,001-206-335-5244,,,,,4806060240,,,20130107,maria-luizac,D001,F,Ms.,合同会社遠藤ガス,,,,
100,0000000526,AU,Novaes e Filhos,N/A,N/A,,Dias da Praia   ,Briannaview,64411,MD,NOVAES E F   ,474 長谷川 Street,0914506363,,31 4237-8633,,,5925409453,,,20210712,isabelle57,D001,F,Herr,NOVAES E FILHOS,,,,
100,0000000527,IN,Société Générale,Ltd,,,Garcia da Serra,江東区,64062,MA,SOCIÉTÉ GÉ,Trubinring 656,(0151) 4960702,,+55 (084) 5072-9,,,3047923146,,,26.03.2017,benjamin99,0001,P,Frau,SOCIÉTÉ GÉNÉRALE,,,,
100,0000000528,KR,Sullivan and Sons,,,,Gomez-la-Forêt,Vincentland,48787,MN,SULLIVAN A   ,"Jardim de Aparecida, 6   ",090-3226-3743,,,,,6288115998,,,20140314,kathrin12,DEBI,E,Firma,SULLIVAN AND SONS   ,,,,
100,0000000529,IN,株式会社池田保険,,,,Helmstedt,Sauvagenec,E6 5HN,RI,株式会社池田保険,"Studio 04E
Rosie Summit   ",00-0206-4224   ,,,,,0555481075,,X,20141216,gonzalezkyle,0001,E,Herr,株式会社池田保険,,,,
100,0000000530,FR,株式会社小川印刷,Stiftung & Co. KGaA,N/A,,大島町   ,New Jasonport,66507-417,CT,株式会社小川印刷,"Vila Oliver Ramos, 55",+33 (0)5 87 25 7,+55 (061) 7120 8,,,,0682362562,,X,20211028,nikolaj07,0001,D,,株式会社小川印刷   ,,,,
100,0000000531,CA,Société Générale   ,S/A,,,South Thomas,Jamiefort,75458,SD,SOCIÉTÉ GÉ   ,Inga-Mälzer-Allee 6   ,0479960729,,,,,2353672689,,X,20150630,jfogaca,D001,D,Mr.,SOCIÉTÉ GÉNÉRALE,,,,
100,0000000532,AT,Vargas,S.A.,,,Brownmouth,Vieira Alegre,095-4197,PI,VARGAS   ,Lagoa de Pinto,+44(0)115 496 04,,,,,N/A,,,20180507,asuka51,0001,D,Firma,VARGAS,,,X,
100,0000000533,QQ,Cooper Ltd,,,,da Luz,Voisin,50869618,NE,COOPER LTD,600 Logan Village   ,+49(0)5699 32119,,,,,4465928652,,X,31.01.2023,zpires,D001,J,Herr,COOPER LTD,,,,
100,0000000534,IT,"Duran, Mcmahon and Nash",,,,Saint Jeannec,North Rhondaport,05513,MS,"DURAN, MCM",Jüttnerallee 51/86,84 5542-5043,,,,,1008023303,,,20170718,blanchardbry,DEBI,J,Ms.,"DURAN, MCMAHON AND NASH",,,,
100,0000000535,CH,"Miranda, Juarez and Williams",,,,鎌ケ谷市,Leroux,65716-369,AM,"MIRANDA, J",066 Jason Mission Apt. 631,+49 (0) 7397 964   ,02 76 10 71 21,+55 (011) 6182 9,,,0075448872,,X,20111109,wfontaine,DEBI,E,Frau,"MIRANDA, JUAREZ AND WILLI",,,,
100,0000000536,JP,Duarte,e Filhos,N/A,,JacobVille,Harrisbury,22548,LA,DUARTE,330 吉田 Street,+55 51 9886 6689,,,,,5032790162,,,20150612,fogacaluiz-g,0001,D,Frau,DUARTE,,,,
100,0000000537,IT,Moreau Gallet S.A.S.,N/A,N/A,,da Mota de Rodrigues,Fischer,523-2550,MA,MOREAU GAL,"Viela de Melo, 257",0554679282,,,,,5690232367,,,20260402,mborges,D001,F,Frau,MOREAU GALLET S.A.S.,,,,
100,0000000538,CH,Millet,Group,,,Iaintown,N/A,29678,PI,MILLET,70147 Lee Inlet Apt. 230,+49(0)8829 69762,,91-7887-0800,,,8949508254,,,20150525,danielanders,0001,J,Firma,MILLET   ,,,,
100,0000000539,CH,Rubio Ltd   ,LLC,,,Taylorview,Moreira,07968-985,NH,RUBIO LTD,836 石井 Street,04096 81578,,,,,5711752865,,,20210903,iaoki,0001,E,,RUBIO LTD,,,,
100,0000000540,NL,Beier AG,PLC,,,Fogaça da Mata,North Kathleenbury,13646-336,RO,BEIER AG,911 加藤 Street   ,070-9615-4236,,+55 11 2657-5548,,,4642670966,,X,28.11.2018,vsales,DEBI,E,Mr.,BEIER AG,,,,
100,0000000541,FR,Kraushaar Beier AG & Co. KGaA,Ltda.,N/A,,印旛郡酒々井町,Wagner,39270,PE,KRAUSHAAR ,848 吉田 Street,633.657.8847x108,,,,,3882071533,,,09.08.2025,takumayamagu,D001,D,Mr.,KRAUSHAAR BEIER AG & CO. ,,,,
100,0000000542,CH,Bernard S.A.R.L.,and Sons,,,Correia Alegre   ,N/A,53629,MT,BERNARD S.,"Rua Laís Teixeira, 32",+55 (061) 7486 8,,,,,5587190946,,,02.12.2018,satomi92,D001,P,Herr,BERNARD S.A.R.L.   ,,,,
100,0000000543,CH,Moreira,N/A,,,Lake Heather,Robertsfurt,DL4 8GN,OR,MOREIRA,2 Hill Villages,+49(0)6466 51609,,,,,7742105679,,,16.09.2023,donna50,D001,J,,MOREIRA   ,,,,
100,0000000544,US,Guillaume   ,AG,,,Bernierboeuf,,70423,DF,GUILLAUME,88045 Pierce Expressway,+33 (0)2 21 98 5,,,,,4475160293,,X,31.10.2011,heinz40,D001,D,,GUILLAUME   ,,,,
100,0000000545,NL,Warren Group,N/A,,,East Amberville,Declanmouth,B4S 0BN,ES,WARREN GRO,0 Dominic Burgs,+49(0)0840110202,,02240 02762,,,4305579742,,X,20210516,dleroux,DEBI,J,Frau,WARREN GROUP,,,,
100,0000000546,GB,加藤保険有限会社,Inc,,,North Christina,N/A,34616,AK,加藤保険有限会社,333 Stone Brooks,090-5358-9108,,,,,3014637825,,X,11.01.2014,howardgary,DEBI,P,Frau,加藤保険有限会社,,,,
100,0000000547,GB,Ashton Group,,,,Costa,Carolview,49286,RN,ASHTON GRO,281 Jacqueline Land Apt. 710,+49 (0) 4146 773,,,,,,,,20150604,zcameron,D001,F,Ms.,ASHTON GROUP   ,,,,
100,0000000548,CA,Machado - EI,LLC,,,我孫子市,N/A,01365,OH,MACHADO - ,"4, boulevard Élisabeth Gaudin",+33 1 75 95 67 1,,+55 (084) 2750-3,,,5464268374,,,20211023,ekondo,DEBI,P,,MACHADO - EI,,,,
100,0000000549,BE,Cox LLC   ,AG & Co. OHG,,,Saint Sophie-les-Bains,Strasburg,42087-005,PA,COX LLC,981 伊藤 Street,61 3590-3165,05112 47627,(0117) 496 0677,,,8388578747,,X,11.09.2023,masonsandra,0001,J,Ms.,COX LLC,,,,
100,0000000550,BE,Brunet,Ltd,,,Mendes Paulista   ,N/A,92306-503,MT,BRUNET,Hans-Christian-Beier-Allee 89-44,0703163194   ,,0237422628,,,2334812867,,X,20161216,molly86,DEBI,D,Ms.,BRUNET,,,,
100,0000000551,AU,Pires,SARL,,,Jourdannec,袖ケ浦市,38254-075,NH,PIRES,"6, avenue de Toussaint   ",(084) 8523-6253,,,,,7717476253,,,20220422,tanakanaoki,DEBI,D,,PIRES   ,,,,
100,0000000552,AU,Lebreton Philippe S.A.R.L.,LLC,,,Sainte Dominique,N/A,91133,AL,LEBRETON P,527 Maurice Oval Apt. 170,0668582308,,,,,,,,20160715,krausesibill,0001,D,,LEBRETON PHILIPPE S.A.R.L,,,,
100,0000000553,DE,合同会社鈴木食品,and Sons,,,Normanberg,,65323,SP,合同会社鈴木食品,40328 Dixon Circle Apt. 701,(051) 9933-3436   ,,(08771) 66146,,,0059750991,,,06.11.2018,robertschmit,D001,P,Ms.,合同会社鈴木食品,,,,
100,0000000554,GB,Aubry Simon et Fils,and Sons,,,Eggenfelden   ,N/A,932-1616,MA,AUBRY SIMO,Wigbert-Gude-Gasse 6/5,+49(0)3853 24511,090-6009-5374,6544669397,,,6615208073,,,20260509,pabe,D001,J,Frau,AUBRY SIMON ET FILS,,,,
100,0000000555,IN,Fonseca da Rosa S.A.,S/A,,,South Nicholas,Germain,539-6269,LA,FONSECA DA   ,Matteo-Fechner-Weg 50   ,902-453-7389,,,,,2672406511,,X,20170209,lkimura,DEBI,J,Herr,FONSECA DA ROSA S.A.,,,,
100,0000000556,DE,Société Générale,Ltd,,,East Kathrynchester,N/A,SR82 6HE,UT,SOCIÉTÉ GÉ,385 佐々木 Street,369-859-9095,,,,,1845331953,,,03.11.2014,joao-gabriel,0001,F,,SOCIÉTÉ GÉNÉRALE   ,,,,
100,0000000557,US,Morris Ltd,,,,Brianside,South Tammytown,ML8Y 9PX,MA,MORRIS LTD,"3, boulevard Patricia Reynaud",+44121 4960541,,,,,,,X,25.01.2023,ubaker,D001,J,Frau,MORRIS LTD,,,,
100,0000000558,AU,Förster,S.A.,,,大島町,N/A,96530,FM,FÖRSTER,7389 Boone Cape,+33 (0)6 99 25 8   ,080-3012-4235,,,,0125535279,,X,20231214,tyamaguchi,D001,F,Firma,FÖRSTER   ,,,,
100,0000000559,KR,Jähn KGaA,,N/A,,Andre-sur-Mer,N/A,092-0944,WY,JÄHN KGAA,"92, rue Dupré",(071) 4608-6151,,,,,4208668812,,,20180614,qyamamoto,DEBI,F,Herr,JÄHN KGAA,,,,
100,0000000560,IT,Lewis Ltd,OHG mbH,,,Silva,Staßfurt,36493-191,PB,LEWIS LTD,99898 Pam Mountain Apt. 161,0489846769,(0191)4960355,,,,3107145751,,X,06.09.2013,daniellesage,D001,J,Firma,LEWIS LTD,,,,
100,0000000561,CN,合同会社松本銀行   ,N/A,,,Correia de Nascimento,N/A,GU81 6DB,IN,合同会社松本銀行,817 Smith Gateway,08842 47370   ,,,,,3995047267,,,20251118,shotasato,D001,D,,合同会社松本銀行   ,,,,
100,0000000562,BR,田中農林有限会社,LLC,N/A,,Mace,N/A,74886,ES,田中農林有限会社,090 Cunningham Dale,+49 (0) 2877 003,,,,,0825137684,,,17.01.2012,andrewgibson,DEBI,P,Ms.,田中農林有限会社,,,,
100,0000000563,IT,Heintze,SARL,,,Oranienburg,,34751,RO,HEINTZE,273 Melissa Park,+1-487-657-1845x   ,0300 758 9155,,,,0162977234,,X,20250131,changshelby,D001,E,Herr,HEINTZE   ,,,,
100,0000000564,CH,Steinberg,Inc,N/A,,South Nathaniel,Wrightview,G86 6SH,SE,STEINBERG,121 Danny Trafficway Suite 752   ,070-2284-4849   ,,+55 (084) 8141 3,,,2885876555,,X,04.03.2024,liesa59,0001,D,Ms.,STEINBERG,,,,
100,0000000565,BR,Harris Ltd   ,KGaA,N/A,,South Brian,,76204446,SD,HARRIS LTD,Ronald-Niemeier-Weg 8789   ,+33 2 69 63 33 4   ,31 6097 0538,090-2479-0191,,,9233858774,,X,06.01.2013,lara43,DEBI,J,Frau,HARRIS LTD,,,,
100,0000000566,US,Rudolph,Ltda.,,,Cavalcante   ,,GY9V 6FE,MT,RUDOLPH,rue de Bonnin,(05767) 95087   ,,090-0200-7523,,,1815797147,,,18.08.2019,yamadamomoko,DEBI,F,Frau,RUDOLPH,,,,
100,0000000567,FR,Williams Inc,N/A,N/A,,Larryland,Port Marilyn,811-6882,AC,WILLIAMS I   ,795 Rollins Mountain,(0115) 496 0438,,,,,N/A,,,16.09.2011,milenacavalc,D001,D,,WILLIAMS INC,,,,
100,0000000568,ES,株式会社小林印刷,Ltd,N/A,,Koblenz,Port Kieran,93584690,DC,株式会社小林印刷   ,Grein Grothweg 48-58,+55 84 5555 8866,,,,,9127903049,,X,05.08.2024,kingjessica,D001,D,Herr,株式会社小林印刷,,,,
100,0000000569,CH,Silva Cassiano e Filhos,LLC,,,Kaiserslautern,N/A,184-8011,SE,SILVA CASS,"67, rue Lacombe",0339467024,,+44(0)1134960087,,,,,,03.10.2021,yokowatanabe,D001,P,,SILVA CASSIANO E FILHOS   ,,,,
100,0000000570,CH,Shah Inc,N/A,,,Sainte Franck-sur-Mer,Pereira do Amparo,46489,IL,SHAH INC,411 田中 Street,03 90 06 29 72,01614960243,,,,7772537156,,X,06.05.2019,brett11,0001,D,Mr.,SHAH INC   ,,,,
100,0000000571,BR,Müller GmbH   ,and Sons,,,Ferreira   ,,G00 1BP,MT,MÜLLER GMB,Via Davi Lucas Oliveira,+55 (051) 4123-9,,,,,4523688446,,,20231015,ericpierre,DEBI,P,Mr.,MÜLLER GMBH,,,,
100,0000000572,CN,Weimer AG,GbR,,,Geldern   ,福生市,94308,PW,WEIMER AG,243 村上 Street,0170903262,,001-917-704-0270,,,1841831821,,,20150321,yamazakinaok,DEBI,J,,WEIMER AG,,,,
100,0000000573,FR,株式会社鈴木鉱業,LLC,,,Dominguezstad,N/A,033-8081,RO,株式会社鈴木鉱業,375 中川 Street,51 2385 0890,,,,,,,,20200928,margot86,0001,F,Herr,株式会社鈴木鉱業,,,,
100,0000000574,BE,Hardy Bourdon SARL,LLC,,,Holliechester,Stuttgart,23195-512,AZ,HARDY BOUR,7231 Meghan Haven   ,+44289018561,,81 3241-3296,,,6777427032,,,23.05.2025,berndt07,0001,E,Ms.,HARDY BOURDON SARL,,,,
100,0000000575,IN,Williams LLC,LLC,,,Bourgeois,N/A,884-4830,CT,WILLIAMS L,"5, boulevard Diane Perez   ",+49 (0) 4783 013,,,,,9745070039,,X,04.12.2012,williamsonjo,DEBI,D,Ms.,WILLIAMS LLC,,,,
100,0000000576,SE,Société Générale,N/A,N/A,,New Jacob,,69358,PR,SOCIÉTÉ GÉ,Distrito de Silva,+55 41 5711 9824,+44(0)118 496085,070-9412-2880,,,5728657610,,X,20150319,eric41,DEBI,D,Mr.,SOCIÉTÉ GÉNÉRALE   ,,,,
100,0000000577,SE,Lynch-Hewitt,KG,,,Staßfurt,N/A,DG61 7AE,SE,LYNCH-HEWI,Hertrampfgasse 60/64,0802771362,001-512-210-7124,,,,3575775655,,X,30.12.2012,jbryant,DEBI,F,Frau,LYNCH-HEWITT   ,,,,
100,0000000578,IN,"Sanford, Hamilton and Weaver",and Sons,,,Gilles-sur-Aubert,武蔵村山市,85991-766,DC,"SANFORD, H","Estação de Lima, 7",0261198662   ,+55 71 9310 1728,(020)74960228,,,7781671478,,,25.09.2016,ilee,DEBI,D,Mr.,"SANFORD, HAMILTON AND WEA   ",,,,
100,0000000579,CN,Besson,,,,Bryantown,N/A,N38 1ZN,NC,BESSON   ,9940 Walker Roads,818-920-8554x902,(0161) 4960855,070-7828-6423,,,8835974084,,,09.07.2023,wilsontodd,DEBI,F,Firma,BESSON   ,,,,
