MANDT,MATNR,ERSDA,ERNAM,LAEDA,AENAM,MTART,MBRSH,MATKL,MEINS,BSTME,ZEINR,ZEIVR,ZEIFO,AESZN,BLANZ,FERTH,FORMT,NORMT,LABOR,EKWSL,BRGEW,GEWEI,NTGEW,VOLUM,VOLEH,BEHVO,RAUBE,TEMPB,DISST,TRAGR,STOFF,SPART,VHART,FUELG,IPRKZ,RDPRF,MHDRZ,MHDLP,MHDLF,BWVOR,BWSCL,SAISO,ETIAR,ETIFO,ENTAR,EAN11,NUMTP,LAENG,BREIT,HOEHE,MEABM,PRDHA,CADKZ,ERGEW,ERVOLM,WERKS,LMEINS,BRGEW2,GEWEI2
100,MAT0000589,20240306,yosukeyoshid,20260111,cynthiaglass,ERSA,F,496609,M3,M3,,,,,,,,,,,729.234,KG,656.311,37.902,M3,,,,,,,01,,,,,,,,,,,,,,1847978610034,,26.6,193.7,20.1,M,,,,,2000,,,
100,MAT0000590,23.07.2018,germainedoua,20260221,gael50,NLAG,M,282246,KG,KG,,,,,,,,,,,111.869,KG,100.682,52.456,L,,,,,,,01,,,,,,,,,,,,,,9138118490664,,45.9,195.8,119.4,IN,,,,,5000,,,
100,MAT0000591,04.10.2024,mikakoendo,20250523,pereiraluiz-,VERP,C,556189,KG,KG,,,,,,,,,,,585.104,KG,526.594,24.305,L,,,,,,,03,,,,,,,,,,,,,,5440954087637,,14.8,6.4,129.5,M,,,,,2000,,,
100,MAT0000592,20110629,minoru05,20250304,gael-henriqu,VERP,M,274520,EA,EA,,,,,,,,,,,481.17,KG,433.053,35.431,CM3,,,,,,,01,,,,,,,,,,,,,,6998238894581,,100.8,2.1,199.2,M,,,,,1001,,,
100,MAT0000593,20210828,matsudahidek,20250122,qcarvalho,HIBE,E,226297,M,M,,,,,,,,,,,200.36,KG,180.324,93.314,CM3,,,,,,,03,,,,,,,,,,,,,,2253079304861,,150.8,157.1,197.1,IN,,,,,3001,,,
100,MAT0000594,02.12.2016,ana-julia80,20251007,woliveira,HALB,C,211484,L,L,,,,,,,,,,,516.451,KG,464.806,86.435,M3,,,,,,,01,,,,,,,,,,,,,,6019810703821,,124.9,93.9,159.1,CM,,,,,4000,,,
100,MAT0000595,20191112,scheibemarit,20251019,wnogueira,ROH,C,401338,M2,M2,,,,,,,,,,,978.597,KG,880.737,38.99,M3,,,,,,,01,,,,,,,,,,,,,,0124687037316,,160.7,114.7,4.8,IN,,,,,1002,,,
100,MAT0000596,20140724,sdavids,20260123,david09,HALB,R,072972,KG,KG,,,,,,,,,,,496.774,KG,447.097,88.881,M3,,,,,,,04,,,,,,,,,,,,,,6645951350763,,39.8,73.9,131.2,CM,,,,,5000,,,
100,MAT0000597,20150414,gdurand,20250908,mendesdanilo,HALB,A,167845,M2,M2,,,,,,,,,,,85.549,KG,76.994,69.651,M3,,,,,,,03,,,,,,,,,,,,,,5096553432035,,160.8,109.0,18.5,CM,,,,,1001,,,
100,MAT0000598,20120116,joshua36,20260404,patriziasche,NLAG,M,213932,ST,ST,,,,,,,,,,,951.92,KG,856.728,71.18,L,,,,,,,04,,,,,,,,,,,,,,8369896205145,,146.8,15.4,72.4,CM,,,,,3001,,,
100,MAT0000599,20160309,mikakomatsum,20241219,lili63,ROH,A,817885,M3,M3,,,,,,,,,,,354.083,KG,318.675,7.121,M3,,,,,,,01,,,,,,,,,,,,,,1326505288576,,192.1,6.3,180.2,CM,,,,,3000,,,
100,MAT0000600,20210406,ryoheiokada,20250426,richardetien,DIEN,C,946590,L,L,,,,,,,,,,,508.583,KG,457.725,35.878,CM3,,,,,,,03,,,,,,,,,,,,,,0099647718706,,193.6,138.7,180.0,M,,,,,3001,,,
100,MAT0000601,13.03.2017,colettemicha,20250504,igarcia,VERP,M,228398,M3,M3,,,,,,,,,,,9.476,KG,8.528,3.571,L,,,,,,,02,,,,,,,,,,,,,,5699123479791,,149.8,61.1,18.0,IN,,,,,4000,,,
100,MAT0000602,20161023,dupuisdavid,20250116,pineaurichar,FERT,E,383729,M,M,,,,,,,,,,,146.682,KG,132.014,90.524,L,,,,,,,02,,,,,,,,,,,,,,1144620134048,,121.7,175.3,53.5,IN,,,,,5001,,,
100,MAT0000603,20140815,maggie22,20240820,meghan35,HALB,R,575867,L,L,,,,,,,,,,,576.316,KG,518.684,61.678,L,,,,,,,00,,,,,,,,,,,,,,6491268823830,,48.3,43.9,25.7,M,,,,,5000,,,
100,MAT0000604,06.08.2023,jennifer50,20240804,emiliegomez,HALB,C,349265,EA,EA,,,,,,,,,,,118.723,KG,106.851,12.237,L,,,,,,,00,,,,,,,,,,,,,,7689070752601,,69.8,80.2,33.9,CM,,,,,5000,,,
100,MAT0000605,20170413,maria-isiste,20260605,lesagemarie,DIEN,R,132945,EA,EA,,,,,,,,,,,640.218,KG,576.196,98.03,M3,,,,,,,04,,,,,,,,,,,,,,3167863686721,,117.0,182.0,40.1,IN,,,,,1000,,,
100,MAT0000606,20120815,eileenmorley,20251111,olivieraugus,FERT,C,163034,EA,EA,,,,,,,,,,,605.122,KG,544.61,32.474,M3,,,,,,,03,,,,,,,,,,,,,,0200024738143,,179.5,105.3,156.0,M,,,,,2001,,,
100,MAT0000607,20150118,corey13,20260107,hmueller,DIEN,E,970847,PC,PC,,,,,,,,,,,924.875,KG,832.388,27.951,L,,,,,,,03,,,,,,,,,,,,,,0056026365906,,140.4,117.3,146.5,M,,,,,1002,,,
100,MAT0000608,20130227,taylorchrist,20251130,anthony23,ERSA,R,233628,M2,M2,,,,,,,,,,,368.555,KG,331.7,76.543,L,,,,,,,03,,,,,,,,,,,,,,3349816389846,,136.3,141.2,84.0,IN,,,,,2000,,,
100,MAT0000609,20120712,milesdale,20250612,ishiimiki,HIBE,R,205700,EA,EA,,,,,,,,,,,929.328,KG,836.395,27.506,L,,,,,,,03,,,,,,,,,,,,,,5502446772633,,82.4,195.4,123.3,IN,,,,,5000,,,
100,MAT0000610,31.03.2024,hannah59,20250505,nmelton,HALB,F,848467,KG,KG,,,,,,,,,,,552.997,KG,497.697,95.095,M3,,,,,,,02,,,,,,,,,,,,,,1726692271175,,159.3,75.7,67.1,CM,,,,,2000,,,
100,MAT0000611,06.08.2019,gwulf,20251222,suzannejacks,HALB,E,930627,KG,KG,,,,,,,,,,,974.163,KG,876.747,64.524,M3,,,,,,,04,,,,,,,,,,,,,,0771735191850,,54.0,171.2,74.7,CM,,,,,4000,,,
100,MAT0000612,10.12.2019,nakajimamomo,20260611,nancy41,HALB,M,161395,M,M,,,,,,,,,,,338.636,KG,304.772,4.607,M3,,,,,,,00,,,,,,,,,,,,,,7447597549087,,9.4,89.8,167.4,IN,,,,,2000,,,
100,MAT0000613,20130812,dchevalier,20250919,lucasetienne,ROH,M,539416,EA,EA,,,,,,,,,,,938.029,KG,844.226,31.824,M3,,,,,,,04,,,,,,,,,,,,,,7926943409348,,53.1,143.0,48.4,IN,,,,,3000,,,
100,MAT0000614,20151104,jhall,20241208,kana01,DIEN,C,494422,EA,EA,,,,,,,,,,,745.934,KG,671.341,67.996,L,,,,,,,04,,,,,,,,,,,,,,9652104459768,,117.7,178.2,125.7,M,,,,,1001,,,
100,MAT0000615,02.04.2015,hidekisaito,20240922,maria-juliad,ERSA,C,939124,EA,EA,,,,,,,,,,,218.173,KG,196.356,71.376,CM3,,,,,,,00,,,,,,,,,,,,,,0995210474560,,173.8,181.4,38.0,CM,,,,,2001,,,
100,MAT0000616,20151218,vpimenta,20260111,bsharpe,NLAG,F,543416,ST,ST,,,,,,,,,,,698.127,KG,628.314,91.563,L,,,,,,,03,,,,,,,,,,,,,,7195036567597,,72.1,105.2,142.0,M,,,,,3001,,,
100,MAT0000617,20131215,marcel12,20260427,nicholas40,FERT,A,911006,M,M,,,,,,,,,,,422.619,KG,380.357,10.59,M3,,,,,,,04,,,,,,,,,,,,,,8227999170596,,68.0,3.5,148.3,IN,,,,,4000,,,
100,MAT0000618,18.06.2025,ana-julia33,20250103,audreyreynau,ERSA,R,735965,ST,ST,,,,,,,,,,,20.225,KG,18.203,73.926,L,,,,,,,00,,,,,,,,,,,,,,3042856473666,,192.5,110.7,17.1,M,,,,,3000,,,
100,MAT0000619,19.05.2025,pietra67,20250421,msampaio,ROH,C,839832,L,L,,,,,,,,,,,439.639,KG,395.675,60.382,L,,,,,,,00,,,,,,,,,,,,,,5523370134571,,191.3,65.0,50.1,CM,,,,,1002,,,
100,MAT0000620,20140319,eboucsein,20250618,hernandezpat,VERP,E,738848,M,M,,,,,,,,,,,258.591,KG,232.732,36.078,L,,,,,,,00,,,,,,,,,,,,,,4040875453071,,30.8,161.9,115.7,M,,,,,1000,,,
100,MAT0000621,20240501,ariane47,20250326,kumiko24,NLAG,F,777697,M,M,,,,,,,,,,,3.549,KG,3.194,63.615,CM3,,,,,,,04,,,,,,,,,,,,,,3294774593586,,38.0,28.7,194.2,CM,,,,,1000,,,
100,MAT0000622,08.08.2011,hiroshi91,20241223,mda-costa,HIBE,A,739242,M3,M3,,,,,,,,,,,454.577,KG,409.119,33.291,CM3,,,,,,,04,,,,,,,,,,,,,,1017114314335,,43.0,9.9,152.8,M,,,,,5001,,,
100,MAT0000623,14.02.2013,karolinaheyd,20251208,brownanne,ROH,E,599599,M,M,,,,,,,,,,,989.823,KG,890.841,84.038,CM3,,,,,,,03,,,,,,,,,,,,,,1894792978635,,127.7,86.5,187.3,M,,,,,2001,,,
100,MAT0000624,22.05.2018,vwarner,20251017,brucemiles,DIEN,E,236878,PC,PC,,,,,,,,,,,736.313,KG,662.682,60.46,CM3,,,,,,,03,,,,,,,,,,,,,,8830969050042,,98.4,66.9,108.2,M,,,,,1002,,,
100,MAT0000625,20220427,freynolds,20260406,satomiki,HIBE,C,742050,ST,ST,,,,,,,,,,,174.33,KG,156.897,6.147,M3,,,,,,,03,,,,,,,,,,,,,,4941935452310,,5.8,29.5,129.5,M,,,,,1001,,,
100,MAT0000626,20120708,alexia37,20250602,benoitmorin,FERT,A,645520,M,M,,,,,,,,,,,713.989,KG,642.59,36.676,CM3,,,,,,,01,,,,,,,,,,,,,,4570937969481,,107.0,99.0,138.0,M,,,,,1001,,,
100,MAT0000627,16.03.2025,selim05,20260401,hiltrud37,FERT,R,490823,ST,ST,,,,,,,,,,,948.829,KG,853.946,48.737,L,,,,,,,03,,,,,,,,,,,,,,0379437280195,,110.7,187.8,98.5,IN,,,,,5000,,,
100,MAT0000628,22.02.2022,agroettner,20241029,michellemail,HALB,F,392110,M,M,,,,,,,,,,,120.873,KG,108.786,26.337,L,,,,,,,02,,,,,,,,,,,,,,2223580141606,,188.1,133.7,54.2,IN,,,,,3001,,,
100,MAT0000629,25.02.2024,matsumotoyum,20240704,ryszard93,HIBE,A,862313,ST,ST,,,,,,,,,,,684.093,KG,615.684,82.462,CM3,,,,,,,00,,,,,,,,,,,,,,7772644909256,,84.8,53.2,84.0,M,,,,,1000,,,
100,MAT0000630,13.04.2026,lucashardy,20240727,baxtermichae,VERP,C,781469,L,L,,,,,,,,,,,101.312,KG,91.181,37.799,M3,,,,,,,01,,,,,,,,,,,,,,8305382568059,,142.6,126.4,125.6,CM,,,,,2001,,,
100,MAT0000631,20171030,barkholzrocc,20250130,grafeckhardt,ROH,A,988326,KG,KG,,,,,,,,,,,325.109,KG,292.598,9.448,M3,,,,,,,04,,,,,,,,,,,,,,9805784168271,,93.9,38.7,157.2,IN,,,,,2001,,,
100,MAT0000632,20140831,stephany86,20260222,uthanel,NLAG,E,861890,M2,M2,,,,,,,,,,,876.018,KG,788.416,56.014,M3,,,,,,,03,,,,,,,,,,,,,,2814932247499,,127.6,136.7,181.9,M,,,,,1002,,,
100,MAT0000633,20200426,cavalcantier,20260215,charles43,FERT,F,278614,M3,M3,,,,,,,,,,,400.073,KG,360.066,70.884,CM3,,,,,,,04,,,,,,,,,,,,,,2705746862650,,180.3,145.5,38.9,M,,,,,2001,,,
100,MAT0000634,20120425,gael-henriqu,20260409,rei99,NLAG,C,344591,EA,EA,,,,,,,,,,,155.958,KG,140.362,0.274,M3,,,,,,,00,,,,,,,,,,,,,,3567393242259,,17.4,105.3,161.8,CM,,,,,1001,,,
100,MAT0000635,12.12.2021,clara37,20260329,maureen75,FERT,E,351934,M,M,,,,,,,,,,,880.169,KG,792.152,15.398,M3,,,,,,,04,,,,,,,,,,,,,,2395865015022,,60.1,93.6,165.9,CM,,,,,1000,,,
100,MAT0000636,13.11.2020,benjaminpasc,20241031,jacquesnavar,VERP,R,544677,KG,KG,,,,,,,,,,,163.161,KG,146.845,33.732,L,,,,,,,02,,,,,,,,,,,,,,4851724118450,,77.4,177.7,92.8,CM,,,,,2000,,,
100,MAT0000637,20230707,alfredlemair,20260310,danielbenoit,NLAG,C,723064,KG,KG,,,,,,,,,,,410.564,KG,369.508,12.732,L,,,,,,,03,,,,,,,,,,,,,,6677704918524,,145.3,129.7,187.0,M,,,,,5000,,,
100,MAT0000638,09.08.2025,peter03,20241208,dmontenegro,NLAG,R,251717,M2,M2,,,,,,,,,,,903.918,KG,813.526,63.503,L,,,,,,,00,,,,,,,,,,,,,,4011419155249,,10.9,164.6,194.2,CM,,,,,5000,,,
100,MAT0000639,20200402,maayaito,20250424,henry-gabrie,HIBE,R,954455,PC,PC,,,,,,,,,,,441.669,KG,397.502,65.706,M3,,,,,,,03,,,,,,,,,,,,,,1060351635091,,157.6,12.3,138.2,IN,,,,,2001,,,
100,MAT0000640,12.05.2019,irmengardgum,20250610,augustevan-d,HALB,A,744785,ST,ST,,,,,,,,,,,906.773,KG,816.096,43.279,L,,,,,,,02,,,,,,,,,,,,,,6962735845575,,147.5,141.6,8.1,M,,,,,3001,,,
100,MAT0000641,12.04.2016,lucca56,20260525,schweitzerwe,HIBE,F,548163,M,M,,,,,,,,,,,809.016,KG,728.114,94.278,L,,,,,,,00,,,,,,,,,,,,,,0875016270699,,111.2,3.0,83.9,CM,,,,,5000,,,
100,MAT0000642,20211130,nyamaguchi,20240818,yoichi58,ERSA,C,835197,KG,KG,,,,,,,,,,,225.348,KG,202.813,10.227,M3,,,,,,,04,,,,,,,,,,,,,,4952958827931,,26.3,29.3,14.4,CM,,,,,1000,,,
100,MAT0000643,14.01.2019,yamamotoatsu,20240703,mariada-cruz,FERT,C,018758,PC,PC,,,,,,,,,,,963.935,KG,867.541,2.405,M3,,,,,,,00,,,,,,,,,,,,,,3317231453541,,89.0,29.6,148.0,M,,,,,1000,,,
100,MAT0000644,20180610,harry30,20250307,lpohl,FERT,E,412277,M3,M3,,,,,,,,,,,708.507,KG,637.656,26.11,CM3,,,,,,,03,,,,,,,,,,,,,,9215839415845,,85.5,111.4,79.7,CM,,,,,3001,,,
100,MAT0000645,21.03.2020,lenoirpierre,20250522,antony94,HIBE,C,527612,EA,EA,,,,,,,,,,,166.5,KG,149.85,89.829,CM3,,,,,,,03,,,,,,,,,,,,,,8587587131454,,45.9,185.4,76.8,CM,,,,,2000,,,
100,MAT0000646,10.03.2026,vitor-hugova,20260505,randy92,HIBE,C,930009,M3,M3,,,,,,,,,,,97.141,KG,87.427,32.042,M3,,,,,,,03,,,,,,,,,,,,,,8061446437760,,178.9,169.5,130.3,M,,,,,1000,,,
100,MAT0000647,20130521,montenegroan,20250124,lebonvictor,HIBE,E,856479,M2,M2,,,,,,,,,,,522.867,KG,470.58,56.147,CM3,,,,,,,03,,,,,,,,,,,,,,0459379391057,,57.6,172.8,53.9,IN,,,,,2001,,,
100,MAT0000648,20160911,darryl61,20260319,maria-alicem,NLAG,M,788723,KG,KG,,,,,,,,,,,112.935,KG,101.642,64.823,CM3,,,,,,,02,,,,,,,,,,,,,,5758080285743,,43.0,91.0,116.8,M,,,,,5000,,,
100,MAT0000649,20140418,jozef35,20241122,saitoyui,VERP,F,624495,PC,PC,,,,,,,,,,,618.692,KG,556.823,9.891,M3,,,,,,,01,,,,,,,,,,,,,,9788696546996,,104.9,74.9,153.2,CM,,,,,1001,,,
100,MAT0000650,26.07.2024,genevievefer,20240822,enzo-gabriel,HALB,C,688937,EA,EA,,,,,,,,,,,265.192,KG,238.673,99.722,CM3,,,,,,,04,,,,,,,,,,,,,,5956452110130,,171.2,79.3,17.4,IN,,,,,1001,,,
100,MAT0000651,20.05.2017,ikedamikako,20241210,vruiz,FERT,R,110974,L,L,,,,,,,,,,,156.279,KG,140.651,24.71,M3,,,,,,,01,,,,,,,,,,,,,,8997457387964,,78.7,159.8,68.0,M,,,,,4000,,,
100,MAT0000652,20210928,aswanson,20260222,naoki92,DIEN,M,286210,PC,PC,,,,,,,,,,,25.383,KG,22.845,14.012,L,,,,,,,03,,,,,,,,,,,,,,6434901223512,,127.3,161.2,156.1,IN,,,,,1002,,,
100,MAT0000653,20230712,vincent08,20240904,zsouza,FERT,M,364380,KG,KG,,,,,,,,,,,463.769,KG,417.392,74.314,L,,,,,,,04,,,,,,,,,,,,,,0750553436848,,98.5,163.9,163.5,M,,,,,1001,,,
100,MAT0000654,20120617,haywardlisa,20240720,tonyeigenwil,FERT,C,812652,L,L,,,,,,,,,,,811.745,KG,730.571,19.295,CM3,,,,,,,04,,,,,,,,,,,,,,8044606366353,,76.5,147.4,80.0,IN,,,,,3001,,,
100,MAT0000655,20130114,kazuya57,20260518,augustingirs,VERP,C,676458,M,M,,,,,,,,,,,401.841,KG,361.657,67.314,L,,,,,,,02,,,,,,,,,,,,,,7382592702313,,150.6,37.5,87.7,CM,,,,,1000,,,
100,MAT0000656,10.06.2022,da-rochagabr,20250803,rei04,ERSA,C,914306,M,M,,,,,,,,,,,272.469,KG,245.222,97.545,M3,,,,,,,03,,,,,,,,,,,,,,5692580878398,,152.2,126.9,191.5,IN,,,,,1000,,,
100,MAT0000657,31.03.2015,elodie08,20251017,kbriand,FERT,R,091586,M2,M2,,,,,,,,,,,839.179,KG,755.261,98.258,CM3,,,,,,,01,,,,,,,,,,,,,,1333918922645,,165.0,122.2,114.9,M,,,,,4000,,,
100,MAT0000658,20251229,michael36,20260313,dbarry,ROH,F,607938,ST,ST,,,,,,,,,,,39.836,KG,35.852,65.278,M3,,,,,,,02,,,,,,,,,,,,,,8962925426506,,6.0,85.0,101.5,IN,,,,,4000,,,
100,MAT0000659,20260104,max34,20240923,clanglois,VERP,F,194272,PC,PC,,,,,,,,,,,669.07,KG,602.163,96.491,L,,,,,,,01,,,,,,,,,,,,,,4584424587720,,46.9,60.9,132.7,CM,,,,,2000,,,
100,MAT0000660,09.05.2023,abemiki,20260501,lopesphilipp,FERT,A,524326,M3,M3,,,,,,,,,,,369.414,KG,332.473,10.202,L,,,,,,,02,,,,,,,,,,,,,,7298522573321,,162.6,109.0,28.2,IN,,,,,5000,,,
100,MAT0000661,05.05.2024,rlarsen,20250819,rtakahashi,NLAG,R,466223,L,L,,,,,,,,,,,5.258,KG,4.732,8.76,M3,,,,,,,04,,,,,,,,,,,,,,0404330885007,,168.7,74.2,183.0,M,,,,,5000,,,
100,MAT0000662,06.08.2018,wfrancis,20251011,jeremyjohnst,VERP,R,227744,M,M,,,,,,,,,,,132.892,KG,119.603,66.794,L,,,,,,,00,,,,,,,,,,,,,,7764795177226,,154.9,53.8,73.0,CM,,,,,2000,,,
100,MAT0000663,20181107,donaldroerri,20241104,kimberlysimo,ERSA,E,629810,M,M,,,,,,,,,,,885.036,KG,796.532,70.523,CM3,,,,,,,01,,,,,,,,,,,,,,1035959252506,,50.4,53.3,173.6,CM,,,,,5001,,,
100,MAT0000664,18.08.2016,henrietteren,20250921,jonas05,HALB,M,854230,M3,M3,,,,,,,,,,,13.28,KG,11.952,17.078,M3,,,,,,,03,,,,,,,,,,,,,,0674441139805,,106.4,166.1,181.7,M,,,,,1000,,,
100,MAT0000665,12.06.2022,miki28,20251112,asukasato,VERP,E,978312,ST,ST,,,,,,,,,,,723.917,KG,651.525,95.996,CM3,,,,,,,01,,,,,,,,,,,,,,7358635881352,,41.1,163.3,29.0,M,,,,,5000,,,
100,MAT0000666,20170509,burgessellie,20241228,alwin41,DIEN,M,090166,ST,ST,,,,,,,,,,,887.578,KG,798.82,27.2,M3,,,,,,,02,,,,,,,,,,,,,,6711575728131,,150.5,24.8,36.8,M,,,,,2001,,,
100,MAT0000667,26.03.2022,inkahaering,20240627,tsubasainoue,HALB,C,893213,EA,EA,,,,,,,,,,,874.49,KG,787.041,42.041,CM3,,,,,,,01,,,,,,,,,,,,,,9892653554617,,41.3,8.1,172.9,M,,,,,5000,,,
100,MAT0000668,20230416,yamaguchisot,20251214,sallen,DIEN,M,336116,EA,EA,,,,,,,,,,,394.98,KG,355.482,7.1,L,,,,,,,02,,,,,,,,,,,,,,3429243230819,,153.4,176.5,113.9,CM,,,,,4000,,,
100,MAT0000669,19.03.2012,ipeters,20250403,schwitalhann,NLAG,R,093857,ST,ST,,,,,,,,,,,288.186,KG,259.367,62.406,L,,,,,,,01,,,,,,,,,,,,,,5946791288508,,76.1,125.3,72.4,IN,,,,,5001,,,
100,MAT0000670,08.07.2019,germanknappe,20260209,slaw,DIEN,F,649304,PC,PC,,,,,,,,,,,161.251,KG,145.126,89.649,L,,,,,,,01,,,,,,,,,,,,,,0392573435458,,11.0,55.7,16.2,CM,,,,,5000,,,
100,MAT0000671,20180321,kaoriokada,20250629,neil56,HALB,M,245027,M3,M3,,,,,,,,,,,699.5,KG,629.55,56.423,CM3,,,,,,,02,,,,,,,,,,,,,,2366916984390,,78.9,63.8,33.3,IN,,,,,5000,,,
100,MAT0000672,16.03.2023,giuseppe09,20240720,souzagabriel,HIBE,C,816359,L,L,,,,,,,,,,,466.625,KG,419.963,60.533,CM3,,,,,,,00,,,,,,,,,,,,,,2944814293075,,101.5,177.2,75.3,M,,,,,5001,,,
100,MAT0000673,20120518,philippejaco,20251201,miki98,FERT,M,651711,PC,PC,,,,,,,,,,,774.598,KG,697.138,88.964,CM3,,,,,,,02,,,,,,,,,,,,,,9747921285338,,35.3,161.3,51.7,IN,,,,,3001,,,
100,MAT0000674,20250411,naoko84,20250311,irmisontag,HIBE,E,155678,M3,M3,,,,,,,,,,,421.013,KG,378.912,24.804,CM3,,,,,,,01,,,,,,,,,,,,,,0148412451048,,178.7,136.9,38.9,CM,,,,,5001,,,
100,MAT0000675,20200821,ana-vitoria2,20250608,anouk45,ROH,M,895994,M3,M3,,,,,,,,,,,91.606,KG,82.445,1.172,L,,,,,,,02,,,,,,,,,,,,,,4870853997620,,194.5,175.4,19.9,CM,,,,,1001,,,
100,MAT0000676,24.08.2020,agatha35,20260419,sian31,NLAG,A,978296,L,L,,,,,,,,,,,889.26,KG,800.334,25.105,L,,,,,,,03,,,,,,,,,,,,,,5159907264550,,68.7,24.3,89.9,M,,,,,2001,,,
100,MAT0000677,12.07.2025,randallclive,20250728,willibertsch,DIEN,C,638874,EA,EA,,,,,,,,,,,702.502,KG,632.252,46.326,M3,,,,,,,00,,,,,,,,,,,,,,5064472312387,,135.8,96.2,124.8,M,,,,,2001,,,
100,MAT0000678,20250926,wwatanabe,20251207,hanako57,DIEN,E,561277,M3,M3,,,,,,,,,,,6.936,KG,6.242,65.833,M3,,,,,,,03,,,,,,,,,,,,,,1133118351999,,54.1,89.2,168.6,CM,,,,,3000,,,
100,MAT0000679,18.03.2019,mosemannsieg,20250617,benjamin39,ERSA,M,876894,ST,ST,,,,,,,,,,,460.956,KG,414.86,96.923,CM3,,,,,,,02,,,,,,,,,,,,,,6781879195960,,103.1,120.8,166.1,CM,,,,,2000,,,
100,MAT0000680,20.05.2015,pintoalexia,20241202,cnogueira,VERP,A,959576,ST,ST,,,,,,,,,,,699.493,KG,629.544,41.253,CM3,,,,,,,00,,,,,,,,,,,,,,9167014490546,,162.3,1.1,179.4,M,,,,,5000,,,
100,MAT0000681,11.01.2017,vanessa59,20241128,ledouxmargar,ERSA,R,646786,M,M,,,,,,,,,,,471.725,KG,424.553,16.593,M3,,,,,,,00,,,,,,,,,,,,,,3851490559441,,138.9,146.7,115.9,IN,,,,,1002,,,
100,MAT0000682,20250131,kyosukeyamad,20240921,da-mataisis,ERSA,C,964826,M3,M3,,,,,,,,,,,371.73,KG,334.557,52.281,L,,,,,,,00,,,,,,,,,,,,,,6637457894452,,16.1,169.4,73.5,M,,,,,2001,,,
100,MAT0000683,20140426,bruna58,20260605,manabu36,HIBE,A,437091,M3,M3,,,,,,,,,,,4.63,KG,4.167,16.859,L,,,,,,,03,,,,,,,,,,,,,,8265863810179,,81.9,54.1,169.6,M,,,,,3000,,,
100,MAT0000684,06.05.2016,sjacquot,20260217,laetitia55,HALB,F,857250,M3,M3,,,,,,,,,,,272.154,KG,244.939,69.746,M3,,,,,,,04,,,,,,,,,,,,,,0944326081599,,129.9,18.4,98.8,IN,,,,,4000,,,
100,MAT0000685,20111014,vyamada,20250731,clercmaurice,HIBE,R,034289,EA,EA,,,,,,,,,,,539.325,KG,485.393,8.002,L,,,,,,,03,,,,,,,,,,,,,,2131985766464,,190.6,15.8,187.0,M,,,,,1000,,,
100,MAT0000686,15.09.2011,da-luzisis,20240801,manabusato,NLAG,A,731758,ST,ST,,,,,,,,,,,192.489,KG,173.24,70.052,CM3,,,,,,,03,,,,,,,,,,,,,,1946927667294,,81.8,70.8,54.0,IN,,,,,3001,,,
100,MAT0000687,11.09.2020,xsouza,20250113,claudine13,VERP,F,797694,PC,PC,,,,,,,,,,,501.591,KG,451.432,59.379,L,,,,,,,02,,,,,,,,,,,,,,2347773673986,,165.2,97.0,50.9,CM,,,,,1002,,,
100,MAT0000688,20260114,davidweber,20260428,kristin94,VERP,C,735592,EA,EA,,,,,,,,,,,479.455,KG,431.51,39.489,CM3,,,,,,,00,,,,,,,,,,,,,,6177803803818,,83.4,51.3,148.1,CM,,,,,4000,,,
100,MAT0000689,29.06.2016,woodshirley,20241130,hasegawashoh,DIEN,F,728862,M3,M3,,,,,,,,,,,580.571,KG,522.514,36.984,M3,,,,,,,04,,,,,,,,,,,,,,2974934340991,,187.3,36.5,110.2,CM,,,,,5001,,,
100,MAT0000690,20241019,vincentweber,20240629,hvallet,NLAG,E,364556,M2,M2,,,,,,,,,,,209.655,KG,188.69,97.498,L,,,,,,,04,,,,,,,,,,,,,,4505726387559,,110.7,12.2,172.9,CM,,,,,3000,,,
100,MAT0000691,05.04.2021,epoulain,20260610,cynthia87,DIEN,R,858318,EA,EA,,,,,,,,,,,208.945,KG,188.05,93.809,L,,,,,,,04,,,,,,,,,,,,,,2991096346135,,87.1,77.4,148.8,CM,,,,,1000,,,
100,MAT0000692,20150710,eloa91,20251104,martinmarian,ERSA,A,782148,KG,KG,,,,,,,,,,,44.811,KG,40.33,59.821,CM3,,,,,,,00,,,,,,,,,,,,,,3738318258345,,158.5,47.1,59.0,IN,,,,,1000,,,
100,MAT0000693,20160129,reneemunoz,20250522,susanhines,NLAG,R,872172,L,L,,,,,,,,,,,662.545,KG,596.29,81.453,M3,,,,,,,03,,,,,,,,,,,,,,4835622709132,,195.7,3.8,66.8,CM,,,,,2001,,,
100,MAT0000694,20171025,hashimotoats,20240920,nicholasyoun,HIBE,E,166724,ST,ST,,,,,,,,,,,232.109,KG,208.898,8.973,M3,,,,,,,01,,,,,,,,,,,,,,7148535431289,,194.5,83.0,160.9,M,,,,,3001,,,
100,MAT0000695,06.10.2016,theoda-mata,20240828,kobayashitar,HALB,M,638605,L,L,,,,,,,,,,,883.334,KG,795.001,82.584,CM3,,,,,,,03,,,,,,,,,,,,,,8321072280193,,118.4,87.6,12.0,M,,,,,5001,,,
100,MAT0000696,20131019,fgibbs,20250822,thomas27,ERSA,E,746305,EA,EA,,,,,,,,,,,600.45,KG,540.405,68.724,M3,,,,,,,00,,,,,,,,,,,,,,6606747096852,,43.3,40.0,44.4,M,,,,,1001,,,
