MANDT,LIFNR,EKORG,WAERS,LIEFR,MINBW,KZABS,KZAUT,KZBESN,MEPRF,INCO1,INCO2,WEBRE,KZWBK,BOAUF,BOKRE,BOSPE,BOSTA,BOSPE2,UMSAE
100,0000001846,4000,BRL,,,,,,3,DAT,,,,,,,,,
100,0000001083,2000,BRL,,,,,,3,EXW,,,,,,,,,
100,0000000956,5000,USD,,,,,,1,CPT,,X,,,,,,,
100,0000000625,4000,CNY,,,,,,2,DAT,,,,,,,,,
100,0000000062,4000,KRW,,,,,,,DAP,,X,,,,,,,
100,0000000165,1000,EUR,,,,,,3,DDP,,,,,,,,,
100,0000000083,4000,BRL,,,,,,,DAP,,X,,,,,,,
100,0000001806,5000,EUR,,,,,,2,DDP,,,,,,,,,
100,0000001310,2000,GBP,,,,,,,DAP,,,,,,,,,
100,0000001032,5000,BRL,,,,,,1,FOB,,X,,,,,,,
100,0000001440,1000,AUD,,,,,,,DDP,,,,,,,,,
100,0000000628,3000,CAD,,,,,,1,CPT,,,,,,,,,
100,0000001072,1000,KRW,,,,,,2,DDP,,,,,,,,,
100,0000000711,4000,CAD,,,,,,,DDP,,X,,,,,,,
100,0000000851,3000,CAD,,,,,,3,CFR,,X,,,,,,,
100,0000000233,4000,AUD,,,,,,,FOB,,,,,,,,,
100,0000000018,4000,CNY,,,,,,3,FCA,,X,,,,,,,
100,0000001812,3000,AUD,,,,,,2,CPT,,,,,,,,,
100,0000000310,3000,CNY,,,,,,,FOB,,X,,,,,,,
100,0000001284,4000,GBP,,,,,,,DAT,,,,,,,,,
100,0000000926,5000,JPY,,,,,,2,CFR,,X,,,,,,,
100,0000000947,4000,JPY,,,,,,1,FCA,,,,,,,,,
100,0000001590,1000,CAD,,,,,,1,DDP,,X,,,,,,,
100,0000001169,3000,USD,,,,,,1,EXW,,,,,,,,,
100,0000001543,4000,KRW,,,,,,,CPT,,X,,,,,,,
100,0000001001,4000,CAD,,,,,,2,CIP,,X,,,,,,,
100,0000000173,4000,EUR,,,,,,1,DAT,,X,,,,,,,
100,0000000964,1000,CAD,,,,,,2,EXW,,X,,,,,,,
100,0000000763,3000,JPY,,,,,,2,CIP,,,,,,,,,
100,0000001996,2000,EUR,,,,,,,CIP,,,,,,,,,
100,0000000547,3000,USD,,,,,,1,CIF,,,,,,,,,
100,0000000884,5000,KRW,,,,,,,CPT,,,,,,,,,
100,0000001964,1000,KRW,,,,,,3,FCA,,X,,,,,,,
100,0000001836,1000,USD,,,,,,1,EXW,,,,,,,,,
100,0000000124,1000,GBP,,,,,,,CIF,,X,,,,,,,
100,0000001792,4000,CAD,,,,,,3,CIF,,,,,,,,,
100,0000001404,3000,BRL,,,,,,3,FCA,,,,,,,,,
100,0000001140,5000,BRL,,,,,,2,CFR,,,,,,,,,
100,0000001206,1000,GBP,,,,,,3,CIP,,,,,,,,,
100,0000001480,3000,EUR,,,,,,,CPT,,X,,,,,,,
100,0000000097,4000,USD,,,,,,3,DDP,,X,,,,,,,
200,0000001752,1000,CNY,,,,,,2,DAT,,,,,,,,,
100,0000000323,5000,BRL,,,,,,1,CPT,,,,,,,,,
100,0000001870,2000,JPY,,,,,,3,CFR,,X,,,,,,,
100,0000000901,3000,CNY,,,,,,3,DDP,,,,,,,,,
100,0000001119,3000,CNY,,,,,,,FOB,,,,,,,,,
100,0000000839,1000,USD,,,,,,1,FCA,,X,,,,,,,
100,0000001218,3000,BRL,,,,,,2,FOB,,,,,,,,,
100,0000000567,3000,CAD,,,,,,,DAT,,,,,,,,,
100,0000000986,4000,CHF,,,,,,2,FOB,,,,,,,,,
100,0000001216,2000,KRW,,,,,,,DAP,,,,,,,,,
100,0000001172,4000,EUR,,,,,,1,DAT,,X,,,,,,,
100,0000001639,5000,CAD,,,,,,1,FOB,,X,,,,,,,
100,0000000648,4000,GBP,,,,,,3,CIP,,,,,,,,,
100,0000000156,3000,BRL,,,,,,2,FOB,,X,,,,,,,
100,0000000216,4000,GBP,,,,,,3,DAP,,,,,,,,,
100,0000001768,2000,KRW,,,,,,1,CFR,,,,,,,,,
100,0000001944,2000,CHF,,,,,,3,FOB,,X,,,,,,,
100,0000000366,1000,CNY,,,,,,2,DDP,,X,,,,,,,
100,0000000234,2000,BRL,,,,,,1,CPT,,X,,,,,,,
100,0000000697,5000,JPY,,,,,,1,CFR,,,,,,,,,
100,0000000392,3000,CAD,,,,,,1,DDP,,X,,,,,,,
100,0000001872,3000,AUD,,,,,,,DAP,,,,,,,,,
100,0000001371,3000,EUR,,,,,,1,CIP,,X,,,,,,,
100,0000001943,5000,CNY,,,,,,1,DAT,,,,,,,,,
100,0000001607,1000,EUR,,,,,,,CIF,,,,,,,,,
100,0000001130,1000,USD,,,,,,3,DDP,,X,,,,,,,
100,0000000045,1000,GBP,,,,,,1,DAT,,,,,,,,,
100,0000000786,1000,EUR,,,,,,3,DDP,,,,,,,,,
100,0000000343,4000,USD,,,,,,3,DAP,,X,,,,,,,
100,0000001807,3000,BRL,,,,,,2,CFR,,X,,,,,,,
100,0000001927,3000,CAD,,,,,,3,CIF,,X,,,,,,,
100,0000000571,4000,KRW,,,,,,3,DAT,,X,,,,,,,
100,0000001392,4000,JPY,,,,,,,DAP,,,,,,,,,
100,0000000217,4000,CNY,,,,,,3,CIF,,,,,,,,,
100,0000000037,5000,GBP,,,,,,2,CFR,,X,,,,,,,
100,0000001901,3000,USD,,,,,,,DAT,,X,,,,,,,
100,0000001508,1000,CHF,,,,,,,CFR,,,,,,,,,
100,0000001845,2000,AUD,,,,,,,DDP,,X,,,,,,,
100,0000000660,2000,EUR,,,,,,3,FCA,,X,,,,,,,
100,0000001886,2000,GBP,,,,,,,DAT,,,,,,,,,
100,0000001850,3000,CHF,,,,,,,CPT,,,,,,,,,
100,0000000099,2000,KRW,,,,,,2,EXW,,X,,,,,,,
100,0000000271,4000,CNY,,,,,,,DAP,,,,,,,,,
100,0000001276,4000,USD,,,,,,3,DAT,,,,,,,,,
100,0000001870,2000,CHF,,,,,,3,CPT,,,,,,,,,
100,0000000548,3000,AUD,,,,,,3,EXW,,X,,,,,,,
100,0000000078,1000,CNY,,,,,,3,CPT,,,,,,,,,
100,0000001027,5000,KRW,,,,,,3,DAP,,,,,,,,,
100,0000000350,2000,USD,,,,,,,EXW,,,,,,,,,
100,0000001719,5000,CAD,,,,,,1,CIF,,X,,,,,,,
100,0000001732,3000,BRL,,,,,,,EXW,,,,,,,,,
100,0000001941,2000,JPY,,,,,,,CIP,,,,,,,,,
100,0000000142,3000,CHF,,,,,,1,CIP,,X,,,,,,,
100,0000000164,3000,BRL,,,,,,,CPT,,,,,,,,,
100,0000000950,5000,CAD,,,,,,1,CFR,,X,,,,,,,
100,0000001586,3000,KRW,,,,,,,EXW,,,,,,,,,
100,0000001938,1000,AUD,,,,,,2,DAP,,X,,,,,,,
100,0000000582,2000,AUD,,,,,,,FOB,,X,,,,,,,
100,0000001160,2000,GBP,,,,,,2,CIP,,,,,,,,,
100,0000000337,5000,CHF,,,,,,3,DAT,,,,,,,,,
100,0000001070,5000,GBP,,,,,,2,FOB,,X,,,,,,,
100,0000001014,2000,JPY,,,,,,3,FCA,,,,,,,,,
100,0000001200,4000,KRW,,,,,,2,EXW,,X,,,,,,,
100,0000000382,2000,KRW,,,,,,,EXW,,,,,,,,,
100,0000000081,1000,USD,,,,,,3,FOB,,X,,,,,,,
100,0000000018,5000,JPY,,,,,,3,DAT,,X,,,,,,,
100,0000000890,2000,GBP,,,,,,3,CIP,,,,,,,,,
100,0000000215,1000,AUD,,,,,,1,EXW,,X,,,,,,,
100,0000000320,5000,EUR,,,,,,,DAP,,X,,,,,,,
100,0000000229,1000,KRW,,,,,,2,DDP,,,,,,,,,
100,0000001759,5000,CHF,,,,,,,FCA,,X,,,,,,,
100,0000001906,4000,KRW,,,,,,,CIF,,X,,,,,,,
100,0000000958,4000,CAD,,,,,,,CIF,,X,,,,,,,
100,0000001667,4000,KRW,,,,,,2,DAP,,,,,,,,,
100,0000000796,5000,EUR,,,,,,3,DDP,,,,,,,,,
100,0000001018,2000,EUR,,,,,,3,DAP,,X,,,,,,,
100,0000000072,5000,AUD,,,,,,2,DAP,,X,,,,,,,
100,0000000297,5000,EUR,,,,,,1,CPT,,X,,,,,,,
100,0000000969,5000,CHF,,,,,,3,EXW,,,,,,,,,
100,0000001898,5000,EUR,,,,,,3,EXW,,,,,,,,,
100,0000000867,4000,USD,,,,,,2,CPT,,,,,,,,,
100,0000000901,3000,BRL,,,,,,2,DDP,,X,,,,,,,
100,0000000375,3000,BRL,,,,,,2,CFR,,,,,,,,,
100,0000001500,3000,USD,,,,,,3,DAT,,,,,,,,,
100,0000000108,2000,JPY,,,,,,,CIP,,,,,,,,,
100,0000001601,1000,USD,,,,,,,DAP,,,,,,,,,
100,0000001901,4000,EUR,,,,,,,DAT,,X,,,,,,,
100,0000000655,1000,CAD,,,,,,1,CIP,,X,,,,,,,
100,0000001950,3000,CHF,,,,,,1,CIP,,,,,,,,,
100,0000001152,1000,USD,,,,,,1,DAT,,X,,,,,,,
100,0000000519,5000,EUR,,,,,,1,CPT,,X,,,,,,,
100,0000001754,4000,CNY,,,,,,3,DDP,,,,,,,,,
100,0000000418,3000,BRL,,,,,,2,DAP,,,,,,,,,
100,0000000721,1000,CAD,,,,,,3,DDP,,,,,,,,,
100,0000000686,1000,CHF,,,,,,,DAP,,,,,,,,,
100,0000000322,4000,CNY,,,,,,3,DAP,,X,,,,,,,
100,0000001503,3000,CNY,,,,,,1,CIF,,,,,,,,,
100,0000000096,3000,CAD,,,,,,1,DAP,,X,,,,,,,
100,0000001509,5000,USD,,,,,,,FOB,,X,,,,,,,
100,0000001552,3000,CHF,,,,,,,CIF,,X,,,,,,,
100,0000001279,1000,EUR,,,,,,,DAT,,X,,,,,,,
100,0000000120,2000,CAD,,,,,,,CPT,,X,,,,,,,
100,0000001066,2000,AUD,,,,,,1,DAT,,,,,,,,,
100,0000000822,2000,EUR,,,,,,2,FCA,,,,,,,,,
100,0000000114,5000,USD,,,,,,,DAP,,,,,,,,,
100,0000000023,4000,USD,,,,,,1,CIF,,,,,,,,,
100,0000001820,4000,AUD,,,,,,,FCA,,X,,,,,,,
100,0000001570,5000,EUR,,,,,,2,CIF,,,,,,,,,
100,0000000524,1000,CAD,,,,,,1,EXW,,X,,,,,,,
100,0000001113,2000,AUD,,,,,,3,CIP,,X,,,,,,,
100,0000001457,2000,AUD,,,,,,3,CFR,,X,,,,,,,
100,0000001920,4000,USD,,,,,,,EXW,,X,,,,,,,
100,0000000640,3000,AUD,,,,,,1,FCA,,,,,,,,,
100,0000001388,3000,GBP,,,,,,,CIP,,,,,,,,,
100,0000000920,4000,CAD,,,,,,2,FOB,,,,,,,,,
100,0000000798,4000,JPY,,,,,,1,CPT,,X,,,,,,,
100,0000000917,4000,JPY,,,,,,,DAT,,,,,,,,,
100,0000001856,1000,GBP,,,,,,2,DDP,,X,,,,,,,
100,0000000183,4000,EUR,,,,,,,EXW,,,,,,,,,
100,0000000968,3000,CNY,,,,,,3,DAT,,X,,,,,,,
100,0000000129,2000,CHF,,,,,,,FOB,,X,,,,,,,
100,0000001652,4000,BRL,,,,,,1,CFR,,X,,,,,,,
100,0000000510,4000,CNY,,,,,,,EXW,,,,,,,,,
100,0000001236,5000,AUD,,,,,,1,DDP,,,,,,,,,
100,0000001357,2000,CHF,,,,,,2,DDP,,,,,,,,,
100,0000001250,1000,USD,,,,,,2,DAP,,X,,,,,,,
100,0000001638,3000,CHF,,,,,,,EXW,,,,,,,,,
100,0000001474,3000,CHF,,,,,,2,CFR,,,,,,,,,
100,0000001258,3000,CHF,,,,,,2,FOB,,X,,,,,,,
100,0000001719,5000,GBP,,,,,,2,EXW,,,,,,,,,
100,0000000105,4000,JPY,,,,,,2,DAP,,,,,,,,,
100,0000000305,4000,JPY,,,,,,1,FOB,,X,,,,,,,
100,0000000736,2000,CNY,,,,,,,CIP,,,,,,,,,
100,0000000243,4000,CAD,,,,,,3,CIF,,X,,,,,,,
100,0000000375,1000,CAD,,,,,,3,DAP,,,,,,,,,
100,0000000575,3000,CHF,,,,,,3,CPT,,X,,,,,,,
100,0000000446,4000,KRW,,,,,,3,CIP,,X,,,,,,,
100,0000000974,1000,CAD,,,,,,2,DDP,,,,,,,,,
100,0000000558,5000,CHF,,,,,,,FCA,,X,,,,,,,
100,0000000041,3000,USD,,,,,,1,FOB,,,,,,,,,
100,0000001551,5000,JPY,,,,,,3,DDP,,X,,,,,,,
100,0000000296,3000,EUR,,,,,,2,FCA,,X,,,,,,,
100,0000001854,1000,CHF,,,,,,2,CPT,,,,,,,,,
100,0000001643,3000,USD,,,,,,,DDP,,,,,,,,,
100,0000000108,2000,JPY,,,,,,,DAT,,,,,,,,,
100,0000000241,5000,JPY,,,,,,2,DAP,,,,,,,,,
100,0000001481,5000,USD,,,,,,2,EXW,,X,,,,,,,
100,0000000284,5000,USD,,,,,,3,FCA,,X,,,,,,,
100,0000001405,1000,JPY,,,,,,3,FOB,,,,,,,,,
100,0000001767,1000,CNY,,,,,,1,CPT,,,,,,,,,
100,0000000347,4000,GBP,,,,,,2,DAP,,,,,,,,,
100,0000000593,4000,AUD,,,,,,2,CIP,,,,,,,,,
100,0000000660,3000,KRW,,,,,,3,EXW,,X,,,,,,,
100,0000000637,1000,AUD,,,,,,3,DDP,,,,,,,,,
100,0000000623,3000,CHF,,,,,,1,DAP,,X,,,,,,,
100,0000001096,5000,CAD,,,,,,1,CIP,,,,,,,,,
100,0000000293,4000,CAD,,,,,,2,DDP,,X,,,,,,,
100,0000000247,1000,AUD,,,,,,2,CPT,,X,,,,,,,
100,0000001396,4000,JPY,,,,,,1,FCA,,X,,,,,,,
100,0000000099,1000,EUR,,,,,,,CPT,,X,,,,,,,
100,0000001971,2000,USD,,,,,,2,DDP,,,,,,,,,
100,0000001349,2000,AUD,,,,,,1,CPT,,,,,,,,,
100,0000001510,3000,AUD,,,,,,2,DAP,,X,,,,,,,
100,0000000201,5000,CAD,,,,,,1,FCA,,,,,,,,,
100,0000001675,5000,USD,,,,,,2,FCA,,X,,,,,,,
100,0000001239,2000,CAD,,,,,,3,EXW,,X,,,,,,,
100,0000000978,2000,EUR,,,,,,,FOB,,X,,,,,,,
100,0000000950,4000,GBP,,,,,,2,CFR,,,,,,,,,
100,0000000036,3000,KRW,,,,,,1,CPT,,,,,,,,,
100,0000001244,3000,EUR,,,,,,1,FOB,,,,,,,,,
100,0000001915,1000,CNY,,,,,,,FCA,,,,,,,,,
100,0000000689,5000,CNY,,,,,,1,CIF,,X,,,,,,,
100,0000001300,5000,USD,,,,,,,CPT,,,,,,,,,
100,0000000537,4000,CNY,,,,,,2,CFR,,X,,,,,,,
100,0000000668,5000,USD,,,,,,2,FOB,,X,,,,,,,
100,0000001168,5000,BRL,,,,,,3,CIP,,,,,,,,,
100,0000000148,3000,CNY,,,,,,2,CPT,,,,,,,,,
100,0000000222,2000,GBP,,,,,,1,FOB,,,,,,,,,
100,0000000902,4000,CNY,,,,,,,FOB,,X,,,,,,,
100,0000000494,4000,CHF,,,,,,,FCA,,,,,,,,,
100,0000001514,1000,KRW,,,,,,1,CIP,,,,,,,,,
100,0000000887,3000,KRW,,,,,,1,DDP,,X,,,,,,,
100,0000000991,5000,CHF,,,,,,,CIF,,,,,,,,,
100,0000000418,3000,CNY,,,,,,2,EXW,,X,,,,,,,
100,0000001995,4000,BRL,,,,,,,DAP,,,,,,,,,
100,0000001812,3000,GBP,,,,,,2,DDP,,X,,,,,,,
100,0000001139,4000,JPY,,,,,,1,EXW,,,,,,,,,
100,0000001419,4000,CAD,,,,,,2,CPT,,,,,,,,,
100,0000000620,4000,CAD,,,,,,,DDP,,X,,,,,,,
100,0000000818,3000,KRW,,,,,,3,FOB,,X,,,,,,,
100,0000001061,4000,AUD,,,,,,2,FOB,,,,,,,,,
100,0000001695,1000,KRW,,,,,,3,DDP,,,,,,,,,
100,0000000948,1000,BRL,,,,,,,CIF,,X,,,,,,,
100,0000000567,1000,CHF,,,,,,,DAT,,X,,,,,,,
100,0000001452,5000,CNY,,,,,,2,CIP,,X,,,,,,,
100,0000000677,3000,BRL,,,,,,3,CFR,,X,,,,,,,
100,0000001065,4000,CHF,,,,,,,DAP,,,,,,,,,
100,0000000357,4000,GBP,,,,,,,DAP,,,,,,,,,
100,0000001258,2000,USD,,,,,,3,DAT,,X,,,,,,,
100,0000001986,2000,AUD,,,,,,3,FOB,,,,,,,,,
100,0000001026,5000,BRL,,,,,,2,DAT,,,,,,,,,
100,0000001551,3000,GBP,,,,,,2,DAP,,X,,,,,,,
100,0000000558,3000,BRL,,,,,,2,FCA,,,,,,,,,
100,0000000790,5000,CNY,,,,,,3,CPT,,X,,,,,,,
100,0000000098,4000,JPY,,,,,,3,FOB,,,,,,,,,
100,0000001118,4000,JPY,,,,,,2,CFR,,,,,,,,,
100,0000000384,4000,EUR,,,,,,,CIF,,,,,,,,,
100,0000001993,3000,CNY,,,,,,,CIF,,,,,,,,,
100,0000000904,2000,EUR,,,,,,2,CPT,,X,,,,,,,
100,0000001603,2000,AUD,,,,,,3,FOB,,,,,,,,,
100,0000000797,5000,BRL,,,,,,2,CIF,,X,,,,,,,
100,0000000174,3000,KRW,,,,,,,FOB,,X,,,,,,,
100,0000000425,4000,GBP,,,,,,3,CFR,,X,,,,,,,
100,0000000859,5000,CNY,,,,,,3,CPT,,,,,,,,,
100,0000000929,5000,KRW,,,,,,3,EXW,,,,,,,,,
100,0000000480,1000,AUD,,,,,,1,DDP,,X,,,,,,,
100,0000000661,5000,GBP,,,,,,3,FOB,,X,,,,,,,
100,0000000040,1000,CAD,,,,,,1,FCA,,,,,,,,,
100,0000000066,4000,EUR,,,,,,3,DAP,,,,,,,,,
100,0000001401,1000,GBP,,,,,,3,CFR,,,,,,,,,
100,0000000837,4000,GBP,,,,,,2,EXW,,X,,,,,,,
100,0000001611,5000,KRW,,,,,,,DDP,,X,,,,,,,
100,0000000786,2000,BRL,,,,,,,CIP,,,,,,,,,
100,0000001861,3000,USD,,,,,,3,CPT,,,,,,,,,
100,0000001834,2000,JPY,,,,,,,DDP,,,,,,,,,
100,0000001682,3000,AUD,,,,,,3,DAP,,X,,,,,,,
100,0000001947,3000,USD,,,,,,2,DDP,,,,,,,,,
100,0000001864,3000,EUR,,,,,,2,FCA,,,,,,,,,
100,0000000394,4000,EUR,,,,,,2,CPT,,X,,,,,,,
100,0000000794,2000,CAD,,,,,,2,DDP,,,,,,,,,
100,0000001105,2000,CAD,,,,,,,EXW,,,,,,,,,
100,0000000451,3000,BRL,,,,,,1,CFR,,,,,,,,,
100,0000001355,4000,USD,,,,,,,DAP,,,,,,,,,
100,0000001529,1000,EUR,,,,,,,FOB,,,,,,,,,
100,0000000974,1000,JPY,,,,,,3,EXW,,,,,,,,,
100,0000000597,2000,USD,,,,,,,CFR,,X,,,,,,,
100,0000001147,4000,USD,,,,,,1,CFR,,,,,,,,,
100,0000000414,3000,EUR,,,,,,,CIP,,,,,,,,,
100,0000000713,1000,AUD,,,,,,2,FOB,,,,,,,,,
100,0000001402,5000,KRW,,,,,,2,FOB,,X,,,,,,,
100,0000000288,1000,KRW,,,,,,2,CFR,,,,,,,,,
100,0000001156,3000,CAD,,,,,,2,CIP,,,,,,,,,
100,0000000673,3000,BRL,,,,,,1,CIP,,X,,,,,,,
100,0000001060,3000,AUD,,,,,,1,CIP,,,,,,,,,
100,0000001637,5000,JPY,,,,,,3,CPT,,,,,,,,,
100,0000001807,2000,AUD,,,,,,,CIP,,X,,,,,,,
100,0000000741,4000,CHF,,,,,,2,CIF,,,,,,,,,
100,0000001554,5000,CHF,,,,,,2,FCA,,,,,,,,,
100,0000000514,3000,CHF,,,,,,1,DDP,,X,,,,,,,
100,0000001133,3000,BRL,,,,,,2,FCA,,,,,,,,,
100,0000001746,4000,USD,,,,,,2,DDP,,X,,,,,,,
100,0000000331,4000,CHF,,,,,,3,EXW,,,,,,,,,
100,0000000050,2000,CNY,,,,,,3,FOB,,X,,,,,,,
100,0000000688,4000,USD,,,,,,1,DDP,,,,,,,,,
100,0000001824,3000,CAD,,,,,,1,CIF,,X,,,,,,,
100,0000000183,1000,CHF,,,,,,2,EXW,,,,,,,,,
100,0000001250,1000,BRL,,,,,,3,FOB,,X,,,,,,,
100,0000001524,1000,BRL,,,,,,2,FOB,,X,,,,,,,
100,0000001481,4000,KRW,,,,,,3,DAT,,,,,,,,,
100,0000000655,3000,AUD,,,,,,,CIP,,,,,,,,,
100,0000000702,4000,KRW,,,,,,2,CPT,,,,,,,,,
100,0000001542,4000,CAD,,,,,,,DDP,,X,,,,,,,
100,0000000727,2000,CNY,,,,,,2,EXW,,,,,,,,,
100,0000000205,2000,CHF,,,,,,3,CFR,,,,,,,,,
100,0000000220,3000,CAD,,,,,,3,CIF,,,,,,,,,
100,0000000340,2000,CHF,,,,,,3,CIF,,X,,,,,,,
100,0000001425,4000,KRW,,,,,,3,DDP,,,,,,,,,
100,0000001880,5000,CHF,,,,,,3,FCA,,,,,,,,,
100,0000001666,3000,CAD,,,,,,2,DAP,,X,,,,,,,
100,0000001691,1000,CNY,,,,,,,DAT,,,,,,,,,
100,0000000201,2000,CNY,,,,,,1,EXW,,X,,,,,,,
100,0000001394,2000,BRL,,,,,,,EXW,,,,,,,,,
100,0000000166,2000,BRL,,,,,,2,DAT,,X,,,,,,,
100,0000001461,1000,KRW,,,,,,2,CFR,,,,,,,,,
100,0000000135,4000,BRL,,,,,,3,CIP,,X,,,,,,,
100,0000001019,5000,BRL,,,,,,3,DAP,,X,,,,,,,
100,0000001503,1000,KRW,,,,,,3,CIF,,,,,,,,,
100,0000000989,4000,KRW,,,,,,1,FCA,,X,,,,,,,
100,0000001263,4000,GBP,,,,,,3,CIP,,X,,,,,,,
100,0000000490,5000,USD,,,,,,1,CIP,,,,,,,,,
100,0000000840,2000,BRL,,,,,,2,DAP,,,,,,,,,
100,0000000483,1000,JPY,,,,,,3,DAT,,,,,,,,,
100,0000000018,4000,CNY,,,,,,,DDP,,X,,,,,,,
100,0000000063,4000,CHF,,,,,,1,DAP,,X,,,,,,,
100,0000000611,1000,EUR,,,,,,3,EXW,,X,,,,,,,
100,0000001424,3000,CAD,,,,,,3,EXW,,,,,,,,,
100,0000001307,5000,BRL,,,,,,1,EXW,,X,,,,,,,
100,0000001649,3000,BRL,,,,,,,CIP,,,,,,,,,
100,0000001638,4000,CHF,,,,,,,EXW,,,,,,,,,
100,0000000413,2000,CAD,,,,,,,DAT,,,,,,,,,
100,0000000472,4000,CHF,,,,,,1,CIP,,X,,,,,,,
100,0000001691,4000,AUD,,,,,,,CPT,,,,,,,,,
100,0000000604,1000,GBP,,,,,,2,DAP,,X,,,,,,,
100,0000001243,4000,CAD,,,,,,2,EXW,,X,,,,,,,
100,0000000952,3000,AUD,,,,,,2,DAT,,X,,,,,,,
100,0000001414,1000,GBP,,,,,,2,CFR,,,,,,,,,
100,0000000058,5000,GBP,,,,,,,CIF,,,,,,,,,
100,0000000948,4000,EUR,,,,,,2,CIP,,X,,,,,,,
100,0000000987,4000,CAD,,,,,,1,CFR,,,,,,,,,
100,0000001019,3000,USD,,,,,,,FOB,,,,,,,,,
100,0000001831,3000,AUD,,,,,,,FCA,,,,,,,,,
100,0000001454,3000,USD,,,,,,,FOB,,X,,,,,,,
100,0000001430,2000,USD,,,,,,,FOB,,X,,,,,,,
100,0000000737,1000,GBP,,,,,,,FCA,,,,,,,,,
100,0000000722,5000,CNY,,,,,,3,CIF,,,,,,,,,
100,0000000140,1000,CAD,,,,,,1,DDP,,X,,,,,,,
100,0000001168,3000,CHF,,,,,,1,FOB,,X,,,,,,,
100,0000000247,1000,USD,,,,,,,FCA,,,,,,,,,
100,0000001937,2000,EUR,,,,,,1,CIF,,,,,,,,,
100,0000001893,4000,EUR,,,,,,3,CFR,,,,,,,,,
100,0000000408,1000,CNY,,,,,,1,FCA,,X,,,,,,,
100,0000000847,3000,CAD,,,,,,,CFR,,X,,,,,,,
100,0000000744,2000,CHF,,,,,,2,DAP,,,,,,,,,
100,0000001228,1000,CAD,,,,,,2,CIF,,,,,,,,,
100,0000001281,2000,CAD,,,,,,3,FCA,,X,,,,,,,
100,0000001619,1000,JPY,,,,,,2,FOB,,,,,,,,,
100,0000000784,1000,CNY,,,,,,2,DAT,,X,,,,,,,
100,0000001770,1000,USD,,,,,,3,FOB,,X,,,,,,,
100,0000001933,5000,CNY,,,,,,3,DDP,,,,,,,,,
100,0000001004,5000,CHF,,,,,,1,DDP,,,,,,,,,
100,0000000731,5000,CAD,,,,,,2,DDP,,X,,,,,,,
100,0000001980,5000,CHF,,,,,,2,CIF,,X,,,,,,,
100,0000000459,5000,CHF,,,,,,1,CIP,,,,,,,,,
100,0000000401,2000,CNY,,,,,,1,DAP,,,,,,,,,
100,0000000706,2000,GBP,,,,,,2,CIF,,,,,,,,,
100,0000000452,2000,EUR,,,,,,,EXW,,X,,,,,,,
100,0000001851,5000,USD,,,,,,,FCA,,X,,,,,,,
100,0000001710,2000,CHF,,,,,,,CIF,,,,,,,,,
100,0000001614,1000,USD,,,,,,1,DDP,,,,,,,,,
100,0000001907,4000,AUD,,,,,,1,DDP,,,,,,,,,
100,0000000432,3000,USD,,,,,,2,EXW,,X,,,,,,,
100,0000000621,2000,CHF,,,,,,2,CIP,,X,,,,,,,
100,0000000559,5000,JPY,,,,,,,CFR,,,,,,,,,
100,0000000854,3000,CHF,,,,,,1,FOB,,X,,,,,,,
100,0000001058,5000,KRW,,,,,,3,CPT,,X,,,,,,,
100,0000001362,4000,GBP,,,,,,3,FOB,,,,,,,,,
100,0000000383,2000,BRL,,,,,,,FOB,,,,,,,,,
100,0000001447,1000,JPY,,,,,,1,FCA,,X,,,,,,,
100,0000000966,4000,CAD,,,,,,1,DAP,,,,,,,,,
100,0000000643,3000,USD,,,,,,2,CPT,,X,,,,,,,
100,0000000209,1000,CHF,,,,,,2,FCA,,X,,,,,,,
100,0000001229,3000,CNY,,,,,,3,DAT,,X,,,,,,,
100,0000000292,3000,USD,,,,,,,CFR,,,,,,,,,
100,0000001022,4000,CAD,,,,,,1,FCA,,,,,,,,,
100,0000000482,3000,AUD,,,,,,2,DDP,,X,,,,,,,
100,0000001958,2000,BRL,,,,,,1,DAP,,,,,,,,,
100,0000000471,1000,BRL,,,,,,,CPT,,,,,,,,,
100,0000000815,3000,GBP,,,,,,3,FCA,,X,,,,,,,
100,0000000097,5000,CAD,,,,,,2,CFR,,,,,,,,,
100,0000001651,4000,CNY,,,,,,1,CFR,,X,,,,,,,
100,0000000632,3000,JPY,,,,,,,FCA,,,,,,,,,
100,0000000864,1000,JPY,,,,,,1,CIF,,,,,,,,,
100,0000000868,4000,CHF,,,,,,1,DDP,,X,,,,,,,
100,0000000810,1000,USD,,,,,,2,DAP,,X,,,,,,,
100,0000001907,2000,AUD,,,,,,2,DAT,,,,,,,,,
100,0000000959,5000,JPY,,,,,,1,FOB,,,,,,,,,
100,0000000266,3000,EUR,,,,,,3,EXW,,X,,,,,,,
100,0000000170,4000,BRL,,,,,,1,CIF,,,,,,,,,
100,0000000932,2000,GBP,,,,,,3,EXW,,X,,,,,,,
100,0000000504,3000,KRW,,,,,,,DAT,,X,,,,,,,
100,0000001218,1000,BRL,,,,,,2,EXW,,,,,,,,,
100,0000001258,5000,EUR,,,,,,2,FOB,,X,,,,,,,
100,0000001016,1000,CNY,,,,,,2,CFR,,X,,,,,,,
100,0000000964,3000,JPY,,,,,,,DAT,,X,,,,,,,
100,0000000071,3000,CNY,,,,,,,DDP,,X,,,,,,,
100,0000000877,5000,EUR,,,,,,2,EXW,,X,,,,,,,
