MANDT,KUNNR,VKORG,VTWEG,SPART,BZIRK,VKBUR,KDGRP,WAERS,ZTERM,INCO1,INCO2,KVGR1,KVGR2,KVGR3,KVGR4,KVGR5
100,0000000544,2000,10,03,,3161,wn,USD,0002,EXW,,,,,,
100,0000000610,3000,30,01,,8504,Dm,AUD,NT60,CFR,,,,,,
100,0000000330,3000,10,01,,4920,NF,EUR,2/10NET30,EXW,,,,,,
100,0000000819,3000,30,01,,7807,yP,KRW,2/10NET30,CIF,,,,,,
100,0000000740,2000,20,03,,7669,TY,AUD,0001,CPT,,,,,,
100,0000001198,3000,10,02,,1460,sr,AUD,2/10NET30,DAP,,,,,,
100,0000000560,1000,20,03,,7164,pZ,USD,NT90,CIP,,,,,,
100,0000000630,1000,10,00,,9202,Ih,JPY,NT30,CIF,,,,,,
100,0000000942,1000,20,00,,0587,yr,CAD,0001,CIP,,,,,,
100,0000000847,3000,20,00,,1084,Ow,BRL,0003,CIF,,,,,,
100,0000000819,2000,20,01,,5557,XA,JPY,0002,CIP,,,,,,
100,0000000756,2000,10,02,,8222,Ch,CNY,NT90,EXW,,,,,,
100,0000000320,3000,10,01,,7621,gM,JPY,0003,DAP,,,,,,
100,0000000100,2000,20,02,,1185,PB,CNY,NT90,CIF,,,,,,
100,0000000451,3000,10,02,,9244,WJ,JPY,2/10NET30,FOB,,,,,,
100,0000001934,3000,20,00,,5255,Gx,EUR,0001,DDP,,,,,,
100,0000001984,1000,30,02,,5192,VU,KRW,NT90,DAT,,,,,,
100,0000001149,2000,20,01,,5031,EL,AUD,0003,CPT,,,,,,
100,0000000589,3000,10,00,,8658,VL,GBP,0002,CIF,,,,,,
100,0000001321,1000,30,04,,1360,GX,CAD,NT60,CFR,,,,,,
100,0000000058,3000,10,01,,6489,dK,BRL,0003,FCA,,,,,,
100,0000001351,2000,20,04,,7778,PP,EUR,NT90,FCA,,,,,,
100,0000000879,2000,30,02,,9601,MA,AUD,0001,FCA,,,,,,
100,0000000165,2000,10,00,,6169,Xf,GBP,0001,FCA,,,,,,
100,0000000367,3000,10,00,,1219,ax,GBP,NT60,CIP,,,,,,
100,0000001656,2000,10,04,,8052,jB,CHF,0002,EXW,,,,,,
100,0000001944,1000,10,00,,1879,Lr,CNY,0001,CPT,,,,,,
100,0000001283,3000,20,02,,4732,Gh,JPY,NT30,CFR,,,,,,
100,0000000719,1000,20,02,,0889,Id,CHF,2/10NET30,CIF,,,,,,
100,0000001747,3000,30,01,,2656,qS,BRL,NT90,CPT,,,,,,
100,0000001932,1000,30,00,,5883,Pz,GBP,NT90,CPT,,,,,,
100,0000001077,2000,20,03,,9532,qZ,CAD,NT30,FCA,,,,,,
100,0000001234,2000,20,04,,5679,Ej,GBP,0001,CPT,,,,,,
100,0000001164,3000,20,04,,9544,jP,JPY,0003,FOB,,,,,,
100,0000000843,2000,10,02,,4510,IS,JPY,NT90,DAP,,,,,,
100,0000001696,3000,20,01,,1915,yY,KRW,NT60,CFR,,,,,,
100,0000001402,1000,30,02,,2332,El,USD,NT60,EXW,,,,,,
100,0000001742,3000,30,00,,2776,Rh,EUR,NT90,FOB,,,,,,
100,0000000388,1000,20,03,,2983,Wi,EUR,0002,CPT,,,,,,
100,0000000052,2000,30,04,,4498,jP,JPY,0001,DAT,,,,,,
100,0000001899,2000,10,02,,7707,sC,GBP,0002,CIP,,,,,,
100,0000000611,3000,20,02,,7170,nh,BRL,0002,DAT,,,,,,
100,0000001786,1000,20,01,,6874,dr,CNY,0001,FCA,,,,,,
100,0000000700,1000,10,02,,7495,As,GBP,NT60,FCA,,,,,,
100,0000001476,3000,20,01,,0167,Yc,KRW,NT30,CFR,,,,,,
100,0000000850,1000,10,00,,8782,Ow,JPY,2/10NET30,FCA,,,,,,
100,0000001722,3000,30,04,,3961,sT,GBP,0003,CIF,,,,,,
100,0000001957,3000,30,01,,7843,gW,BRL,NT30,CIF,,,,,,
100,0000001010,1000,10,04,,2947,sR,USD,0001,CFR,,,,,,
100,0000001757,2000,20,02,,1950,KH,JPY,NT60,CFR,,,,,,
100,0000000062,1000,10,02,,2426,UL,KRW,0003,DDP,,,,,,
100,0000001296,1000,20,03,,8739,Fj,CAD,0001,CFR,,,,,,
100,0000000988,1000,10,04,,2316,Eu,KRW,0001,FCA,,,,,,
100,0000001819,1000,30,00,,1940,Sv,CHF,NT30,DDP,,,,,,
100,0000001968,3000,20,02,,8401,if,BRL,0001,CPT,,,,,,
100,0000001158,2000,10,04,,3577,AD,GBP,NT60,FOB,,,,,,
100,0000000003,1000,20,04,,5965,dB,USD,0003,CIP,,,,,,
100,0000000587,3000,20,02,,5885,UL,USD,0003,DAP,,,,,,
100,0000001277,2000,30,00,,9264,Sj,CHF,0001,DDP,,,,,,
100,0000001434,3000,20,04,,3656,tP,AUD,NT60,DDP,,,,,,
100,0000000401,1000,30,03,,2716,cN,AUD,NT30,CIP,,,,,,
100,0000001338,2000,10,03,,8277,Ky,CNY,2/10NET30,DAT,,,,,,
100,0000001642,2000,30,04,,8404,sG,CHF,NT60,DAT,,,,,,
100,0000001323,3000,10,00,,6356,Gb,CNY,0003,CFR,,,,,,
100,0000000140,1000,30,02,,5298,Cc,KRW,NT90,DAP,,,,,,
100,0000001413,2000,30,02,,3368,bg,BRL,0001,CPT,,,,,,
100,0000001088,2000,20,01,,2807,uG,CAD,0001,DDP,,,,,,
100,0000001108,3000,10,02,,2484,fm,AUD,0003,EXW,,,,,,
100,0000001967,3000,20,02,,1961,jv,CAD,2/10NET30,CFR,,,,,,
100,0000001454,1000,10,03,,8888,pO,CHF,0002,EXW,,,,,,
100,0000001616,3000,20,00,,0544,NJ,KRW,NT90,DAP,,,,,,
100,0000000734,1000,20,03,,5924,Jj,JPY,2/10NET30,CIP,,,,,,
100,0000001843,2000,10,02,,5961,MA,CHF,0003,FOB,,,,,,
100,0000001001,1000,30,01,,9746,aR,CHF,NT60,DDP,,,,,,
100,0000001173,3000,10,00,,8649,Ke,CAD,0003,DAT,,,,,,
100,0000001510,1000,10,04,,9992,ny,BRL,0003,CIF,,,,,,
100,0000001554,3000,30,02,,0614,IO,CAD,NT60,EXW,,,,,,
100,0000001658,2000,20,00,,4605,wM,AUD,2/10NET30,FCA,,,,,,
100,0000001616,3000,10,03,,3654,Hq,USD,2/10NET30,DAP,,,,,,
100,0000000739,3000,10,03,,2644,kD,CHF,NT60,CIP,,,,,,
100,0000000259,2000,30,00,,8616,Ah,EUR,0001,CIP,,,,,,
100,0000001474,2000,20,01,,0969,Wt,GBP,NT90,FOB,,,,,,
100,0000001423,2000,20,03,,9351,qp,CHF,0001,DAP,,,,,,
100,0000001126,2000,20,01,,4270,mk,GBP,2/10NET30,CIF,,,,,,
100,0000000025,1000,10,00,,9398,fK,EUR,2/10NET30,CFR,,,,,,
100,0000000576,1000,20,01,,7570,FH,GBP,0003,DDP,,,,,,
100,0000001674,3000,20,01,,2068,fB,JPY,NT30,FCA,,,,,,
100,0000001660,2000,20,01,,8551,rA,USD,0002,CIP,,,,,,
100,0000000867,2000,30,03,,4104,eR,AUD,2/10NET30,DAT,,,,,,
100,0000000704,3000,20,02,,4360,Jb,USD,NT90,CFR,,,,,,
200,0000001802,1000,30,01,,9241,at,USD,2/10NET30,EXW,,,,,,
100,0000001044,3000,30,00,,8409,ib,KRW,NT60,CFR,,,,,,
100,0000000886,1000,10,03,,9881,IX,CNY,NT30,CIP,,,,,,
100,0000000573,2000,30,03,,5198,Rl,CHF,NT90,DAP,,,,,,
100,0000001280,3000,30,00,,1381,lm,EUR,NT90,FCA,,,,,,
100,0000000847,3000,30,03,,2597,zi,JPY,0001,DAP,,,,,,
100,0000000008,3000,30,01,,7798,nc,EUR,0002,FOB,,,,,,
100,0000001366,3000,30,03,,2407,HF,AUD,NT60,CFR,,,,,,
100,0000001727,3000,20,01,,0278,kc,CNY,2/10NET30,CPT,,,,,,
100,0000001066,1000,30,00,,8202,aM,CNY,NT30,FOB,,,,,,
100,0000000790,1000,30,01,,8283,Sg,GBP,NT60,DAT,,,,,,
200,0000000707,1000,20,04,,4417,tP,AUD,NT60,CIP,,,,,,
100,0000000294,2000,20,03,,8411,Yn,KRW,0002,DDP,,,,,,
100,0000001851,1000,10,04,,3828,NM,USD,0001,CIP,,,,,,
100,0000001384,3000,30,03,,1859,rp,EUR,0001,DAT,,,,,,
100,0000000692,2000,30,03,,1342,ov,BRL,0003,CFR,,,,,,
100,0000001895,1000,30,01,,0639,HE,AUD,NT60,FOB,,,,,,
100,0000000936,1000,30,02,,8841,xv,JPY,0002,DAT,,,,,,
100,0000001099,2000,10,02,,3556,WD,BRL,NT30,CIP,,,,,,
100,0000000777,3000,20,04,,5879,FA,EUR,NT30,FCA,,,,,,
100,0000000502,3000,10,04,,6210,ki,CAD,2/10NET30,DDP,,,,,,
100,0000000261,1000,10,02,,4551,LC,CAD,NT30,CIP,,,,,,
100,0000001262,1000,10,01,,7842,OP,KRW,0002,DAP,,,,,,
100,0000001553,2000,20,01,,8189,CN,JPY,NT90,FCA,,,,,,
100,0000001736,2000,30,00,,5248,pu,AUD,2/10NET30,DDP,,,,,,
100,0000000744,2000,30,04,,8387,cg,KRW,NT90,FOB,,,,,,
100,0000000285,2000,10,04,,4105,Bj,CNY,2/10NET30,CPT,,,,,,
100,0000000420,3000,10,03,,1918,Aw,AUD,NT60,DAT,,,,,,
100,0000001254,1000,20,03,,5113,Rm,CHF,NT60,CPT,,,,,,
100,0000001728,1000,30,02,,4122,vV,BRL,NT30,CIF,,,,,,
100,0000001676,3000,20,02,,8360,OR,CNY,0001,CIP,,,,,,
100,0000000628,2000,30,01,,3174,Bx,CNY,NT90,EXW,,,,,,
100,0000000355,2000,30,04,,0412,qT,USD,0001,FCA,,,,,,
100,0000000821,3000,30,02,,0419,mJ,CAD,0001,CIP,,,,,,
100,0000001144,2000,30,01,,7025,RD,CAD,NT30,DAT,,,,,,
100,0000000855,3000,30,02,,6840,Fw,CNY,2/10NET30,CIF,,,,,,
100,0000001308,1000,20,04,,2910,HN,CNY,NT90,DAT,,,,,,
100,0000001101,2000,10,02,,0244,jH,KRW,0002,CIF,,,,,,
100,0000001669,1000,10,03,,1355,jf,KRW,NT30,CIP,,,,,,
100,0000000836,1000,10,00,,1674,XV,CHF,0002,CIP,,,,,,
100,0000001203,1000,10,03,,5082,dw,EUR,NT90,DAP,,,,,,
100,0000000812,2000,10,00,,4590,JU,CAD,2/10NET30,DAT,,,,,,
100,0000001717,1000,30,00,,5401,cj,CNY,NT60,DDP,,,,,,
100,0000000230,3000,10,03,,5132,cB,CNY,0001,DDP,,,,,,
100,0000000799,3000,10,01,,9642,zn,BRL,0002,FOB,,,,,,
100,0000001740,3000,20,03,,2877,at,CAD,NT90,CIP,,,,,,
100,0000000933,2000,10,01,,3260,Ik,CAD,0001,CPT,,,,,,
100,0000001680,3000,30,00,,8353,um,CHF,2/10NET30,CFR,,,,,,
100,0000001323,2000,20,03,,4156,tQ,KRW,NT30,FOB,,,,,,
100,0000000497,1000,30,03,,9017,wi,JPY,0002,EXW,,,,,,
100,0000000489,2000,10,02,,5836,eK,JPY,2/10NET30,CFR,,,,,,
100,0000000546,1000,20,02,,2354,Lt,KRW,0002,DAT,,,,,,
100,0000001036,3000,20,02,,3919,Iw,CNY,0001,CPT,,,,,,
100,0000000873,1000,30,04,,5733,AG,JPY,NT60,DDP,,,,,,
100,0000000685,3000,10,03,,7410,ny,EUR,NT60,FOB,,,,,,
100,0000000510,2000,10,01,,2096,se,GBP,NT30,CIP,,,,,,
100,0000001786,3000,10,00,,7785,Bf,EUR,NT60,FOB,,,,,,
100,0000000820,2000,20,02,,5478,SY,USD,0002,CFR,,,,,,
100,0000000289,1000,30,02,,9199,Qd,BRL,2/10NET30,CIP,,,,,,
100,0000000905,3000,20,04,,6182,Gd,USD,NT90,DAP,,,,,,
100,0000001027,3000,30,02,,6668,IR,BRL,NT30,FCA,,,,,,
100,0000001417,1000,20,00,,6192,Ez,CHF,0003,CPT,,,,,,
100,0000000581,3000,10,01,,4335,xt,AUD,NT90,DAP,,,,,,
100,0000000689,3000,10,01,,4292,jF,BRL,0002,CIF,,,,,,
100,0000001778,2000,20,02,,7554,ki,CAD,NT90,DAT,,,,,,
100,0000001391,1000,10,00,,7606,dG,KRW,0001,EXW,,,,,,
100,0000000590,1000,30,02,,5853,YD,USD,0003,CFR,,,,,,
100,0000001900,3000,10,02,,8261,Wg,KRW,NT90,DDP,,,,,,
100,0000001073,1000,30,02,,0316,Zy,KRW,0002,CFR,,,,,,
100,0000000020,1000,10,03,,6326,pE,BRL,NT60,CPT,,,,,,
100,0000000832,1000,10,03,,2204,gz,CAD,2/10NET30,DAP,,,,,,
100,0000001034,1000,20,01,,8346,rK,EUR,0003,CIP,,,,,,
100,0000000033,2000,20,03,,7813,Xg,USD,0003,FOB,,,,,,
100,0000001712,1000,20,04,,6049,wL,EUR,NT90,DDP,,,,,,
100,0000001059,1000,30,00,,7281,FO,BRL,2/10NET30,DAP,,,,,,
100,0000000662,2000,30,04,,6707,ok,KRW,NT60,EXW,,,,,,
100,0000000388,2000,10,00,,8424,XK,KRW,NT30,CPT,,,,,,
100,0000001848,1000,30,01,,6689,lj,JPY,2/10NET30,CIP,,,,,,
100,0000001215,2000,30,02,,3994,EI,KRW,0002,EXW,,,,,,
100,0000000190,1000,30,03,,8794,HU,GBP,0003,FCA,,,,,,
100,0000001450,1000,30,03,,1895,Ts,EUR,0003,CIP,,,,,,
100,0000001254,3000,10,04,,1398,Tw,EUR,NT60,CIP,,,,,,
100,0000001222,2000,20,02,,9323,bq,CNY,0001,FOB,,,,,,
100,0000000930,2000,20,02,,2537,hX,BRL,NT30,CPT,,,,,,
100,0000001749,3000,10,00,,0490,lH,EUR,0001,DAP,,,,,,
100,0000001695,2000,10,00,,3085,YC,JPY,2/10NET30,CFR,,,,,,
100,0000000525,1000,30,01,,6042,yf,CAD,0002,EXW,,,,,,
100,0000001815,2000,20,01,,7492,SW,CHF,2/10NET30,DAP,,,,,,
100,0000000646,3000,10,01,,8110,CO,BRL,0001,CFR,,,,,,
100,0000000032,2000,30,01,,8106,jo,CNY,2/10NET30,FOB,,,,,,
100,0000001336,2000,20,00,,6998,Ni,AUD,NT60,DAT,,,,,,
100,0000000204,3000,10,04,,2798,OB,GBP,2/10NET30,DDP,,,,,,
100,0000000934,1000,10,01,,4246,OO,EUR,0002,DDP,,,,,,
100,0000001807,2000,10,02,,5064,hI,CAD,NT90,DDP,,,,,,
100,0000000742,1000,30,02,,1512,CL,USD,NT90,DAP,,,,,,
100,0000000659,1000,10,01,,1962,fS,JPY,0002,DDP,,,,,,
100,0000000676,3000,20,02,,2698,Pm,AUD,NT30,FCA,,,,,,
100,0000001806,3000,10,04,,7514,Jk,USD,0002,CPT,,,,,,
100,0000000541,1000,30,01,,6972,hM,CAD,NT90,DDP,,,,,,
100,0000001868,1000,30,02,,4302,Yg,AUD,0002,CIP,,,,,,
100,0000001062,3000,30,02,,0029,hx,CHF,2/10NET30,CFR,,,,,,
100,0000000911,2000,20,02,,7225,rw,USD,0001,CPT,,,,,,
100,0000000248,2000,20,01,,7625,GK,USD,0001,CFR,,,,,,
100,0000000588,2000,30,03,,1641,Ka,EUR,NT60,CIP,,,,,,
100,0000000282,2000,10,04,,7458,dh,USD,NT30,FOB,,,,,,
100,0000001509,3000,30,03,,0672,iw,KRW,2/10NET30,FOB,,,,,,
100,0000001463,2000,30,02,,5098,ES,USD,NT60,CIP,,,,,,
100,0000000353,3000,10,02,,4379,XE,CHF,NT90,FCA,,,,,,
100,0000000473,1000,20,03,,3749,yz,USD,0002,EXW,,,,,,
100,0000000118,1000,10,03,,3245,Dh,JPY,NT60,DAT,,,,,,
100,0000000960,1000,20,04,,5405,uX,AUD,NT30,DAP,,,,,,
100,0000000234,2000,10,03,,3449,uv,USD,0001,DAT,,,,,,
100,0000000475,1000,30,02,,3224,WC,CAD,0003,FOB,,,,,,
100,0000000174,1000,20,03,,8932,xj,CAD,2/10NET30,CFR,,,,,,
100,0000000185,1000,20,03,,7459,Nx,USD,0002,CIP,,,,,,
100,0000000241,1000,20,04,,7378,Jf,BRL,NT90,DAT,,,,,,
100,0000001133,3000,30,02,,3990,fU,EUR,NT60,FOB,,,,,,
100,0000000740,1000,20,04,,1667,Tq,GBP,NT30,EXW,,,,,,
100,0000000929,1000,10,03,,6263,Mz,KRW,0002,CPT,,,,,,
100,0000001328,1000,20,01,,8161,IA,GBP,NT30,EXW,,,,,,
100,0000000823,3000,10,02,,9827,FQ,EUR,0002,CPT,,,,,,
100,0000001716,1000,10,01,,8735,OC,CHF,0002,CIF,,,,,,
100,0000001449,1000,10,01,,0181,EL,BRL,0002,CFR,,,,,,
100,0000000847,1000,10,00,,7870,LU,JPY,NT90,DDP,,,,,,
100,0000001021,2000,30,04,,4766,mc,BRL,0002,DDP,,,,,,
100,0000000205,3000,10,01,,6886,oO,CNY,0001,CIP,,,,,,
100,0000000863,3000,30,01,,5948,nL,CNY,NT90,EXW,,,,,,
100,0000001439,3000,20,04,,0430,VX,JPY,2/10NET30,CFR,,,,,,
100,0000001710,2000,30,04,,8671,Gv,CHF,NT60,CPT,,,,,,
100,0000001531,3000,10,04,,9042,tS,KRW,NT30,CFR,,,,,,
100,0000000240,3000,30,03,,1527,il,CNY,NT60,FCA,,,,,,
100,0000000070,1000,10,02,,9515,Bb,KRW,NT30,CIF,,,,,,
100,0000000910,1000,30,03,,7912,zp,AUD,NT90,FCA,,,,,,
100,0000000504,1000,10,03,,7531,uy,CAD,0001,CIF,,,,,,
100,0000000784,1000,10,01,,0189,mx,CHF,0002,CIF,,,,,,
100,0000000751,1000,10,02,,2291,dZ,CHF,NT60,CFR,,,,,,
100,0000000627,3000,30,00,,6612,fv,CNY,0001,CPT,,,,,,
100,0000000398,3000,20,01,,4070,od,BRL,NT90,CPT,,,,,,
100,0000001444,3000,10,03,,4823,kM,CAD,0002,CIP,,,,,,
100,0000001427,1000,20,02,,5949,kk,CHF,0001,CFR,,,,,,
100,0000000046,3000,10,01,,5113,YY,USD,0001,FCA,,,,,,
100,0000001017,1000,10,04,,4568,AU,CAD,0002,CIP,,,,,,
100,0000001142,2000,30,04,,9876,Ln,EUR,NT90,DDP,,,,,,
100,0000000569,2000,20,01,,3021,Sv,GBP,0001,CIP,,,,,,
100,0000000881,3000,20,02,,0227,fi,KRW,0001,DAP,,,,,,
100,0000000403,3000,30,00,,3432,Lw,CNY,0002,FOB,,,,,,
100,0000001529,2000,20,03,,1284,py,AUD,0001,DAT,,,,,,
100,0000000123,1000,10,04,,8145,Kv,CAD,0001,CIP,,,,,,
100,0000001526,3000,20,03,,6165,Nn,KRW,0002,CIF,,,,,,
100,0000001285,3000,30,03,,1717,Iy,CAD,0001,CFR,,,,,,
100,0000001127,3000,10,01,,9284,sM,KRW,NT90,CIP,,,,,,
100,0000001671,2000,30,04,,0672,JD,CAD,NT90,DAP,,,,,,
100,0000000253,1000,20,01,,6233,dE,USD,NT90,DDP,,,,,,
100,0000000943,3000,20,04,,8252,YN,CHF,NT90,DAT,,,,,,
100,0000001776,3000,20,00,,3204,KD,GBP,0002,FCA,,,,,,
100,0000001862,2000,30,03,,4694,Py,CNY,NT60,DDP,,,,,,
100,0000000016,1000,10,02,,2782,RG,GBP,0003,DAT,,,,,,
100,0000000673,1000,20,04,,8009,kw,CAD,0003,FOB,,,,,,
100,0000001697,2000,10,02,,9067,FL,AUD,0001,EXW,,,,,,
100,0000001319,2000,10,02,,2961,XJ,JPY,0003,CPT,,,,,,
100,0000000538,3000,10,01,,2695,OR,CNY,2/10NET30,CFR,,,,,,
100,0000000465,2000,20,03,,5923,Ng,CNY,NT90,DAT,,,,,,
100,0000001481,3000,10,02,,0467,iz,CAD,0001,CPT,,,,,,
100,0000001760,2000,10,00,,5016,Ub,CHF,NT60,DDP,,,,,,
100,0000001406,1000,20,04,,8009,YA,USD,2/10NET30,DDP,,,,,,
100,0000000786,3000,20,03,,9387,Rn,CNY,0001,CPT,,,,,,
100,0000001047,1000,10,02,,0227,uC,EUR,NT60,DAP,,,,,,
100,0000000605,1000,20,01,,8692,ee,AUD,2/10NET30,FCA,,,,,,
100,0000000770,2000,20,01,,5210,cY,USD,2/10NET30,CPT,,,,,,
100,0000001836,1000,20,00,,1834,WQ,BRL,2/10NET30,DAT,,,,,,
100,0000000252,1000,30,03,,9756,AJ,JPY,0001,EXW,,,,,,
100,0000000009,3000,20,03,,9128,Wd,EUR,NT60,EXW,,,,,,
100,0000000393,1000,20,04,,4356,dx,CAD,NT90,EXW,,,,,,
100,0000001998,2000,10,01,,3332,tY,CAD,2/10NET30,EXW,,,,,,
100,0000000088,2000,30,02,,1559,tt,GBP,0002,FOB,,,,,,
100,0000001544,3000,20,04,,0763,fO,CHF,0002,CFR,,,,,,
100,0000001795,3000,10,01,,0674,dI,CHF,0003,CPT,,,,,,
100,0000001366,3000,20,00,,2167,Eb,CHF,NT90,DAT,,,,,,
100,0000000190,3000,30,01,,6290,rY,CAD,0001,DAP,,,,,,
100,0000001354,2000,20,00,,5729,Dc,AUD,0003,DAT,,,,,,
100,0000000990,2000,10,00,,8199,By,EUR,0003,CFR,,,,,,
100,0000001290,2000,10,03,,0547,Ht,AUD,2/10NET30,DDP,,,,,,
100,0000001937,3000,30,04,,2128,ZG,AUD,0001,DAP,,,,,,
100,0000001892,2000,20,04,,9398,gd,EUR,NT60,CFR,,,,,,
100,0000000799,3000,20,00,,1704,CP,CHF,NT60,FOB,,,,,,
100,0000001691,1000,20,03,,8727,iy,JPY,NT30,CIP,,,,,,
100,0000001806,1000,10,01,,8848,Ve,BRL,NT90,EXW,,,,,,
100,0000000605,3000,10,01,,4059,LW,KRW,0001,CIP,,,,,,
100,0000000794,3000,30,01,,8148,js,KRW,2/10NET30,CPT,,,,,,
100,0000000410,1000,10,03,,1299,Zs,GBP,0003,DAT,,,,,,
100,0000001311,3000,20,03,,8098,dg,EUR,0002,CIP,,,,,,
100,0000000315,3000,10,04,,1567,QJ,CAD,NT30,FCA,,,,,,
100,0000000893,3000,30,04,,6527,At,CNY,NT90,CIP,,,,,,
100,0000001503,3000,20,00,,4742,uu,EUR,2/10NET30,DAP,,,,,,
100,0000000151,2000,20,00,,3544,HP,BRL,0001,FOB,,,,,,
100,0000000653,2000,20,01,,9239,Ty,EUR,NT90,DAT,,,,,,
100,0000000308,2000,10,00,,1712,Pk,CHF,NT60,FCA,,,,,,
100,0000001861,3000,10,03,,6526,Hf,CNY,0002,CPT,,,,,,
100,0000000447,1000,20,00,,3326,HU,EUR,NT30,CIP,,,,,,
100,0000000553,3000,30,02,,7378,VX,KRW,0003,EXW,,,,,,
100,0000001639,1000,20,00,,3841,nv,CNY,0001,CIP,,,,,,
100,0000000335,1000,10,01,,9968,oL,JPY,0001,CFR,,,,,,
100,0000000613,2000,10,03,,3717,YX,JPY,2/10NET30,DAT,,,,,,
100,0000000280,2000,20,01,,4264,vK,AUD,NT30,FOB,,,,,,
100,0000001643,2000,10,02,,5421,Ph,AUD,0001,FOB,,,,,,
100,0000000129,1000,30,03,,0258,tA,CAD,2/10NET30,DDP,,,,,,
100,0000001368,3000,10,03,,9882,Lu,KRW,0001,CIP,,,,,,
100,0000000792,3000,20,00,,6863,hq,CNY,NT60,DAP,,,,,,
100,0000001419,1000,10,00,,0512,ny,JPY,0001,CIP,,,,,,
100,0000000649,3000,30,04,,8752,st,CNY,2/10NET30,CIP,,,,,,
100,0000000858,1000,30,04,,1625,Ez,GBP,0002,CFR,,,,,,
100,0000000159,3000,30,00,,4419,sS,GBP,NT60,CIF,,,,,,
100,0000000195,3000,30,04,,8792,vR,JPY,NT30,DAP,,,,,,
100,0000000202,1000,30,02,,8669,xN,GBP,0003,CIP,,,,,,
100,0000001285,3000,20,02,,8900,KQ,JPY,2/10NET30,DDP,,,,,,
100,0000001552,1000,30,02,,8498,BW,CHF,0003,FOB,,,,,,
100,0000001345,3000,10,00,,4469,xr,BRL,NT30,FOB,,,,,,
100,0000000013,2000,20,01,,2043,Sk,JPY,0002,EXW,,,,,,
100,0000000049,3000,10,02,,9255,Vi,GBP,0003,DAT,,,,,,
100,0000001519,2000,30,03,,5811,tw,CHF,0002,CFR,,,,,,
100,0000000089,3000,30,00,,6912,YB,AUD,2/10NET30,CFR,,,,,,
100,0000000102,3000,10,03,,5330,eI,USD,0002,FCA,,,,,,
100,0000001845,3000,10,00,,6985,Vd,GBP,2/10NET30,FCA,,,,,,
100,0000001808,2000,20,03,,0157,Uw,KRW,0001,DDP,,,,,,
100,0000001494,1000,30,04,,9606,qp,EUR,0002,DDP,,,,,,
100,0000000205,2000,20,04,,8792,TO,KRW,2/10NET30,DDP,,,,,,
100,0000000819,2000,30,00,,3005,ts,EUR,NT90,EXW,,,,,,
100,0000001459,1000,30,01,,4330,eK,EUR,NT60,CFR,,,,,,
100,0000000145,2000,30,02,,1243,tj,JPY,0001,DAP,,,,,,
100,0000001123,3000,10,00,,3604,jd,EUR,0003,CFR,,,,,,
100,0000000936,1000,10,04,,7435,Dh,CAD,NT30,DAT,,,,,,
100,0000000567,1000,10,02,,9402,Uy,AUD,0002,FOB,,,,,,
100,0000000024,1000,20,02,,5004,mO,USD,NT90,CIF,,,,,,
100,0000001561,1000,30,03,,6997,Nd,CHF,NT30,DAP,,,,,,
100,0000000969,2000,30,01,,0522,cS,JPY,NT60,CPT,,,,,,
100,0000000579,1000,30,04,,4697,Ss,CNY,NT30,EXW,,,,,,
100,0000001071,2000,10,02,,9474,Sy,GBP,2/10NET30,CIF,,,,,,
100,0000000862,2000,20,04,,4918,Lk,AUD,0003,DDP,,,,,,
100,0000001188,3000,10,00,,2221,Ts,KRW,2/10NET30,EXW,,,,,,
100,0000001432,2000,20,02,,2909,nS,BRL,NT90,FOB,,,,,,
100,0000001350,2000,30,00,,8014,No,JPY,0001,FCA,,,,,,
100,0000000057,3000,10,00,,6404,jq,AUD,0002,CPT,,,,,,
100,0000000565,1000,30,02,,1563,uQ,AUD,NT60,DDP,,,,,,
100,0000000365,3000,30,01,,5829,OD,CNY,0002,EXW,,,,,,
100,0000000505,1000,10,00,,8551,EM,CAD,2/10NET30,DDP,,,,,,
100,0000000630,3000,20,00,,4069,nM,AUD,0003,CPT,,,,,,
100,0000001543,2000,10,02,,0631,sy,CAD,2/10NET30,CFR,,,,,,
100,0000001538,2000,20,01,,1232,DR,AUD,NT90,CIP,,,,,,
100,0000000863,2000,20,03,,2255,PZ,JPY,NT30,DDP,,,,,,
100,0000001985,2000,30,03,,7670,wT,CNY,NT60,CFR,,,,,,
100,0000001720,2000,30,02,,3040,pM,BRL,0001,CPT,,,,,,
100,0000000575,2000,10,00,,0876,eb,CAD,0003,DAT,,,,,,
100,0000001120,2000,20,01,,8334,fj,AUD,NT90,DDP,,,,,,
100,0000000157,2000,10,01,,2341,OE,GBP,0002,EXW,,,,,,
100,0000001181,3000,30,01,,4593,AB,GBP,2/10NET30,FCA,,,,,,
100,0000001362,2000,20,04,,9864,DD,CHF,NT90,CIP,,,,,,
100,0000001892,1000,30,02,,0192,JA,CNY,2/10NET30,CIF,,,,,,
100,0000001573,1000,30,01,,6138,Ob,USD,NT60,CPT,,,,,,
100,0000000629,3000,20,00,,9438,wT,JPY,0001,CFR,,,,,,
100,0000000186,1000,20,03,,2515,vr,JPY,0001,CFR,,,,,,
100,0000001290,1000,20,01,,2965,nh,JPY,NT90,FOB,,,,,,
100,0000001693,2000,20,01,,9632,Wa,CNY,NT60,FOB,,,,,,
100,0000001680,1000,20,02,,1524,ap,CNY,2/10NET30,DAT,,,,,,
100,0000000873,1000,30,04,,1484,fx,JPY,NT60,FOB,,,,,,
