BP_NUMBER,COMPANY_CODE,RECONCILIATION_ACCOUNT,PAYMENT_TERMS,CURRENCY
0000004658,5000,209412,NT60,EUR
0000004842,4000,809497,NT60,AUD
0000004199,3000,572182,0001,CHF
0000004496,1000,895557,2/10,JPY
0000003643,3000,821802,NT30,CNY
0000003830,5000,476297,0001,USD
0000004784,5000,817721,0003,CAD
0000003797,1000,567167,NT30,KRW
0000004678,1000,457093,0001,CHF
0000004880,1000,615297,0002,CNY
0000004690,2000,800375,NT30,CAD
0000004472,3000,493515,NT30,BRL
0000003015,5000,658772,2/10,JPY
0000003623,3000,174616,2/10,GBP
0000003487,3000,537840,0002,BRL
0000004864,3000,804682,0003,EUR
0000003975,3000,732390,0001,AUD
0000003180,4000,682722,NT90,KRW
0000004062,4000,758421,0003,CHF
0000004862,2000,449926,NT60,BRL
0000003978,5000,387906,2/10,CAD
0000004429,4000,935309,NT30,USD
0000003418,4000,658652,0003,JPY
0000003673,3000,331067,0001,EUR
0000003382,1000,638749,0001,EUR
0000003289,4000,569693,0002,CNY
0000003661,2000,776640,NT60,GBP
0000003008,1000,654200,0002,EUR
0000004990,3000,123980,NT90,USD
0000003124,5000,919333,NT60,EUR
0000003862,4000,307124,0003,USD
0000004131,5000,452498,NT30,GBP
0000003263,5000,362091,0002,EUR
0000004804,3000,237579,2/10,EUR
0000003996,4000,729369,NT60,USD
0000004213,3000,206761,NT30,AUD
0000004405,1000,969867,NT90,CAD
0000003211,1000,183678,0001,EUR
0000003189,5000,421665,0002,EUR
0000003241,3000,694846,NT30,GBP
0000004378,3000,620963,0002,BRL
0000004079,2000,702231,0002,BRL
0000004961,3000,500257,NT90,CNY
0000004850,5000,173439,0003,KRW
0000003057,2000,751495,0002,BRL
0000004199,4000,427261,0001,AUD
0000004052,4000,787105,NT30,EUR
0000004490,2000,506547,2/10,CNY
0000003289,1000,185340,NT90,USD
0000004230,2000,344227,0003,AUD
0000003346,1000,965685,NT60,AUD
0000003991,2000,449996,NT60,KRW
0000004767,1000,269540,NT30,BRL
0000004660,5000,826103,0002,GBP
0000004328,5000,916804,2/10,CNY
0000003841,4000,128652,NT90,CNY
0000003268,4000,588823,0001,BRL
0000003233,2000,914455,0002,BRL
0000004029,5000,338405,NT90,EUR
0000004647,1000,607826,NT90,AUD
0000003365,2000,103052,NT90,EUR
0000003089,1000,599453,2/10,BRL
0000003617,3000,045083,NT90,CHF
0000003907,1000,885617,NT30,USD
0000003291,2000,421513,2/10,KRW
0000003337,4000,051783,2/10,JPY
0000003599,3000,600666,0002,CNY
0000004745,4000,090559,0002,KRW
0000003569,2000,467123,0001,CNY
0000004459,2000,408996,0002,USD
0000003745,4000,611148,0001,BRL
0000004269,5000,662845,NT60,EUR
0000003055,2000,039489,NT30,EUR
0000004568,5000,600885,2/10,EUR
0000003676,2000,503920,0002,KRW
0000003364,1000,164269,NT90,CNY
0000004392,1000,585342,NT60,BRL
0000003257,2000,294440,2/10,GBP
0000004838,1000,535299,NT30,BRL
0000004945,5000,556961,0001,AUD
0000004257,5000,705070,2/10,CNY
0000003869,4000,093961,2/10,CNY
0000003272,4000,191745,0002,CNY
0000003502,3000,865327,NT60,USD
0000004795,5000,485603,NT60,EUR
0000003061,2000,307056,NT90,JPY
0000003895,1000,521682,0002,EUR
0000003837,2000,755578,NT30,GBP
0000003525,5000,079712,NT90,USD
0000003660,4000,657561,NT90,CHF
0000004186,2000,475833,NT30,EUR
0000004907,1000,478966,0001,BRL
0000003035,3000,276723,0002,USD
0000003352,2000,764572,NT60,CAD
0000003363,4000,480771,NT60,GBP
0000003858,1000,687131,0003,EUR
0000003764,4000,423395,0003,CAD
0000004151,3000,850879,NT90,CAD
0000004635,3000,009559,NT30,CNY
0000003564,2000,712307,NT30,GBP
0000004284,3000,883929,0003,GBP
0000004614,5000,332079,NT90,CAD
0000003953,2000,213424,0002,JPY
0000004521,5000,086474,NT90,AUD
0000003783,3000,812119,0002,EUR
0000004186,3000,096259,NT60,BRL
0000004548,2000,390277,0003,BRL
0000004520,1000,444785,0001,KRW
0000004614,2000,291981,0003,EUR
0000003743,5000,748591,2/10,JPY
0000003014,3000,232659,2/10,CAD
0000004969,1000,557711,2/10,CHF
0000004243,3000,409823,NT30,AUD
0000003950,1000,676487,0002,CAD
0000004511,2000,623392,0003,JPY
0000004539,4000,389538,2/10,CAD
0000004189,2000,491586,NT90,GBP
0000004740,5000,863049,0003,EUR
0000004925,1000,497128,0003,GBP
0000003856,2000,758298,0002,KRW
0000003507,1000,128051,0002,KRW
0000003732,2000,237329,NT60,USD
0000004422,4000,348596,NT60,EUR
0000003465,3000,147890,0001,CHF
0000004941,1000,575805,0001,CNY
0000003592,5000,554791,NT90,CHF
0000004030,4000,935547,0003,GBP
0000004805,5000,945173,NT60,CNY
0000004999,2000,361007,0002,CAD
0000003259,5000,799030,NT30,CNY
0000003547,3000,120383,0002,CHF
0000003064,5000,831634,0003,USD
0000004993,3000,715686,NT60,CHF
0000004018,1000,109156,2/10,JPY
0000003922,3000,142133,NT30,EUR
0000003008,5000,747619,0002,KRW
0000004853,4000,857435,0001,CNY
0000004837,4000,552908,NT30,CNY
0000003213,2000,063488,0003,GBP
0000004209,1000,180831,NT30,CNY
0000003878,4000,833335,0002,CAD
0000004015,4000,154104,2/10,KRW
0000003497,2000,975867,0003,CHF
0000003054,5000,007353,NT60,EUR
0000003676,5000,782514,NT90,CHF
0000004333,3000,779387,NT60,EUR
0000003510,1000,537049,NT90,KRW
0000003600,5000,971491,0003,JPY
0000004183,3000,904147,0001,KRW
0000004407,4000,737550,0002,CAD
0000003203,1000,525597,0001,EUR
0000003481,3000,459294,2/10,USD
0000003670,2000,161588,0002,CAD
0000003559,4000,470662,0002,CHF
0000003012,2000,702025,0001,BRL
0000003148,5000,956221,2/10,BRL
0000003890,4000,196413,NT60,JPY
0000003147,1000,428567,0002,CHF
0000003878,5000,555701,0001,KRW
0000004074,2000,220365,0002,CAD
0000004359,5000,019070,NT90,KRW
0000003733,3000,754321,0002,GBP
0000003663,1000,818478,0003,KRW
0000003882,2000,023772,NT30,CNY
0000004651,4000,981591,0002,CAD
0000004551,3000,981162,NT60,GBP
0000004402,1000,505269,NT30,CHF
0000003747,2000,075980,0003,CHF
0000003931,1000,050293,0002,BRL
0000003453,2000,460090,0001,CAD
0000004576,1000,176937,2/10,KRW
0000004028,3000,269781,NT60,GBP
0000003323,3000,823277,NT60,BRL
0000004098,3000,395566,2/10,CAD
0000003114,5000,125039,0002,GBP
0000003607,5000,499741,0001,GBP
0000003852,2000,031383,0003,CAD
0000003387,5000,039786,0002,EUR
0000004641,1000,246104,NT90,KRW
0000003470,3000,057255,NT90,KRW
0000004370,2000,549727,0001,GBP
0000004590,5000,763319,0001,CHF
0000003528,2000,829627,0003,BRL
0000004141,1000,438389,0003,KRW
0000004878,1000,713555,NT60,CNY
0000004147,4000,362962,NT30,EUR
0000004509,3000,087210,0001,CHF
0000003201,1000,846396,NT60,AUD
0000003574,5000,672293,0003,CNY
0000003865,2000,483909,NT30,KRW
0000004419,3000,945007,2/10,CAD
0000003089,4000,811422,NT90,USD
0000003288,3000,791400,0001,USD
0000004931,1000,999296,0002,KRW
0000004206,5000,574965,0002,CHF
0000003819,3000,178883,0003,CNY
0000004135,5000,594013,NT90,AUD
0000003056,5000,169187,0001,CHF
0000004126,2000,029114,0001,BRL
0000003555,2000,631109,NT90,CHF
0000003533,4000,537999,0001,KRW
0000004207,1000,870460,NT90,CHF
0000003187,5000,820667,2/10,EUR
0000003751,2000,579581,NT60,BRL
0000003526,4000,856861,NT90,JPY
0000004846,1000,180029,NT60,CHF
0000004800,3000,195406,NT60,GBP
0000003890,5000,781926,0001,GBP
0000004307,4000,060873,NT90,CHF
0000003358,3000,833849,NT30,AUD
0000004476,2000,936943,NT90,KRW
0000004889,4000,504224,0001,CAD
0000003630,1000,284661,NT30,USD
0000003373,1000,468840,0001,CNY
0000003688,3000,246978,0003,CNY
0000003378,1000,988032,0002,EUR
0000003063,2000,126436,0003,BRL
0000004299,1000,372680,0001,CNY
0000004986,2000,179252,0001,EUR
0000003466,4000,552618,NT90,USD
0000003249,2000,650006,NT90,AUD
0000003774,3000,458232,0003,CNY
0000003772,4000,111124,NT30,USD
0000003203,5000,150634,2/10,CNY
0000004646,1000,798223,0002,EUR
0000004259,5000,333068,0001,AUD
0000004260,2000,820642,0003,KRW
0000004264,4000,924114,2/10,KRW
0000004473,3000,425816,NT30,EUR
0000003637,1000,336155,0002,AUD
0000003798,1000,739880,NT90,CNY
0000004702,3000,094854,NT60,KRW
0000004142,1000,224939,2/10,JPY
0000003713,1000,119612,NT90,EUR
0000003364,2000,886716,NT60,BRL
0000004352,4000,159413,2/10,USD
0000003109,4000,545742,0002,GBP
0000004191,3000,391587,0001,GBP
0000004835,1000,177251,NT90,USD
0000004909,2000,184527,0003,BRL
0000003264,2000,850773,NT30,USD
0000004967,1000,576236,NT30,KRW
0000003776,1000,878682,NT60,CNY
0000004445,3000,591478,NT30,AUD
0000004467,3000,046275,0001,AUD
0000003955,2000,456252,NT30,CHF
0000004115,3000,293175,NT30,JPY
0000003166,4000,022487,NT30,EUR
0000003393,2000,476519,NT30,USD
0000003460,3000,458442,NT60,USD
0000004927,4000,063491,0002,GBP
0000003457,2000,234905,2/10,KRW
0000004845,4000,833910,NT30,JPY
0000003511,2000,465813,NT90,CHF
0000004115,5000,602837,0002,CAD
0000004520,2000,485374,NT90,BRL
0000004720,2000,194622,NT30,CAD
0000004984,5000,744760,NT90,KRW
0000004476,5000,033976,0002,CAD
0000003371,1000,244066,NT30,CHF
0000004164,3000,503919,0002,CHF
0000004116,3000,052024,NT90,USD
0000003513,3000,789651,0002,BRL
0000003028,5000,405189,NT60,KRW
0000003957,4000,450912,0001,CNY
0000003494,4000,831427,0002,BRL
0000004375,5000,508955,NT30,AUD
0000004253,1000,855641,NT60,USD
0000004566,3000,348057,0003,CNY
0000003266,5000,915531,NT30,EUR
0000003455,4000,188765,0003,USD
0000004273,3000,353458,NT90,CHF
0000004508,3000,841671,0002,JPY
0000004872,4000,540206,2/10,USD
0000003083,4000,839408,0001,USD
0000004088,2000,102051,NT30,CNY
0000003517,3000,125675,0003,USD
0000004620,3000,407186,0001,JPY
0000004368,5000,774082,0002,USD
0000003384,2000,247006,0002,BRL
0000004483,3000,691612,0002,EUR
0000004811,4000,430283,NT90,CAD
0000003822,4000,156299,0001,AUD
0000004665,5000,591876,0002,CAD
0000003683,3000,046941,NT30,JPY
0000004428,3000,411454,NT90,KRW
0000003182,3000,736245,NT60,KRW
0000004857,5000,123097,NT30,BRL
0000004417,1000,554382,NT90,JPY
0000004775,5000,713667,2/10,CHF
0000004047,1000,848162,0001,GBP
0000004120,4000,666808,NT60,EUR
0000004152,1000,899560,2/10,BRL
0000003005,4000,841782,NT90,CAD
0000004021,3000,516915,0002,KRW
0000004727,1000,665304,0001,KRW
0000004435,1000,550519,2/10,CAD
0000003665,2000,638957,0003,JPY
0000003458,4000,032754,0003,AUD
0000003353,1000,994996,2/10,CAD
0000004436,2000,936682,NT30,AUD
0000003161,1000,635321,NT90,CHF
0000003509,3000,920040,NT60,CAD
0000003568,2000,163709,0002,JPY
0000004188,2000,905243,NT90,KRW
0000003335,3000,726881,NT30,GBP
0000004177,2000,591117,NT30,EUR
0000004640,3000,998869,NT90,CNY
0000004459,3000,172474,0003,JPY
0000003649,1000,700239,0003,EUR
0000004712,2000,401920,NT30,KRW
0000004574,3000,869808,2/10,CNY
0000004806,4000,727069,0001,EUR
0000003814,3000,393415,0003,CNY
0000003987,3000,206092,NT30,CHF
0000003689,1000,827370,0003,CNY
0000003223,4000,681751,NT30,GBP
0000003885,5000,843832,0001,BRL
0000004093,3000,544100,NT60,CNY
0000004841,3000,356017,2/10,CNY
0000003023,4000,226998,0001,GBP
0000003449,2000,311760,0003,GBP
0000004616,3000,597648,NT30,CNY
0000004389,4000,907785,2/10,GBP
0000003124,4000,656506,0001,USD
0000003736,2000,842835,0002,BRL
0000004102,5000,433225,NT30,CHF
0000003600,1000,531585,NT60,EUR
0000004815,3000,924218,NT30,GBP
0000004212,3000,282892,2/10,EUR
0000003328,2000,685474,NT30,BRL
0000004321,4000,892293,0001,KRW
0000003687,5000,245863,0003,EUR
0000003260,4000,730958,0001,AUD
0000004636,3000,879643,2/10,BRL
0000003224,4000,832464,NT30,CNY
0000003787,2000,770050,0002,EUR
0000004492,1000,900569,0002,CNY
0000003061,1000,369147,NT30,AUD
0000004727,4000,583504,0002,AUD
0000003167,3000,814371,NT60,EUR
0000003131,2000,566251,NT60,GBP
0000003722,1000,620550,NT60,JPY
0000003562,4000,542455,NT60,EUR
0000003321,1000,578291,0002,CAD
0000003541,1000,935460,NT90,GBP
0000003229,4000,383734,0003,CAD
0000004360,5000,734487,0003,CHF
0000004129,1000,521049,0002,KRW
0000004375,4000,032514,0001,AUD
0000003819,4000,036289,NT60,GBP
0000004489,5000,396047,NT90,CHF
0000003093,1000,745847,NT60,KRW
0000003321,2000,568748,0001,EUR
0000004817,2000,697942,2/10,USD
0000004613,2000,132647,NT30,CNY
0000004748,3000,774121,0003,CNY
0000004744,3000,274818,NT60,CHF
0000003394,1000,093173,0001,USD
0000004825,2000,947940,NT60,AUD
0000004046,4000,771964,0001,USD
0000003781,5000,936294,0003,CHF
0000004439,1000,630887,NT90,CAD
0000003212,1000,889251,0002,KRW
0000003540,5000,219200,NT90,CNY
0000004935,5000,217621,NT90,BRL
0000004144,1000,688823,0002,BRL
0000004767,5000,225180,0001,GBP
0000004861,4000,653027,NT90,BRL
0000004509,5000,968464,0001,CHF
0000003677,2000,421480,2/10,KRW
0000003652,1000,433440,0003,EUR
0000003152,1000,616544,NT90,EUR
0000004648,2000,484340,2/10,CHF
0000003972,5000,589175,NT30,GBP
0000003326,4000,946695,0003,GBP
0000004085,4000,137039,NT60,CNY
0000004991,3000,852583,0001,USD
0000004250,4000,382704,0003,JPY
0000003299,5000,746590,0003,USD
0000004120,1000,542810,0003,AUD
0000004356,5000,340260,0002,USD
0000003046,3000,587714,NT60,CNY
0000004351,5000,317297,NT60,USD
0000003991,1000,831281,0003,JPY
0000004932,2000,604616,2/10,JPY
0000004276,4000,187107,NT90,AUD
0000003275,5000,423578,NT60,CNY
0000003076,5000,927874,NT60,BRL
0000003866,1000,899832,0002,GBP
0000003828,3000,428229,0002,GBP
0000003842,1000,357029,2/10,USD
0000003882,5000,161238,0003,AUD
0000003666,2000,042883,2/10,JPY
0000003472,3000,073755,2/10,JPY
0000003593,5000,697850,NT90,CNY
0000004397,2000,341832,NT30,JPY
0000004773,4000,826545,2/10,AUD
0000003421,4000,877813,2/10,USD
0000003502,5000,495698,NT60,KRW
0000003913,4000,990951,NT30,JPY
0000004893,4000,034298,NT60,AUD
0000004659,4000,297180,0003,CAD
0000003978,1000,783866,NT60,KRW
0000004420,1000,721568,NT30,KRW
0000004341,1000,055992,NT60,CAD
0000004599,5000,788126,0002,GBP
0000004808,2000,119326,NT90,CAD
0000003740,1000,934387,NT90,JPY
0000003906,4000,095643,2/10,EUR
0000004581,3000,702326,0002,BRL
0000004740,1000,692341,0002,AUD
0000003963,1000,005937,NT60,CNY
0000004339,5000,425926,2/10,KRW
0000004399,4000,204281,2/10,EUR
0000004387,2000,558119,2/10,CNY
0000003711,3000,616987,0003,BRL
0000003177,3000,842487,0001,CNY
0000003686,4000,620099,0001,JPY
0000003518,2000,583082,2/10,USD
0000004594,4000,098490,0002,BRL
0000004569,2000,247385,NT30,GBP
0000004624,5000,980959,NT30,JPY
0000004250,2000,267931,0002,CHF
0000003626,2000,736059,NT90,EUR
0000004809,3000,087845,NT90,CHF
0000003428,2000,648444,NT90,USD
0000004037,4000,066814,NT30,KRW
0000004847,2000,064787,0003,KRW
0000003591,4000,040254,0001,GBP
0000003925,5000,546882,0003,CHF
0000003126,4000,082758,0002,BRL
0000003318,1000,090759,0003,CAD
0000004073,5000,963422,0002,KRW
0000004468,3000,624009,NT90,GBP
0000003654,1000,874194,0003,JPY
0000004033,2000,051780,NT60,USD
0000004650,5000,012212,0001,AUD
0000003239,1000,809634,NT90,USD
0000003872,3000,347087,0001,USD
0000003220,2000,323044,0001,BRL
0000004956,1000,452860,0003,AUD
0000004916,1000,501609,0003,EUR
0000003512,3000,500384,NT30,JPY
0000003882,1000,108549,0003,GBP
0000003946,5000,000649,2/10,CAD
0000004099,1000,046637,0002,USD
0000004824,3000,796153,NT90,KRW
0000003547,5000,731511,NT30,KRW
0000004415,4000,138327,NT30,EUR
0000003362,3000,699477,0001,EUR
0000004344,5000,556349,0002,BRL
0000004835,2000,413203,NT90,USD
0000004650,3000,734353,2/10,USD
0000003485,5000,186762,NT30,USD
0000003249,5000,902196,0002,CNY
0000003906,1000,936666,NT30,CHF
0000004932,3000,812398,NT90,USD
0000004404,3000,550968,0001,JPY
0000003068,2000,783171,NT90,BRL
0000003143,2000,841695,0003,USD
0000004274,1000,417352,NT30,CAD
0000004646,3000,304588,0001,CHF
0000003113,3000,437317,2/10,EUR
0000004230,5000,395448,0001,EUR
0000004785,4000,861581,NT60,CAD
0000004473,2000,316446,2/10,EUR
0000003066,5000,847720,0003,KRW
0000004804,5000,144437,NT90,CNY
0000003419,4000,191265,2/10,EUR
0000003053,2000,086665,0001,CAD
0000004011,4000,354033,0001,JPY
0000003608,2000,928463,NT90,EUR
0000003491,3000,223043,0001,JPY
0000004070,1000,097929,NT30,JPY
0000004193,4000,884065,0001,GBP
0000004249,1000,107183,0002,KRW
0000004639,5000,025429,NT60,CNY
0000003739,5000,727705,NT90,CNY
0000004811,2000,954675,NT30,EUR
0000004490,4000,069384,NT90,GBP
0000004184,3000,590692,NT30,USD
0000004895,5000,466837,0003,CAD
0000003218,2000,252020,0003,KRW
0000003866,5000,140712,0001,BRL
0000004134,3000,976517,0002,CNY
0000003206,4000,758024,NT60,EUR
0000003720,2000,809022,0003,CNY
0000003275,3000,241136,2/10,EUR
0000003142,3000,526765,0001,GBP
0000004149,4000,166742,2/10,CAD
0000003575,4000,326840,0002,CNY
0000004068,1000,182721,2/10,BRL
0000003544,5000,881787,0002,USD
0000004466,5000,003752,0001,JPY
0000003703,5000,874251,NT30,CNY
0000004222,5000,192544,0002,CAD
0000004853,3000,265268,2/10,KRW
0000003874,1000,870160,0003,KRW
0000003337,5000,997347,0001,USD
0000004916,2000,842573,0001,BRL
0000004686,4000,312811,2/10,CNY
0000003917,2000,184236,NT90,USD
0000003138,1000,773441,NT30,BRL
0000004833,1000,420894,0002,KRW
0000003901,3000,255249,0001,GBP
0000003973,5000,197784,0003,JPY
0000003077,3000,226374,NT30,AUD
0000003250,2000,520710,NT60,JPY
0000004655,1000,890628,NT90,CAD
0000003788,2000,850164,0003,BRL
0000004167,5000,174751,NT30,JPY
0000003940,4000,985662,0003,CHF
0000003705,5000,447192,NT90,JPY
0000003447,2000,228310,0001,JPY
0000003486,2000,050798,0003,KRW
0000003981,1000,220888,NT60,BRL
0000003457,5000,495772,NT90,KRW
0000003168,3000,004160,0002,USD
0000004406,1000,241978,0002,CAD
0000003704,3000,418258,2/10,CNY
0000004117,4000,385157,0003,USD
0000004470,2000,607081,NT90,JPY
0000003839,3000,289452,NT90,GBP
0000003377,4000,275245,NT90,CAD
0000003739,1000,018567,0002,BRL
0000003744,2000,131268,2/10,BRL
0000004328,2000,114643,0003,CHF
0000004388,1000,577952,NT90,EUR
0000004771,4000,134637,NT60,CHF
0000003302,4000,956440,NT90,AUD
0000004426,2000,604901,0002,USD
0000004505,3000,324410,NT60,KRW
0000003462,5000,547048,NT90,EUR
0000004401,2000,244460,NT30,CHF
0000004980,5000,054562,0002,KRW
0000004677,1000,158545,0002,EUR
0000003902,2000,753298,0003,EUR
0000004494,5000,508022,NT60,GBP
0000003997,3000,386790,0002,USD
0000004513,2000,598242,NT90,CNY
0000003046,1000,303543,NT30,CAD
0000004535,3000,842289,0001,AUD
0000003557,5000,844449,0001,CAD
0000004456,5000,842920,0001,JPY
0000003641,1000,339305,0001,CNY
0000004632,3000,098496,0002,CAD
0000003831,3000,414174,NT60,KRW
0000004003,1000,103701,0002,USD
0000004566,5000,780624,0003,JPY
0000003331,1000,271883,NT60,USD
0000004769,3000,329223,2/10,JPY
0000003186,1000,642109,2/10,KRW
0000003407,2000,352617,2/10,BRL
0000003433,3000,241784,0001,CAD
0000004491,2000,427419,NT30,USD
0000003900,1000,315661,0002,BRL
0000003738,3000,784948,NT30,EUR
0000004732,5000,088470,NT60,BRL
0000003211,2000,003468,0001,USD
0000003094,3000,646849,NT30,AUD
0000003447,3000,918485,NT30,CHF
0000004524,1000,780223,2/10,AUD
0000003938,4000,850221,0002,USD
0000004385,5000,144571,0003,BRL
0000003609,4000,848890,NT90,BRL
0000004530,2000,742707,0003,CNY
0000003963,4000,470363,NT30,GBP
0000003866,2000,330908,NT90,JPY
0000004729,4000,216525,NT60,JPY
0000003395,4000,975188,NT90,BRL
0000003104,1000,354192,0003,AUD
0000004886,3000,663320,0003,AUD
0000003561,4000,248491,NT30,BRL
0000004925,3000,226350,0001,BRL
0000003445,4000,007784,0002,CAD
0000004965,1000,205546,NT30,AUD
0000003904,2000,981965,2/10,KRW
0000003981,4000,532070,NT90,CAD
0000003966,2000,544796,0001,AUD
0000003321,5000,637996,0002,CAD
0000004971,4000,913743,NT30,BRL
0000003244,1000,058320,2/10,AUD
0000004487,2000,508582,NT30,USD
0000003620,3000,407279,NT90,EUR
0000003937,4000,523121,NT90,EUR
0000003028,4000,464459,NT90,CAD
0000004161,2000,412608,NT30,CNY
0000003125,5000,929992,0001,GBP
0000004323,5000,601869,0002,CHF
0000004259,3000,457126,0001,GBP
0000003036,5000,446978,2/10,GBP
0000004796,4000,011808,NT90,EUR
0000003163,5000,316639,0003,CNY
0000003335,2000,184658,NT30,CAD
0000003442,3000,664685,0003,CHF
0000003424,5000,778194,0001,BRL
0000004388,5000,596588,0001,EUR
0000003083,2000,530136,2/10,GBP
0000004546,1000,752100,NT60,JPY
0000004812,2000,631172,NT90,GBP
0000004273,5000,411078,2/10,CHF
0000004791,3000,149006,0002,CAD
0000004687,5000,678910,NT60,KRW
0000003199,5000,982545,0002,USD
0000003440,3000,078954,0002,BRL
0000004284,2000,956115,0002,CHF
0000003820,5000,763002,NT30,CAD
0000004194,1000,377006,NT60,GBP
0000004243,1000,543129,0003,AUD
0000003787,1000,054163,NT60,CNY
0000004104,4000,922009,NT30,AUD
0000003197,4000,051662,NT60,USD
0000003468,5000,102542,0002,BRL
0000003539,3000,125690,0001,JPY
0000003798,3000,924964,NT60,AUD
0000004361,4000,499936,NT90,CNY
0000003506,3000,646925,0001,BRL
0000004784,1000,351453,NT30,EUR
0000004951,3000,827902,0001,CHF
0000003788,3000,449642,NT90,AUD
0000003269,4000,355538,2/10,JPY
0000004428,5000,042309,0001,AUD
0000004335,2000,869182,0001,CHF
0000004983,1000,985170,2/10,BRL
0000004634,1000,975115,2/10,CNY
0000004781,1000,481010,0001,EUR
0000004696,4000,402135,0003,KRW
0000003871,3000,288802,0001,BRL
0000004346,2000,955340,2/10,CNY
0000004443,2000,472739,2/10,BRL
0000003989,1000,832321,0003,EUR
0000004559,5000,027608,2/10,EUR
0000004873,1000,177637,0003,AUD
0000003827,3000,141515,2/10,EUR
0000003747,4000,181297,0001,AUD
0000004224,5000,929641,2/10,AUD
0000004274,5000,598710,0002,KRW
0000004003,4000,775660,NT60,GBP
0000003311,3000,989660,0001,CAD
0000003222,2000,645222,2/10,CAD
0000004582,2000,105141,0001,CNY
0000003546,2000,788424,NT30,KRW
0000004234,2000,066560,0003,JPY
0000003109,5000,855489,0001,CHF
0000003542,3000,824588,2/10,CAD
0000003060,2000,028304,NT90,AUD
0000003370,4000,522382,NT60,BRL
0000004282,3000,649710,0002,EUR
0000003166,3000,404812,NT30,USD
0000003891,2000,302725,0003,JPY
0000003191,2000,248632,2/10,EUR
0000003652,4000,424913,NT60,GBP
0000003349,5000,523811,0002,CNY
0000004925,2000,322131,NT60,GBP
0000003061,5000,453180,NT30,JPY
0000004246,5000,899844,0003,GBP
0000003812,4000,801595,NT30,CNY
0000004630,5000,527362,2/10,BRL
0000004656,2000,377697,0003,AUD
0000004970,3000,352451,NT30,CHF
0000003612,3000,244487,0003,BRL
0000004547,3000,937695,NT30,AUD
0000004714,4000,788247,0001,CNY
0000004581,5000,620856,0001,USD
0000004700,1000,521601,0003,CHF
0000004691,1000,178405,NT60,GBP
0000003089,3000,698818,NT90,EUR
0000004871,4000,727708,NT30,USD
0000003095,5000,297439,0001,KRW
0000004841,4000,371110,0003,CAD
0000003042,4000,200703,NT30,USD
0000004029,3000,446456,NT60,EUR
0000003967,5000,546298,2/10,USD
0000003509,1000,883535,NT30,CHF
0000003708,2000,384597,NT30,BRL
0000003764,1000,790286,0001,CAD
0000004032,4000,022518,NT30,CHF
0000003514,2000,764131,NT60,USD
0000004793,3000,592377,NT30,AUD
0000004329,4000,355077,NT90,JPY
0000004621,1000,300769,NT60,CHF
0000003376,5000,554456,NT60,CAD
0000004930,4000,466928,0003,JPY
0000003204,1000,109904,2/10,GBP
0000003092,2000,718613,NT30,USD
0000004948,1000,958421,NT30,JPY
0000003405,3000,834142,0003,EUR
0000003853,1000,447226,NT30,GBP
0000004031,5000,794642,0003,USD
0000004819,1000,504903,0003,CAD
0000003154,4000,921423,0002,GBP
0000003064,1000,062835,0002,JPY
0000004082,3000,603032,0003,EUR
0000004839,4000,943573,0002,JPY
0000003860,5000,537879,0002,JPY
0000003185,5000,321481,2/10,EUR
0000004816,5000,600819,NT90,BRL
0000004218,5000,194928,0001,CAD
0000003525,1000,814587,NT90,BRL
0000004167,4000,175447,NT90,BRL
0000003996,2000,710399,NT90,USD
0000004702,1000,802486,0001,JPY
0000003140,5000,515545,NT60,CHF
0000003236,3000,648461,0002,CNY
0000004929,2000,459140,0001,KRW
0000004891,4000,298709,2/10,CAD
0000004587,3000,025828,NT60,EUR
0000003292,4000,338870,NT60,KRW
0000003789,2000,473175,NT90,CAD
0000003424,1000,206024,2/10,KRW
0000003016,3000,957758,NT30,GBP
0000004208,1000,623179,2/10,JPY
0000004417,3000,280115,0002,BRL
0000003196,4000,855425,2/10,USD
0000003579,2000,892013,NT30,GBP
0000003774,1000,744037,0001,JPY
0000004673,5000,099458,0003,GBP
0000003004,5000,926539,0001,BRL
0000004546,2000,500202,NT60,CAD
0000003818,5000,079515,NT30,CAD
0000004268,3000,434077,0003,JPY
0000003195,3000,932532,0001,CHF
0000004513,3000,181462,NT30,GBP
0000004367,3000,669235,NT90,CHF
0000003893,1000,648426,0003,CNY
0000003517,4000,087464,NT30,EUR
0000003553,3000,721754,NT90,AUD
0000003400,5000,685655,0002,EUR
0000004413,4000,124585,0003,CAD
0000004059,3000,352669,0001,CNY
0000003049,2000,477407,2/10,CNY
0000004241,3000,319667,0002,EUR
