BP_NUMBER,ROLE_CODE,VALID_FROM,VALID_TO
0000003943,FLCU01,2000-01-01,9999-12-31
0000003944,FLCU01,2000-01-01,9999-12-31
0000003945,FLCU01,2000-01-01,9999-12-31
0000003946,FLCU01,2000-01-01,9999-12-31
0000003947,FLCU01,2000-01-01,9999-12-31
0000003948,FLCU01,2000-01-01,9999-12-31
0000003949,FLCU01,2000-01-01,9999-12-31
0000003950,FLCU01,2000-01-01,9999-12-31
0000003951,FLCU01,2000-01-01,9999-12-31
0000003952,FLCU01,2000-01-01,9999-12-31
0000003953,FLCU01,2000-01-01,9999-12-31
0000003954,FLCU01,2000-01-01,9999-12-31
0000003955,FLCU01,2000-01-01,9999-12-31
0000003956,FLCU01,2000-01-01,9999-12-31
0000003957,FLCU01,2000-01-01,9999-12-31
0000003958,FLCU01,2000-01-01,9999-12-31
0000003959,FLCU01,2000-01-01,9999-12-31
0000003960,FLCU01,2000-01-01,9999-12-31
0000003961,FLCU01,2000-01-01,9999-12-31
0000003962,FLCU01,2000-01-01,9999-12-31
0000003963,FLCU01,2000-01-01,9999-12-31
0000003964,FLCU01,2000-01-01,9999-12-31
0000003965,FLCU01,2000-01-01,9999-12-31
0000003966,FLCU01,2000-01-01,9999-12-31
0000003967,FLCU01,2000-01-01,9999-12-31
0000003968,FLCU01,2000-01-01,9999-12-31
0000003970,FLCU01,2000-01-01,9999-12-31
0000003971,FLCU01,2000-01-01,9999-12-31
0000003972,FLCU01,2000-01-01,9999-12-31
0000003973,FLCU01,2000-01-01,9999-12-31
0000003974,FLCU01,2000-01-01,9999-12-31
0000003975,FLCU01,2000-01-01,9999-12-31
0000003976,FLCU01,2000-01-01,9999-12-31
0000003977,FLCU01,2000-01-01,9999-12-31
0000003978,FLCU01,2000-01-01,9999-12-31
0000003979,FLCU01,2000-01-01,9999-12-31
0000003980,FLCU01,2000-01-01,9999-12-31
0000003981,FLCU01,2000-01-01,9999-12-31
0000003982,FLCU01,2000-01-01,9999-12-31
0000003983,FLCU01,2000-01-01,9999-12-31
0000003984,FLCU01,2000-01-01,9999-12-31
0000003985,FLCU01,2000-01-01,9999-12-31
0000003986,FLCU01,2000-01-01,9999-12-31
0000003987,FLCU01,2000-01-01,9999-12-31
0000003988,FLCU01,2000-01-01,9999-12-31
0000003989,FLCU01,2000-01-01,9999-12-31
0000003990,FLCU01,2000-01-01,9999-12-31
0000003991,FLCU01,2000-01-01,9999-12-31
0000003992,FLCU01,2000-01-01,9999-12-31
0000003993,FLCU01,2000-01-01,9999-12-31
0000003994,FLCU01,2000-01-01,9999-12-31
0000003995,FLCU01,2000-01-01,9999-12-31
0000003996,FLCU01,2000-01-01,9999-12-31
0000003997,FLCU01,2000-01-01,9999-12-31
0000003998,FLCU01,2000-01-01,9999-12-31
0000003999,FLCU01,2000-01-01,9999-12-31
0000004000,FLCU01,2000-01-01,9999-12-31
0000004001,FLCU01,2000-01-01,9999-12-31
0000004002,FLCU01,2000-01-01,9999-12-31
0000004003,FLCU01,2000-01-01,9999-12-31
0000004004,FLCU01,2000-01-01,9999-12-31
0000004005,FLCU01,2000-01-01,9999-12-31
0000004006,FLCU01,2000-01-01,9999-12-31
0000004007,FLCU01,2000-01-01,9999-12-31
0000004008,FLCU01,2000-01-01,9999-12-31
0000004009,FLCU01,2000-01-01,9999-12-31
0000004010,FLCU01,2000-01-01,9999-12-31
0000004011,FLCU01,2000-01-01,9999-12-31
0000004012,FLCU01,2000-01-01,9999-12-31
0000004013,FLCU01,2000-01-01,9999-12-31
0000004014,FLCU01,2000-01-01,9999-12-31
0000004015,FLCU01,2000-01-01,9999-12-31
0000004016,FLCU01,2000-01-01,9999-12-31
0000004017,FLCU01,2000-01-01,9999-12-31
0000004018,FLCU01,2000-01-01,9999-12-31
0000004019,FLCU01,2000-01-01,9999-12-31
0000004020,FLCU01,2000-01-01,9999-12-31
0000004021,FLCU01,2000-01-01,9999-12-31
0000004022,FLCU01,2000-01-01,9999-12-31
0000004024,FLCU01,2000-01-01,9999-12-31
0000004025,FLCU01,2000-01-01,9999-12-31
0000004026,FLCU01,2000-01-01,9999-12-31
0000004027,FLCU01,2000-01-01,9999-12-31
0000004028,FLCU01,2000-01-01,9999-12-31
0000004029,FLCU01,2000-01-01,9999-12-31
0000004030,FLCU01,2000-01-01,9999-12-31
0000004031,FLCU01,2000-01-01,9999-12-31
0000004032,FLCU01,2000-01-01,9999-12-31
0000004033,FLCU01,2000-01-01,9999-12-31
0000004034,FLCU01,2000-01-01,9999-12-31
0000004035,FLCU01,2000-01-01,9999-12-31
0000004037,FLCU01,2000-01-01,9999-12-31
0000004038,FLCU01,2000-01-01,9999-12-31
0000004039,FLCU01,2000-01-01,9999-12-31
0000004040,FLCU01,2000-01-01,9999-12-31
0000004041,FLCU01,2000-01-01,9999-12-31
0000004042,FLCU01,2000-01-01,9999-12-31
0000004043,FLCU01,2000-01-01,9999-12-31
0000004044,FLCU01,2000-01-01,9999-12-31
0000004045,FLCU01,2000-01-01,9999-12-31
0000004046,FLCU01,2000-01-01,9999-12-31
0000004047,FLCU01,2000-01-01,9999-12-31
0000004048,FLCU01,2000-01-01,9999-12-31
0000004049,FLCU01,2000-01-01,9999-12-31
0000004050,FLCU01,2000-01-01,9999-12-31
0000004051,FLCU01,2000-01-01,9999-12-31
0000004052,FLCU01,2000-01-01,9999-12-31
0000004053,FLCU01,2000-01-01,9999-12-31
0000004054,FLCU01,2000-01-01,9999-12-31
0000004055,FLCU01,2000-01-01,9999-12-31
0000004056,FLCU01,2000-01-01,9999-12-31
0000004057,FLCU01,2000-01-01,9999-12-31
0000004058,FLCU01,2000-01-01,9999-12-31
0000004059,FLCU01,2000-01-01,9999-12-31
0000004060,FLCU01,2000-01-01,9999-12-31
0000004061,FLCU01,2000-01-01,9999-12-31
0000004062,FLCU01,2000-01-01,9999-12-31
0000004063,FLCU01,2000-01-01,9999-12-31
0000004064,FLCU01,2000-01-01,9999-12-31
0000004065,FLCU01,2000-01-01,9999-12-31
0000004066,FLCU01,2000-01-01,9999-12-31
0000004067,FLCU01,2000-01-01,9999-12-31
0000004068,FLCU01,2000-01-01,9999-12-31
0000004069,FLCU01,2000-01-01,9999-12-31
0000004070,FLCU01,2000-01-01,9999-12-31
0000004071,FLCU01,2000-01-01,9999-12-31
0000004072,FLCU01,2000-01-01,9999-12-31
0000004073,FLCU01,2000-01-01,9999-12-31
0000004074,FLCU01,2000-01-01,9999-12-31
0000004075,FLCU01,2000-01-01,9999-12-31
0000004076,FLCU01,2000-01-01,9999-12-31
0000004077,FLCU01,2000-01-01,9999-12-31
0000004078,FLCU01,2000-01-01,9999-12-31
0000004079,FLCU01,2000-01-01,9999-12-31
0000004080,FLCU01,2000-01-01,9999-12-31
0000004081,FLCU01,2000-01-01,9999-12-31
0000004082,FLCU01,2000-01-01,9999-12-31
0000004083,FLCU01,2000-01-01,9999-12-31
0000004084,FLCU01,2000-01-01,9999-12-31
0000004085,FLCU01,2000-01-01,9999-12-31
0000004086,FLCU01,2000-01-01,9999-12-31
0000004087,FLCU01,2000-01-01,9999-12-31
0000004088,FLCU01,2000-01-01,9999-12-31
0000004089,FLCU01,2000-01-01,9999-12-31
0000004090,FLCU01,2000-01-01,9999-12-31
0000004091,FLCU01,2000-01-01,9999-12-31
0000004093,FLCU01,2000-01-01,9999-12-31
0000004094,FLCU01,2000-01-01,9999-12-31
0000004095,FLCU01,2000-01-01,9999-12-31
0000004096,FLCU01,2000-01-01,9999-12-31
0000004097,FLCU01,2000-01-01,9999-12-31
0000004098,FLCU01,2000-01-01,9999-12-31
0000004099,FLCU01,2000-01-01,9999-12-31
0000004100,FLCU01,2000-01-01,9999-12-31
0000004101,FLCU01,2000-01-01,9999-12-31
0000004102,FLCU01,2000-01-01,9999-12-31
0000004103,FLCU01,2000-01-01,9999-12-31
0000004104,FLCU01,2000-01-01,9999-12-31
0000004105,FLCU01,2000-01-01,9999-12-31
0000004106,FLCU01,2000-01-01,9999-12-31
0000004109,FLCU01,2000-01-01,9999-12-31
0000004111,FLCU01,2000-01-01,9999-12-31
0000004112,FLCU01,2000-01-01,9999-12-31
0000004113,FLCU01,2000-01-01,9999-12-31
0000004114,FLCU01,2000-01-01,9999-12-31
0000004115,FLCU01,2000-01-01,9999-12-31
0000004116,FLCU01,2000-01-01,9999-12-31
0000004117,FLCU01,2000-01-01,9999-12-31
0000004118,FLCU01,2000-01-01,9999-12-31
0000004119,FLCU01,2000-01-01,9999-12-31
0000004120,FLCU01,2000-01-01,9999-12-31
0000004121,FLCU01,2000-01-01,9999-12-31
0000004122,FLCU01,2000-01-01,9999-12-31
0000004123,FLCU01,2000-01-01,9999-12-31
0000004124,FLCU01,2000-01-01,9999-12-31
0000004125,FLCU01,2000-01-01,9999-12-31
0000004126,FLCU01,2000-01-01,9999-12-31
0000004127,FLCU01,2000-01-01,9999-12-31
0000004128,FLCU01,2000-01-01,9999-12-31
0000004129,FLCU01,2000-01-01,9999-12-31
0000004130,FLCU01,2000-01-01,9999-12-31
0000004131,FLCU01,2000-01-01,9999-12-31
0000004132,FLCU01,2000-01-01,9999-12-31
0000004133,FLCU01,2000-01-01,9999-12-31
0000004134,FLCU01,2000-01-01,9999-12-31
0000004135,FLCU01,2000-01-01,9999-12-31
0000004136,FLCU01,2000-01-01,9999-12-31
0000004137,FLCU01,2000-01-01,9999-12-31
0000004139,FLCU01,2000-01-01,9999-12-31
0000004140,FLCU01,2000-01-01,9999-12-31
0000004141,FLCU01,2000-01-01,9999-12-31
0000004142,FLCU01,2000-01-01,9999-12-31
0000004143,FLCU01,2000-01-01,9999-12-31
0000004144,FLCU01,2000-01-01,9999-12-31
0000004145,FLCU01,2000-01-01,9999-12-31
0000004146,FLCU01,2000-01-01,9999-12-31
0000004147,FLCU01,2000-01-01,9999-12-31
0000004148,FLCU01,2000-01-01,9999-12-31
0000004149,FLCU01,2000-01-01,9999-12-31
0000004150,FLCU01,2000-01-01,9999-12-31
0000004151,FLCU01,2000-01-01,9999-12-31
0000004152,FLCU01,2000-01-01,9999-12-31
0000004153,FLCU01,2000-01-01,9999-12-31
0000004154,FLCU01,2000-01-01,9999-12-31
0000004155,FLCU01,2000-01-01,9999-12-31
0000004156,FLCU01,2000-01-01,9999-12-31
0000004157,FLCU01,2000-01-01,9999-12-31
0000004158,FLCU01,2000-01-01,9999-12-31
0000004159,FLCU01,2000-01-01,9999-12-31
0000004160,FLCU01,2000-01-01,9999-12-31
0000004161,FLCU01,2000-01-01,9999-12-31
0000004162,FLCU01,2000-01-01,9999-12-31
0000004164,FLCU01,2000-01-01,9999-12-31
0000004165,FLCU01,2000-01-01,9999-12-31
0000004166,FLCU01,2000-01-01,9999-12-31
0000004167,FLCU01,2000-01-01,9999-12-31
0000004168,FLCU01,2000-01-01,9999-12-31
0000004169,FLCU01,2000-01-01,9999-12-31
0000004170,FLCU01,2000-01-01,9999-12-31
0000004171,FLCU01,2000-01-01,9999-12-31
0000004172,FLCU01,2000-01-01,9999-12-31
0000004173,FLCU01,2000-01-01,9999-12-31
0000004174,FLCU01,2000-01-01,9999-12-31
0000004175,FLCU01,2000-01-01,9999-12-31
0000004176,FLCU01,2000-01-01,9999-12-31
0000004177,FLCU01,2000-01-01,9999-12-31
0000004178,FLCU01,2000-01-01,9999-12-31
0000004179,FLCU01,2000-01-01,9999-12-31
0000004180,FLCU01,2000-01-01,9999-12-31
0000004181,FLCU01,2000-01-01,9999-12-31
0000004182,FLCU01,2000-01-01,9999-12-31
0000004183,FLCU01,2000-01-01,9999-12-31
0000004184,FLCU01,2000-01-01,9999-12-31
0000004185,FLCU01,2000-01-01,9999-12-31
0000004186,FLCU01,2000-01-01,9999-12-31
0000004187,FLCU01,2000-01-01,9999-12-31
0000004188,FLCU01,2000-01-01,9999-12-31
0000004189,FLCU01,2000-01-01,9999-12-31
0000004190,FLCU01,2000-01-01,9999-12-31
0000004191,FLCU01,2000-01-01,9999-12-31
0000004192,FLCU01,2000-01-01,9999-12-31
0000004193,FLCU01,2000-01-01,9999-12-31
0000004194,FLCU01,2000-01-01,9999-12-31
0000004195,FLCU01,2000-01-01,9999-12-31
0000004196,FLCU01,2000-01-01,9999-12-31
0000004197,FLCU01,2000-01-01,9999-12-31
0000004198,FLCU01,2000-01-01,9999-12-31
0000004199,FLCU01,2000-01-01,9999-12-31
0000004200,FLCU01,2000-01-01,9999-12-31
0000004201,FLCU01,2000-01-01,9999-12-31
0000004202,FLCU01,2000-01-01,9999-12-31
0000004203,FLCU01,2000-01-01,9999-12-31
0000004204,FLCU01,2000-01-01,9999-12-31
0000004205,FLCU01,2000-01-01,9999-12-31
0000004206,FLCU01,2000-01-01,9999-12-31
0000004207,FLCU01,2000-01-01,9999-12-31
0000004208,FLCU01,2000-01-01,9999-12-31
0000004209,FLCU01,2000-01-01,9999-12-31
0000004210,FLCU01,2000-01-01,9999-12-31
0000004211,FLCU01,2000-01-01,9999-12-31
0000004212,FLCU01,2000-01-01,9999-12-31
0000004213,FLCU01,2000-01-01,9999-12-31
0000004214,FLCU01,2000-01-01,9999-12-31
0000004215,FLCU01,2000-01-01,9999-12-31
0000004216,FLCU01,2000-01-01,9999-12-31
0000004217,FLCU01,2000-01-01,9999-12-31
0000004218,FLCU01,2000-01-01,9999-12-31
0000004219,FLCU01,2000-01-01,9999-12-31
0000004220,FLCU01,2000-01-01,9999-12-31
0000004221,FLCU01,2000-01-01,9999-12-31
0000004222,FLCU01,2000-01-01,9999-12-31
0000004223,FLCU01,2000-01-01,9999-12-31
0000004224,FLCU01,2000-01-01,9999-12-31
0000004225,FLCU01,2000-01-01,9999-12-31
0000004226,FLCU01,2000-01-01,9999-12-31
0000004227,FLCU01,2000-01-01,9999-12-31
0000004228,FLCU01,2000-01-01,9999-12-31
0000004229,FLCU01,2000-01-01,9999-12-31
0000004230,FLCU01,2000-01-01,9999-12-31
0000004231,FLCU01,2000-01-01,9999-12-31
0000004232,FLCU01,2000-01-01,9999-12-31
0000004233,FLCU01,2000-01-01,9999-12-31
0000004234,FLCU01,2000-01-01,9999-12-31
0000004235,FLCU01,2000-01-01,9999-12-31
0000004236,FLCU01,2000-01-01,9999-12-31
0000004237,FLCU01,2000-01-01,9999-12-31
0000004238,FLCU01,2000-01-01,9999-12-31
0000004240,FLCU01,2000-01-01,9999-12-31
0000004241,FLCU01,2000-01-01,9999-12-31
0000004242,FLCU01,2000-01-01,9999-12-31
0000004243,FLCU01,2000-01-01,9999-12-31
0000004244,FLCU01,2000-01-01,9999-12-31
0000004245,FLCU01,2000-01-01,9999-12-31
0000004246,FLCU01,2000-01-01,9999-12-31
0000004247,FLCU01,2000-01-01,9999-12-31
0000004249,FLCU01,2000-01-01,9999-12-31
0000004250,FLCU01,2000-01-01,9999-12-31
0000004251,FLCU01,2000-01-01,9999-12-31
0000004252,FLCU01,2000-01-01,9999-12-31
0000004253,FLCU01,2000-01-01,9999-12-31
0000004254,FLCU01,2000-01-01,9999-12-31
0000004255,FLCU01,2000-01-01,9999-12-31
0000004256,FLCU01,2000-01-01,9999-12-31
0000004257,FLCU01,2000-01-01,9999-12-31
0000004258,FLCU01,2000-01-01,9999-12-31
0000004259,FLCU01,2000-01-01,9999-12-31
0000004260,FLCU01,2000-01-01,9999-12-31
0000004261,FLCU01,2000-01-01,9999-12-31
0000004262,FLCU01,2000-01-01,9999-12-31
0000004263,FLCU01,2000-01-01,9999-12-31
0000004264,FLCU01,2000-01-01,9999-12-31
0000004265,FLCU01,2000-01-01,9999-12-31
0000004266,FLCU01,2000-01-01,9999-12-31
0000004267,FLCU01,2000-01-01,9999-12-31
0000004268,FLCU01,2000-01-01,9999-12-31
0000004269,FLCU01,2000-01-01,9999-12-31
0000004270,FLCU01,2000-01-01,9999-12-31
0000004271,FLCU01,2000-01-01,9999-12-31
0000004272,FLCU01,2000-01-01,9999-12-31
0000004273,FLCU01,2000-01-01,9999-12-31
0000004274,FLCU01,2000-01-01,9999-12-31
0000004275,FLCU01,2000-01-01,9999-12-31
0000004276,FLCU01,2000-01-01,9999-12-31
0000004277,FLCU01,2000-01-01,9999-12-31
0000004278,FLCU01,2000-01-01,9999-12-31
0000004279,FLCU01,2000-01-01,9999-12-31
0000004280,FLCU01,2000-01-01,9999-12-31
0000004281,FLCU01,2000-01-01,9999-12-31
0000004282,FLCU01,2000-01-01,9999-12-31
0000004284,FLCU01,2000-01-01,9999-12-31
0000004285,FLCU01,2000-01-01,9999-12-31
0000004286,FLCU01,2000-01-01,9999-12-31
0000004287,FLCU01,2000-01-01,9999-12-31
0000004288,FLCU01,2000-01-01,9999-12-31
0000004289,FLCU01,2000-01-01,9999-12-31
0000004290,FLCU01,2000-01-01,9999-12-31
0000004291,FLCU01,2000-01-01,9999-12-31
0000004292,FLCU01,2000-01-01,9999-12-31
0000004293,FLCU01,2000-01-01,9999-12-31
0000004294,FLCU01,2000-01-01,9999-12-31
0000004295,FLCU01,2000-01-01,9999-12-31
0000004296,FLCU01,2000-01-01,9999-12-31
0000004297,FLCU01,2000-01-01,9999-12-31
0000004298,FLCU01,2000-01-01,9999-12-31
0000004299,FLCU01,2000-01-01,9999-12-31
0000004300,FLCU01,2000-01-01,9999-12-31
0000004301,FLCU01,2000-01-01,9999-12-31
0000004302,FLCU01,2000-01-01,9999-12-31
0000004303,FLCU01,2000-01-01,9999-12-31
0000004304,FLCU01,2000-01-01,9999-12-31
0000004305,FLCU01,2000-01-01,9999-12-31
0000004306,FLCU01,2000-01-01,9999-12-31
0000004307,FLCU01,2000-01-01,9999-12-31
0000004308,FLCU01,2000-01-01,9999-12-31
0000004309,FLCU01,2000-01-01,9999-12-31
0000004310,FLCU01,2000-01-01,9999-12-31
0000004311,FLCU01,2000-01-01,9999-12-31
0000004312,FLCU01,2000-01-01,9999-12-31
0000004313,FLCU01,2000-01-01,9999-12-31
0000004314,FLCU01,2000-01-01,9999-12-31
0000004315,FLCU01,2000-01-01,9999-12-31
0000004317,FLCU01,2000-01-01,9999-12-31
0000004318,FLCU01,2000-01-01,9999-12-31
0000004319,FLCU01,2000-01-01,9999-12-31
0000004320,FLCU01,2000-01-01,9999-12-31
0000004321,FLCU01,2000-01-01,9999-12-31
0000004322,FLCU01,2000-01-01,9999-12-31
0000004323,FLCU01,2000-01-01,9999-12-31
0000004324,FLCU01,2000-01-01,9999-12-31
0000004325,FLCU01,2000-01-01,9999-12-31
0000004327,FLCU01,2000-01-01,9999-12-31
0000004328,FLCU01,2000-01-01,9999-12-31
0000004329,FLCU01,2000-01-01,9999-12-31
0000004330,FLCU01,2000-01-01,9999-12-31
0000004331,FLCU01,2000-01-01,9999-12-31
0000004332,FLCU01,2000-01-01,9999-12-31
0000004333,FLCU01,2000-01-01,9999-12-31
0000004334,FLCU01,2000-01-01,9999-12-31
0000004335,FLCU01,2000-01-01,9999-12-31
0000004337,FLCU01,2000-01-01,9999-12-31
0000004338,FLCU01,2000-01-01,9999-12-31
0000004339,FLCU01,2000-01-01,9999-12-31
0000004340,FLCU01,2000-01-01,9999-12-31
0000004341,FLCU01,2000-01-01,9999-12-31
0000004342,FLCU01,2000-01-01,9999-12-31
0000004343,FLCU01,2000-01-01,9999-12-31
0000004344,FLCU01,2000-01-01,9999-12-31
0000004345,FLCU01,2000-01-01,9999-12-31
0000004346,FLCU01,2000-01-01,9999-12-31
0000004347,FLCU01,2000-01-01,9999-12-31
0000004348,FLCU01,2000-01-01,9999-12-31
0000004349,FLCU01,2000-01-01,9999-12-31
0000004350,FLCU01,2000-01-01,9999-12-31
0000004351,FLCU01,2000-01-01,9999-12-31
0000004352,FLCU01,2000-01-01,9999-12-31
0000004353,FLCU01,2000-01-01,9999-12-31
0000004354,FLCU01,2000-01-01,9999-12-31
0000004355,FLCU01,2000-01-01,9999-12-31
0000004356,FLCU01,2000-01-01,9999-12-31
0000004358,FLCU01,2000-01-01,9999-12-31
0000004359,FLCU01,2000-01-01,9999-12-31
0000004360,FLCU01,2000-01-01,9999-12-31
0000004361,FLCU01,2000-01-01,9999-12-31
0000004362,FLCU01,2000-01-01,9999-12-31
0000004363,FLCU01,2000-01-01,9999-12-31
0000004364,FLCU01,2000-01-01,9999-12-31
0000004365,FLCU01,2000-01-01,9999-12-31
0000004366,FLCU01,2000-01-01,9999-12-31
0000004367,FLCU01,2000-01-01,9999-12-31
0000004368,FLCU01,2000-01-01,9999-12-31
0000004369,FLCU01,2000-01-01,9999-12-31
0000004370,FLCU01,2000-01-01,9999-12-31
0000004371,FLCU01,2000-01-01,9999-12-31
0000004372,FLCU01,2000-01-01,9999-12-31
0000004373,FLCU01,2000-01-01,9999-12-31
0000004374,FLCU01,2000-01-01,9999-12-31
0000004375,FLCU01,2000-01-01,9999-12-31
0000004376,FLCU01,2000-01-01,9999-12-31
0000004378,FLCU01,2000-01-01,9999-12-31
0000004379,FLCU01,2000-01-01,9999-12-31
0000004380,FLCU01,2000-01-01,9999-12-31
0000004381,FLCU01,2000-01-01,9999-12-31
0000004382,FLCU01,2000-01-01,9999-12-31
0000004383,FLCU01,2000-01-01,9999-12-31
0000004384,FLCU01,2000-01-01,9999-12-31
0000004385,FLCU01,2000-01-01,9999-12-31
0000004386,FLCU01,2000-01-01,9999-12-31
0000004387,FLCU01,2000-01-01,9999-12-31
0000004388,FLCU01,2000-01-01,9999-12-31
0000004389,FLCU01,2000-01-01,9999-12-31
0000004390,FLCU01,2000-01-01,9999-12-31
0000004392,FLCU01,2000-01-01,9999-12-31
0000004393,FLCU01,2000-01-01,9999-12-31
0000004395,FLCU01,2000-01-01,9999-12-31
0000004396,FLCU01,2000-01-01,9999-12-31
0000004397,FLCU01,2000-01-01,9999-12-31
0000004398,FLCU01,2000-01-01,9999-12-31
0000004399,FLCU01,2000-01-01,9999-12-31
0000004400,FLCU01,2000-01-01,9999-12-31
0000004401,FLCU01,2000-01-01,9999-12-31
0000004402,FLCU01,2000-01-01,9999-12-31
0000004403,FLCU01,2000-01-01,9999-12-31
0000004404,FLCU01,2000-01-01,9999-12-31
0000004405,FLCU01,2000-01-01,9999-12-31
0000004406,FLCU01,2000-01-01,9999-12-31
0000004407,FLCU01,2000-01-01,9999-12-31
0000004408,FLCU01,2000-01-01,9999-12-31
0000004409,FLCU01,2000-01-01,9999-12-31
0000004410,FLCU01,2000-01-01,9999-12-31
0000004411,FLCU01,2000-01-01,9999-12-31
0000004412,FLCU01,2000-01-01,9999-12-31
0000004413,FLCU01,2000-01-01,9999-12-31
0000004414,FLCU01,2000-01-01,9999-12-31
0000004415,FLCU01,2000-01-01,9999-12-31
0000004416,FLCU01,2000-01-01,9999-12-31
0000004417,FLCU01,2000-01-01,9999-12-31
0000004418,FLCU01,2000-01-01,9999-12-31
0000004419,FLCU01,2000-01-01,9999-12-31
0000004420,FLCU01,2000-01-01,9999-12-31
0000004421,FLCU01,2000-01-01,9999-12-31
0000004422,FLCU01,2000-01-01,9999-12-31
0000004423,FLCU01,2000-01-01,9999-12-31
0000004424,FLCU01,2000-01-01,9999-12-31
0000004425,FLCU01,2000-01-01,9999-12-31
0000004426,FLCU01,2000-01-01,9999-12-31
0000004427,FLCU01,2000-01-01,9999-12-31
0000004428,FLCU01,2000-01-01,9999-12-31
0000004429,FLCU01,2000-01-01,9999-12-31
0000004430,FLCU01,2000-01-01,9999-12-31
0000004431,FLCU01,2000-01-01,9999-12-31
0000004433,FLCU01,2000-01-01,9999-12-31
0000004435,FLCU01,2000-01-01,9999-12-31
0000004436,FLCU01,2000-01-01,9999-12-31
0000004437,FLCU01,2000-01-01,9999-12-31
0000004438,FLCU01,2000-01-01,9999-12-31
0000004439,FLCU01,2000-01-01,9999-12-31
0000004440,FLCU01,2000-01-01,9999-12-31
0000004441,FLCU01,2000-01-01,9999-12-31
0000004442,FLCU01,2000-01-01,9999-12-31
0000004443,FLCU01,2000-01-01,9999-12-31
0000004444,FLCU01,2000-01-01,9999-12-31
0000004445,FLCU01,2000-01-01,9999-12-31
0000004446,FLCU01,2000-01-01,9999-12-31
0000004447,FLCU01,2000-01-01,9999-12-31
0000004448,FLCU01,2000-01-01,9999-12-31
0000004449,FLCU01,2000-01-01,9999-12-31
0000004450,FLCU01,2000-01-01,9999-12-31
0000004451,FLCU01,2000-01-01,9999-12-31
0000004452,FLCU01,2000-01-01,9999-12-31
0000004453,FLCU01,2000-01-01,9999-12-31
0000004454,FLCU01,2000-01-01,9999-12-31
0000004455,FLCU01,2000-01-01,9999-12-31
0000004456,FLCU01,2000-01-01,9999-12-31
0000004457,FLCU01,2000-01-01,9999-12-31
0000004458,FLCU01,2000-01-01,9999-12-31
0000004459,FLCU01,2000-01-01,9999-12-31
0000004460,FLCU01,2000-01-01,9999-12-31
0000004461,FLCU01,2000-01-01,9999-12-31
0000004462,FLCU01,2000-01-01,9999-12-31
0000004463,FLCU01,2000-01-01,9999-12-31
0000004464,FLCU01,2000-01-01,9999-12-31
0000004465,FLCU01,2000-01-01,9999-12-31
0000004466,FLCU01,2000-01-01,9999-12-31
0000004467,FLCU01,2000-01-01,9999-12-31
0000004468,FLCU01,2000-01-01,9999-12-31
0000004469,FLCU01,2000-01-01,9999-12-31
0000004470,FLCU01,2000-01-01,9999-12-31
0000004472,FLCU01,2000-01-01,9999-12-31
0000004473,FLCU01,2000-01-01,9999-12-31
0000004474,FLCU01,2000-01-01,9999-12-31
0000004475,FLCU01,2000-01-01,9999-12-31
0000004476,FLCU01,2000-01-01,9999-12-31
0000004477,FLCU01,2000-01-01,9999-12-31
0000004478,FLCU01,2000-01-01,9999-12-31
0000004479,FLCU01,2000-01-01,9999-12-31
0000004480,FLCU01,2000-01-01,9999-12-31
0000004482,FLCU01,2000-01-01,9999-12-31
0000004483,FLCU01,2000-01-01,9999-12-31
0000004484,FLCU01,2000-01-01,9999-12-31
0000004485,FLCU01,2000-01-01,9999-12-31
0000004486,FLCU01,2000-01-01,9999-12-31
0000004487,FLCU01,2000-01-01,9999-12-31
0000004489,FLCU01,2000-01-01,9999-12-31
0000004490,FLCU01,2000-01-01,9999-12-31
0000004491,FLCU01,2000-01-01,9999-12-31
0000004492,FLCU01,2000-01-01,9999-12-31
0000004493,FLCU01,2000-01-01,9999-12-31
0000004494,FLCU01,2000-01-01,9999-12-31
0000004495,FLCU01,2000-01-01,9999-12-31
0000004496,FLCU01,2000-01-01,9999-12-31
0000004497,FLCU01,2000-01-01,9999-12-31
0000004498,FLCU01,2000-01-01,9999-12-31
0000004499,FLCU01,2000-01-01,9999-12-31
0000004500,FLCU01,2000-01-01,9999-12-31
0000004501,FLCU01,2000-01-01,9999-12-31
0000004502,FLCU01,2000-01-01,9999-12-31
0000004503,FLCU01,2000-01-01,9999-12-31
0000004504,FLCU01,2000-01-01,9999-12-31
0000004505,FLCU01,2000-01-01,9999-12-31
0000004506,FLCU01,2000-01-01,9999-12-31
0000004507,FLCU01,2000-01-01,9999-12-31
0000004508,FLCU01,2000-01-01,9999-12-31
0000004509,FLCU01,2000-01-01,9999-12-31
0000004510,FLCU01,2000-01-01,9999-12-31
0000004511,FLCU01,2000-01-01,9999-12-31
0000004512,FLCU01,2000-01-01,9999-12-31
0000004513,FLCU01,2000-01-01,9999-12-31
0000004514,FLCU01,2000-01-01,9999-12-31
0000004515,FLCU01,2000-01-01,9999-12-31
0000004516,FLCU01,2000-01-01,9999-12-31
0000004517,FLCU01,2000-01-01,9999-12-31
0000004518,FLCU01,2000-01-01,9999-12-31
0000004519,FLCU01,2000-01-01,9999-12-31
0000004520,FLCU01,2000-01-01,9999-12-31
0000004521,FLCU01,2000-01-01,9999-12-31
0000004522,FLCU01,2000-01-01,9999-12-31
0000004523,FLCU01,2000-01-01,9999-12-31
0000004524,FLCU01,2000-01-01,9999-12-31
