PO_NUMBER,ITEM_NUMBER,PRODUCT,PLANT,QUANTITY,UNIT,NET_PRICE,CURRENCY,DELIVERY_DATE
0200001035,00040,P000000027,P005,9,EA,6543.7,USD,
0200001035,00050,P000000034,P006,7,EA,375.0,USD,
0200001035,00060,P000000018,P007,10,EA,2121.69,USD,
0200001036,00010,P000000033,P002,7,EA,50.0,USD,
0200001037,00010,P000000025,P004,7,EA,7633.45,USD,
0200001037,00020,P000000014,P002,3,EA,9050.46,USD,
0200001040,00010,P000000020,P002,7,EA,5573.11,USD,
0200001040,00020,P000000011,P009,3,EA,4884.49,USD,
0200001040,00030,P000000021,P005,6,EA,8380.55,USD,
0200001040,00040,P000000009,P008,2,EA,9130.8,USD,
0200001040,00050,P000000003,P004,7,EA,8440.8,USD,
0200001040,00060,P000000016,P010,9,EA,6883.8,USD,
0200001042,00010,P000000019,P003,5,EA,1469.79,USD,
0200001042,00020,P000000004,P003,7,EA,143.0,USD,
0200001042,00030,P000000013,P010,5,EA,1430.24,USD,
0200001044,00010,P000000007,P006,3,EA,5540.17,USD,
0200001044,00020,P000000028,P007,1,EA,3116.75,USD,
0200001044,00030,P000000013,P009,5,EA,4892.95,USD,
0200001045,00010,P000000008,P007,7,EA,201.82,USD,
0200001045,00020,P000000015,P007,7,EA,8041.0,USD,
0200001045,00030,P000000015,P005,4,EA,576.6,USD,
0200001046,00010,P000000018,P003,5,EA,2910.13,USD,
0200001046,00020,P000000014,P005,3,EA,728.26,USD,
0200001046,00030,P000000023,P005,5,EA,5530.99,USD,
0200001046,00040,P000000007,P003,10,EA,7240.65,USD,
0200001046,00050,P000000008,P006,1,EA,6893.42,USD,
0200001046,00060,P000000009,P005,8,EA,4724.99,USD,
0200001047,00010,P000000016,P003,7,EA,9257.25,USD,
0200001047,00020,P000000029,P003,10,EA,5329.47,USD,
0200001047,00030,P000000008,P008,9,EA,8755.17,USD,
0200001047,00040,P000000007,P004,1,EA,1434.86,USD,
0200001048,00010,P000000019,P002,6,EA,4660.79,USD,
0200001050,00010,P000000019,P001,4,EA,9130.42,USD,
0200001050,00020,P000000026,P005,2,EA,6542.35,USD,
0200001050,00030,P000000021,P009,3,EA,8035.22,USD,
0200001050,00040,P000000019,P009,1,EA,7412.33,USD,
0200001050,00050,P000000007,P006,7,EA,352.95,USD,
0200001050,00060,P000000032,P006,5,EA,2202.35,USD,
0200001051,00010,P000000006,P004,9,EA,2890.02,USD,
0200001051,00020,P000000021,P006,5,EA,2286.29,USD,
0200001051,00030,P000000003,P007,7,EA,5962.22,USD,
0200001052,00010,P000000030,P004,10,EA,420.0,USD,
0200001052,00020,P000000021,P009,1,EA,1102.88,USD,
0200001052,00040,P000000002,P009,7,EA,3496.97,USD,
0200001052,00050,P000000020,P002,1,EA,7420.19,USD,
0200001053,00010,P000000001,P006,5,EA,157.71,USD,
0200001054,00010,P000000032,P001,1,EA,4645.76,USD,
0200001057,00010,P000000024,P005,5,EA,1453.8,USD,
0200001057,00020,P000000026,P003,5,EA,9793.32,USD,
0200001057,00030,P000000001,P005,7,EA,6271.68,USD,
0200001057,00040,P000000025,P005,2,EA,8310.52,USD,
0200001057,00050,P000000013,P004,2,EA,6563.0,USD,
0200001059,00010,P000000013,P007,6,EA,4395.57,USD,
0200001059,00020,P000000023,P004,8,EA,6576.32,USD,
0200001059,00030,P000000024,P002,7,EA,5550.41,USD,
0200001059,00040,P000000003,P001,7,EA,1065.74,USD,
0200001059,00050,P000000023,P003,6,EA,4827.18,USD,
0200001059,00060,P000000034,P010,1,EA,2625.0,USD,
0200001060,00010,P000000020,P003,2,EA,3987.93,USD,
0200001061,00010,P000000031,P008,1,EA,7807.48,USD,
0200001061,00030,P000000023,P008,6,EA,7378.74,USD,
0200001061,00040,P000000012,P006,10,EA,6917.07,USD,
0200001062,00010,P000000027,P009,8,EA,9529.87,USD,
0200001062,00020,P000000018,P010,3,EA,1257.66,USD,
0200001063,00010,P000000007,P005,5,EA,6969.43,USD,
0200001064,00010,P000000021,P005,2,EA,5933.17,USD,
0200001064,00020,P000000023,P004,4,EA,1396.48,USD,
0200001064,00030,P000000006,P003,3,EA,5675.85,USD,
0200001065,00010,P000000007,P002,7,EA,6792.16,USD,
0200001065,00020,P000000029,P002,7,EA,1001.06,USD,
0200001065,00030,P000000030,P005,8,EA,525.0,USD,
0200001065,00040,P000000013,P001,7,EA,7880.51,USD,
0200001067,00010,P000000002,P002,3,EA,1182.88,USD,
0200001067,00020,P000000009,P009,8,EA,3211.37,USD,
0200001067,00030,P000000014,P007,8,EA,5344.73,USD,
0200001068,00010,P000000031,P008,6,EA,3891.3,USD,
0200001068,00020,P000000018,P002,8,EA,9956.82,USD,
0200001068,00030,P000000023,P002,5,EA,3847.9,USD,
0200001068,00040,P000000009,P009,3,EA,5438.49,USD,
0200001068,00050,P000000030,P003,1,EA,4200.0,USD,
0200001068,00060,P000000029,P006,2,EA,124.4,USD,
0200001069,00010,P000000027,P007,9,EA,9304.51,USD,
0200001069,00020,P000000028,P007,3,EA,4580.23,USD,
0200001069,00030,P000000021,P010,5,EA,7309.21,USD,
0200001070,00010,P000000019,P007,4,EA,37.96,USD,
0200001070,00020,P000000019,P008,1,EA,3325.53,USD,
0200001070,00030,P000000005,P003,6,EA,175.0,USD,
0200001070,00040,P000000022,P001,8,EA,5502.78,USD,
0200001070,00050,P000000025,P005,2,EA,5915.79,USD,
0200001071,00010,P000000015,P003,6,EA,8353.48,USD,
0200001071,00020,P000000019,P007,10,EA,8399.56,USD,
0200001071,00030,P000000003,P004,3,EA,9322.52,USD,
0200001071,00040,P000000004,P009,2,EA,500.5,USD,
0200001071,00050,P000000028,P003,9,EA,4213.15,USD,
0200001074,00010,P000000019,P009,8,EA,4676.14,USD,
0200001074,00020,P000000034,P010,10,EA,262.5,USD,
0200001074,00030,P000000025,P006,7,EA,7791.29,USD,
0200001074,00040,P000000030,P006,7,EA,600.0,USD,
0200001074,00050,P000000015,P007,3,EA,2211.22,USD,
0200001075,00010,P000000016,P007,9,EA,2342.21,USD,
0200001075,00020,P000000033,P005,2,EA,175.0,USD,
0200001078,00010,P000000014,P008,3,EA,4119.86,USD,
0200001080,00010,P000000016,P007,6,EA,8771.35,USD,
0200001080,00020,P000000026,P007,10,EA,7265.49,USD,
0200001081,00010,P000000007,P007,6,EA,6778.11,USD,
0200001083,00010,P000000005,P001,1,EA,1050.0,USD,
0200001083,00020,P000000016,P009,1,EA,2048.05,USD,
0200001083,00030,P000000027,P004,9,EA,6132.87,USD,
0200001083,00040,P000000033,P004,3,EA,116.67,USD,
0200001083,00050,P000000002,P005,3,EA,1158.18,USD,
0200001083,00060,P000000007,P010,7,EA,6849.22,USD,
0200001084,00010,P000000026,P010,1,EA,4177.34,USD,
0200001086,00010,P000000031,P008,7,EA,1823.62,USD,
0200001086,00020,P000000001,P003,1,EA,5876.05,USD,
0200001086,00030,P000000006,P003,3,EA,6571.15,USD,
0200001086,00040,P000000007,P009,10,EA,4563.02,USD,
0200001087,00010,P000000033,P008,9,EA,38.89,USD,
0200001087,00020,P000000019,P007,3,EA,7465.18,USD,
0200001087,00030,P000000034,P007,10,EA,262.5,USD,
0200001087,00040,P000000003,P005,4,EA,9682.66,USD,
0200001087,00050,P000000023,P007,10,EA,1913.18,USD,
0200001088,00010,P000000021,P003,5,EA,6031.42,USD,
0200001088,00020,P000000009,P008,9,EA,1407.53,USD,
0200001088,00030,P000000013,P008,10,EA,387.18,USD,
0200001089,00010,P000000002,P002,8,EA,7488.37,USD,
0200001089,00020,P000000030,P007,6,EA,700.0,USD,
0200001089,00030,P000000032,P004,2,EA,2067.59,USD,
0200001089,00040,P000000026,P010,7,EA,7445.94,USD,
0200001089,00050,P000000010,P003,2,EA,2947.79,USD,
0200001092,00010,P000000001,P008,8,EA,5643.86,USD,
0200001092,00020,P000000027,P008,1,EA,2802.46,USD,
0200001093,00010,P000000027,P006,9,EA,551.32,USD,
0200001093,00020,P000000016,P008,2,EA,3590.62,USD,
0200001094,00010,P000000009,P008,7,EA,1748.01,USD,
0200001094,00020,P000000006,P004,2,EA,6947.11,USD,
0200001094,00030,P000000006,P005,3,EA,9051.8,USD,
0200001094,00040,P000000027,P010,6,EA,1765.81,USD,
0200001097,00010,P000000023,P008,6,EA,4310.53,USD,
0200001097,00020,P000000002,P007,3,EA,2608.33,USD,
0200001097,00030,P000000024,P001,1,EA,4258.74,USD,
0200001097,00040,P000000019,P009,3,EA,4125.94,USD,
0200001098,00010,P000000013,P010,2,EA,1015.12,USD,
0200001099,00010,P000000016,P005,10,EA,7115.98,USD,
0200001099,00020,P000000015,P007,10,EA,1419.31,USD,
0200001099,00030,P000000024,P009,3,EA,6810.14,USD,
0200001100,00010,P000000023,P005,8,EA,4824.87,USD,
0200001100,00020,P000000008,P006,2,EA,9862.35,USD,
0200001100,00030,P000000030,P006,6,EA,700.0,USD,
0200001100,00040,P000000034,P005,7,EA,375.0,USD,
0200001101,00010,P000000014,P008,3,EA,8819.94,USD,
0200001102,00010,P000000015,P001,1,EA,3951.55,USD,
0200001102,00020,P000000030,P006,1,EA,4200.0,USD,
0200001102,00030,P000000013,P001,5,EA,3336.39,USD,
0200001103,00010,P000000026,P004,10,EA,491.38,USD,
0200001103,00020,P000000020,P001,1,EA,4096.04,USD,
0200001103,00030,P000000003,P002,1,EA,745.2,USD,
0200001103,00040,P000000027,P002,2,EA,8861.48,USD,
0200001103,00050,P000000004,P002,2,EA,500.5,USD,
0200001105,00010,P000000028,P007,3,EA,6029.39,USD,
0200001105,00020,P000000013,P007,3,EA,3921.23,USD,
0200001105,00030,P000000021,P001,7,EA,2887.04,USD,
0200001105,00040,P000000023,P001,1,EA,1470.83,USD,
0200001105,00050,P000000028,P005,5,EA,6299.9,USD,
0200001105,00060,P000000013,P004,2,EA,1194.66,USD,
0200001106,00010,P000000001,P007,4,EA,5459.2,USD,
0200001106,00020,P000000005,P002,9,EA,116.67,USD,
0200001106,00030,P000000006,P005,10,EA,3763.81,USD,
0200001106,00040,P000000031,P009,6,EA,352.06,USD,
0200001107,00010,P000000029,P009,6,EA,8990.76,USD,
0200001107,00020,P000000008,P004,3,EA,2216.01,USD,
0200001107,00030,P000000006,P010,3,EA,8185.48,USD,
0200001107,00040,P000000028,P003,2,EA,5349.69,USD,
0200001108,00010,P000000032,P004,1,EA,9768.3,USD,
0200001109,00010,P000000033,P003,1,EA,350.0,USD,
0200001110,00010,P000000013,P004,8,EA,2812.03,USD,
0200001110,00020,P000000031,P006,4,EA,9063.12,USD,
0200001110,00030,P000000030,P007,6,EA,700.0,USD,
0200001110,00040,P000000014,P007,10,EA,4992.33,USD,
0200001112,00010,P000000024,P008,6,EA,9311.24,USD,
0200001112,00020,P000000019,P007,7,EA,6204.65,USD,
0200001112,00030,P000000006,P006,1,EA,5730.94,USD,
0200001112,00040,P000000008,P007,2,EA,3376.98,USD,
0200001113,00020,P000000021,P009,4,EA,6256.13,USD,
0200001114,00010,P000000017,P002,3,EA,4860.39,USD,
0200001114,00020,P000000023,P004,9,EA,7798.03,USD,
0200001114,00030,P000000013,P006,6,EA,6506.69,USD,
0200001116,00010,P000000023,P006,6,EA,7544.8,USD,
0200001116,00020,P000000014,P006,7,EA,9735.33,USD,
0200001116,00030,P000000013,P003,6,EA,4092.75,USD,
0200001119,00010,P000000015,P001,6,EA,3297.84,USD,
0200001119,00020,P000000025,P006,5,EA,1126.7,USD,
0200001119,00030,P000000009,P002,8,EA,8686.25,USD,
0200001119,00040,P000000014,P009,10,EA,4969.91,USD,
0200001119,00050,P000000023,P009,5,EA,9265.93,USD,
0200001119,00060,P000000024,P003,1,EA,6098.44,USD,
0200001120,00020,P000000028,P008,1,EA,3306.98,USD,
0200001120,00030,P000000015,P008,8,EA,570.39,USD,
0200001121,00010,P000000032,P006,2,EA,6752.45,USD,
0200001121,00020,P000000031,P001,3,EA,4165.28,USD,
0200001122,00010,P000000025,P007,10,EA,9335.46,USD,
0200001122,00020,P000000014,P005,3,EA,9656.68,USD,
0200001122,00030,P000000013,P006,6,EA,9806.21,USD,
0200001124,00010,P000000030,P005,2,EA,2100.0,USD,
0200001124,00020,P000000012,P001,3,EA,9991.83,USD,
0200001124,00030,P000000013,P009,5,EA,1245.82,USD,
0200001125,00010,P000000034,P008,3,EA,875.0,USD,
0200001125,00020,P000000031,P006,6,EA,8962.42,USD,
0200001125,00030,P000000005,P003,4,EA,262.5,USD,
0200001125,00040,P000000008,P009,8,EA,4491.96,USD,
0200001125,00050,P000000007,P004,7,EA,5976.41,USD,
0200001127,00010,P000000001,P009,10,EA,4647.27,USD,
0200001128,00010,P000000030,P004,3,EA,1400.0,USD,
0200001128,00020,P000000001,P003,3,EA,1071.13,USD,
0200001128,00030,P000000023,P008,6,EA,5081.23,USD,
0200001128,00040,P000000015,P002,3,EA,5487.94,USD,
0200001128,00050,P000000013,P010,2,EA,5626.24,USD,
0200001128,00060,P000000010,P008,3,EA,5798.58,USD,
0200001130,00010,P000000004,P005,9,EA,111.22,USD,
0200001130,00020,P000000034,P003,9,EA,291.67,USD,
0200001130,00030,P000000005,P008,9,EA,116.67,USD,
0200001130,00040,P000000004,P002,4,EA,250.25,USD,
0200001130,00050,P000000023,P007,9,EA,8107.53,USD,
0200001131,00010,P000000028,P008,2,EA,3574.13,USD,
0200001131,00020,P000000018,P002,7,EA,9693.26,USD,
0200001131,00030,P000000034,P003,2,EA,1312.5,USD,
0200001132,00010,P000000013,P001,5,EA,8389.22,USD,
0200001132,00020,P000000004,P006,4,EA,250.25,USD,
0200001132,00030,P000000023,P007,3,EA,7586.27,USD,
0200001132,00040,P000000021,P002,5,EA,2642.0,USD,
0200001132,00050,P000000016,P010,7,EA,2441.88,USD,
0200001132,00060,P000000027,P004,1,EA,1916.27,USD,
0200001133,00010,P000000028,P003,5,EA,3513.94,USD,
0200001134,00010,P000000005,P005,3,EA,350.0,USD,
0200001134,00020,P000000023,P009,7,EA,8749.4,USD,
0200001134,00030,P000000006,P010,9,EA,3193.21,USD,
0200001134,00040,P000000008,P006,2,EA,8218.21,USD,
0200001135,00010,P000000006,P004,1,EA,7497.94,USD,
0200001136,00010,P000000026,P004,8,EA,9324.66,USD,
0200001136,00020,P000000027,P010,8,EA,5103.9,USD,
0200001136,00030,P000000006,P009,10,EA,977.09,USD,
0200001136,00040,P000000012,P009,8,EA,8130.15,USD,
0200001140,00010,P000000016,P008,10,EA,847.79,USD,
0200001140,00020,P000000023,P001,8,EA,9873.9,USD,
0200001140,00030,P000000005,P005,8,EA,131.25,USD,
0200001140,00040,P000000021,P009,3,EA,9803.99,USD,
0200001140,00050,P000000001,P006,4,EA,597.27,USD,
0200001141,00010,P000000013,P005,1,EA,4199.89,USD,
0200001142,00010,P000000005,P007,8,EA,131.25,USD,
0200001144,00010,P000000009,P007,1,EA,5035.26,USD,
0200001147,00010,P000000008,P005,9,EA,799.95,USD,
0200001150,00010,P000000029,P001,4,EA,257.37,USD,
0200001150,00020,P000000014,P003,5,EA,2548.72,USD,
0200001151,00010,P000000014,P009,7,EA,5550.42,USD,
0200001151,00020,P000000019,P006,2,EA,2478.58,USD,
0200001151,00030,P000000017,P002,6,EA,3215.19,USD,
0200001152,00010,P000000023,P009,2,EA,3894.55,USD,
0200001152,00020,P000000031,P004,1,EA,5381.02,USD,
0200001152,00030,P000000006,P006,5,EA,4193.45,USD,
0200001152,00040,P000000032,P010,1,EA,3637.61,USD,
0200001153,00010,P000000014,P008,1,EA,1501.87,USD,
0200001153,00020,P000000018,P010,1,EA,7103.06,USD,
0200001153,00030,P000000023,P002,7,EA,7942.14,USD,
0200001153,00040,P000000030,P005,9,EA,466.67,USD,
0200001153,00050,P000000019,P006,10,EA,2447.68,USD,
0200001153,00060,P000000025,P002,4,EA,4858.79,USD,
0200001154,00010,P000000014,P008,1,EA,7905.63,USD,
0200001154,00020,P000000023,P010,3,EA,5997.92,USD,
0200001155,00010,P000000033,P006,1,EA,350.0,USD,
0200001155,00020,P000000015,P002,10,EA,6419.35,USD,
0200001157,00010,P000000017,P007,7,EA,3608.56,USD,
0200001157,00020,P000000027,P003,3,EA,521.44,USD,
0200001157,00030,P000000030,P001,9,EA,466.67,USD,
0200001157,00040,P000000007,P006,7,EA,1308.36,USD,
0200001160,00010,P000000003,P002,2,EA,1591.82,USD,
0200001160,00020,P000000002,P004,3,EA,6474.53,USD,
0200001161,00010,P000000031,P002,1,EA,8897.2,USD,
0200001161,00020,P000000021,P003,9,EA,6759.26,USD,
0200001161,00030,P000000003,P006,6,EA,7853.14,USD,
0200001161,00040,P000000012,P001,8,EA,8362.08,USD,
0200001161,00050,P000000027,P008,2,EA,8742.49,USD,
0200001163,00010,P000000025,P004,2,EA,4059.12,USD,
0200001163,00020,P000000016,P002,6,EA,3940.81,USD,
0200001163,00030,P000000014,P006,2,EA,141.01,USD,
0200001164,00010,P000000003,P001,8,EA,1423.54,USD,
0200001165,00010,P000000016,P004,2,EA,9138.62,USD,
0200001165,00020,P000000031,P003,9,EA,5401.58,USD,
0200001165,00030,P000000005,P006,3,EA,350.0,USD,
0200001165,00040,P000000004,P004,2,EA,500.5,USD,
0200001165,00050,P000000025,P010,4,EA,1649.59,USD,
0200001166,00010,P000000028,P010,4,EA,5627.99,USD,
0200001166,00020,P000000023,P006,7,EA,3824.67,USD,
0200001166,00030,P000000006,P005,3,EA,7042.13,USD,
0200001166,00040,P000000009,P004,4,EA,3921.23,USD,
0200001169,00010,P000000015,P010,8,EA,9685.39,USD,
0200001169,00020,P000000016,P006,6,EA,327.39,USD,
0200001169,00030,P000000019,P007,3,EA,6186.63,USD,
0200001169,00040,P000000004,P010,5,EA,200.2,USD,
0200001173,00010,P000000003,P008,1,EA,7991.84,USD,
0200001174,00010,P000000029,P003,1,EA,7878.94,USD,
0200001174,00020,P000000001,P009,9,EA,5528.81,USD,
0200001174,00030,P000000025,P008,5,EA,7065.38,USD,
0200001174,00040,P000000025,P006,6,EA,6091.15,USD,
0200001174,00050,P000000010,P006,6,EA,1348.81,USD,
0200001175,00010,P000000009,P010,8,EA,6153.11,USD,
0200001175,00020,P000000031,P004,4,EA,1249.19,USD,
0200001175,00030,P000000005,P004,3,EA,350.0,USD,
0200001175,00040,P000000028,P009,10,EA,7284.94,USD,
0200001175,00050,P000000014,P001,2,EA,1512.03,USD,
0200001177,00010,P000000018,P010,2,EA,5262.84,USD,
0200001177,00020,P000000033,P001,5,EA,70.0,USD,
0200001177,00030,P000000023,P006,5,EA,1423.6,USD,
0200001177,00040,P000000028,P008,10,EA,8477.53,USD,
0200001178,00010,P000000001,P002,10,EA,2088.78,USD,
0200001178,00020,P000000012,P005,5,EA,5736.0,USD,
0200001178,00030,P000000023,P008,7,EA,5377.38,USD,
0200001178,00040,P000000016,P003,10,EA,9222.83,USD,
0200001178,00050,P000000021,P010,3,EA,7305.15,USD,
0200001178,00060,P000000015,P008,8,EA,6613.13,USD,
0200001180,00010,P000000028,P005,2,EA,7389.95,USD,
0200001180,00020,P000000002,P007,7,EA,8011.78,USD,
0200001180,00030,P000000021,P008,8,EA,1672.46,USD,
0200001180,00040,P000000007,P005,6,EA,3337.05,USD,
0200001180,00050,P000000018,P009,7,EA,8101.85,USD,
0200001180,00060,P000000019,P003,8,EA,375.11,USD,
0200001181,00010,P000000027,P003,3,EA,7552.02,USD,
0200001181,00020,P000000024,P010,7,EA,3110.08,USD,
0200001181,00030,P000000005,P008,10,EA,105.0,USD,
0200001182,00010,P000000021,P009,10,EA,3616.34,USD,
0200001182,00020,P000000030,P005,4,EA,1050.0,USD,
0200001182,00030,P000000025,P007,6,EA,2462.12,USD,
0200001182,00040,P000000012,P004,3,EA,9411.48,USD,
0200001182,00050,P000000024,P008,8,EA,8838.05,USD,
0200001183,00010,P000000019,P003,1,EA,1479.02,USD,
0200001183,00020,P000000027,P007,10,EA,2585.87,USD,
0200001185,00010,P000000001,P010,10,EA,9133.8,USD,
0200001185,00020,P000000030,P010,10,EA,420.0,USD,
0200001185,00030,P000000005,P007,10,EA,105.0,USD,
0200001185,00040,P000000012,P009,9,EA,8801.36,USD,
0200001185,00050,P000000026,P007,4,EA,7088.14,USD,
0200001186,00010,P000000007,P010,8,EA,6389.94,USD,
0200001186,00020,P000000008,P009,7,EA,4902.84,USD,
0200001186,00030,P000000013,P002,3,EA,508.01,USD,
0200001189,00010,P000000025,P004,7,EA,8541.17,USD,
0200001189,00020,P000000023,P010,3,EA,5080.01,USD,
0200001189,00030,P000000003,P007,4,EA,8335.75,USD,
0200001190,00010,P000000013,P005,6,EA,7385.73,USD,
0200001190,00020,P000000032,P005,3,EA,5208.35,USD,
0200001190,00030,P000000015,P008,5,EA,889.34,USD,
0200001193,00010,P000000016,P003,5,EA,4611.54,USD,
0200001193,00020,P000000012,P006,1,EA,5021.62,USD,
0200001193,00030,P000000012,P007,3,EA,1186.99,USD,
0200001193,00040,P000000020,P007,5,EA,335.42,USD,
0200001193,00050,P000000028,P003,2,EA,8457.54,USD,
0200001195,00010,P000000005,P002,2,EA,525.0,USD,
0200001195,00020,P000000001,P002,6,EA,1376.53,USD,
0200001196,00010,P000000004,P006,4,EA,250.25,USD,
0200001196,00020,P000000003,P001,3,EA,696.59,USD,
0200001196,00030,P000000023,P008,9,EA,6852.15,USD,
0200001196,00040,P000000002,P001,9,EA,7005.29,USD,
0200001196,00050,P000000003,P009,6,EA,8588.92,USD,
0200001196,00060,P000000028,P003,2,EA,4010.56,USD,
0200001197,00010,P000000033,P005,2,EA,175.0,USD,
0200001197,00020,P000000015,P002,7,EA,8458.03,USD,
0200001198,00010,P000000028,P002,6,EA,2471.54,USD,
0200001198,00020,P000000024,P001,3,EA,496.9,USD,
0200001198,00030,P000000023,P004,2,EA,3749.55,USD,
0200001198,00040,P000000018,P010,2,EA,8176.88,USD,
0200001198,00050,P000000013,P002,7,EA,6453.39,USD,
0200001198,00060,P000000031,P006,7,EA,5124.99,USD,
0200001199,00010,P000000018,P010,5,EA,1411.16,USD,
0200001201,00010,P000000033,P002,2,EA,175.0,USD,
0200001201,00020,P000000033,P002,2,EA,175.0,USD,
0200001201,00030,P000000011,P009,4,EA,752.95,USD,
0200001203,00010,P000000029,P002,3,EA,797.6,USD,
0200001203,00020,P000000013,P002,6,EA,7585.11,USD,
0200001203,00030,P000000006,P008,3,EA,7982.99,USD,
0200001203,00040,P000000023,P001,8,EA,7458.7,USD,
0200001204,00010,P000000026,P010,7,EA,9444.78,USD,
0200001204,00020,P000000024,P008,7,EA,5192.19,USD,
0200001204,00030,P000000025,P002,10,EA,3502.92,USD,
0200001204,00040,P000000020,P003,10,EA,7137.2,USD,
0200001204,00050,P000000017,P002,7,EA,4885.64,USD,
0200001206,00010,P000000023,P010,4,EA,4085.63,USD,
0200001206,00020,P000000023,P010,10,EA,5174.08,USD,
0200001206,00030,P000000023,P002,1,EA,9670.21,USD,
0200001206,00040,P000000006,P006,2,EA,4305.12,USD,
0200001206,00050,P000000020,P006,2,EA,8194.0,USD,
0200001206,00060,P000000015,P008,10,EA,6191.1,USD,
0200001207,00010,P000000016,P002,3,EA,5793.02,USD,
0200001209,00010,P000000012,P003,1,EA,5697.83,USD,
0200001210,00010,P000000004,P006,7,EA,143.0,USD,
0200001210,00020,P000000024,P005,10,EA,6148.52,USD,
0200001210,00030,P000000005,P004,1,EA,1050.0,USD,
0200001210,00040,P000000024,P009,5,EA,1072.76,USD,
0200001210,00050,P000000034,P003,5,EA,525.0,USD,
0200001211,00010,P000000029,P007,4,EA,9446.35,USD,
0200001214,00010,P000000011,P002,4,EA,5690.52,USD,
0200001215,00010,P000000018,P002,1,EA,2461.8,USD,
0200001215,00020,P000000034,P003,10,EA,262.5,USD,
0200001215,00030,P000000021,P008,9,EA,4857.67,USD,
0200001215,00040,P000000033,P007,2,EA,175.0,USD,
0200001215,00050,P000000004,P008,8,EA,125.12,USD,
0200001215,00060,P000000016,P007,2,EA,2468.21,USD,
0200001216,00010,P000000004,P005,9,EA,111.22,USD,
